episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-2228.11767578125,0,0,0,0,0.14878542510121456,2.820000000000002,0.5899409005499102,1762,600,2244,-1800.0,0.0,0.0,-11220.0,2.820000000000002,2.820000000000002,-0.21441925303141296,0.25,0.8167018672171978,0.0,-352.40000000000055,-351.58329813278334,0.0
2,1200,0.9430475,-2083.920166015625,0,0,0,0,0.14979757085020243,2.840000000000002,0.5536892024358693,1787,600,2070,-1800.0,0.0,0.0,-10350.0,2.840000000000002,2.840000000000002,0.05017577107747398,0.25,0.7171162506937977,0.0,-357.4000000000005,-356.6828837493067,0.0
3,1800,0.9145475,-2749.046142578125,0,0,0,0,0.0860323886639676,1.580000000000001,0.6607221576611078,1759,600,2869,-1800.0,0.0,0.0,-14345.0,1.580000000000001,1.580000000000001,0.14165057881673188,0.3,0.46143829364329575,0.0,-351.80000000000035,-351.33856170635704,0.0
4,2400,0.8860475,-1762.98046875,0,0,0,0,0.19736842105263158,3.780000000000003,0.5138252869211283,1689,600,1689,-1800.0,0.0,0.0,-8445.0,3.780000000000003,3.780000000000003,-0.1591237538655598,0.44999999999999996,0.8351043647155167,0.0,-337.80000000000035,-336.96489563528485,0.0
5,3000,0.8575475,-2607.41015625,0,0,0,0,0.10931174089068826,2.0400000000000014,0.6180774265611237,1586,600,2706,-1800.0,0.0,0.0,-13530.0,2.0400000000000014,2.0400000000000014,0.020220743815104157,0.15000000000000002,0.49813041871413566,0.0,-317.19999999999976,-316.7018695812856,0.0
6,3600,0.8290475,-1723.25244140625,2,2,0,0,0.1811740890688259,3.4600000000000026,0.5023817141868898,1552,600,1659,-1800.0,60.0,0.0,-8295.0,3.4600000000000026,3.4600000000000026,0.5104526519775392,0.8000000000000002,1.1037882504612209,0.0,-310.40000000000003,-309.2962117495388,0.0
7,4200,0.8005475,-2339.9345703125,0,0,0,0,0.11234817813765183,2.1000000000000014,0.5849573833935655,1487,600,2389,-1800.0,0.0,0.0,-11945.0,2.1000000000000014,2.1000000000000014,0.12153631591796873,0.25,0.2960272304993122,0.0,-297.3999999999995,-297.1039727695002,0.0
8,4800,0.7720475,-1619.2535400390625,0,0,0,0,0.14878542510121456,2.820000000000002,0.49388048376569516,1447,600,1526,-1800.0,0.0,0.0,-7630.0,2.820000000000002,2.820000000000002,-0.0805154317220052,0.3,0.823185517117381,0.0,-289.40000000000015,-288.57681448288275,0.0
9,5400,0.7435475,-1609.9095458984375,0,0,0,0,0.12955465587044535,2.4400000000000017,0.5060845449597561,1392,600,1517,-1800.0,0.0,0.0,-7585.0,2.4400000000000017,2.4400000000000017,0.200347401936849,0.65,0.6393662328226493,0.0,-278.39999999999986,-277.76063376717724,0.0
10,6000,0.7150475000000001,-1471.0404052734375,0,0,0,0,0.17307692307692307,3.3000000000000025,0.4706360094811519,1302,600,1354,-1800.0,0.0,0.0,-6770.0,3.3000000000000025,3.3000000000000025,-0.13550690714518224,0.3,0.6877467441558838,0.0,-260.39999999999964,-259.71225325584373,0.0
