family,condition,seed,n_agents,max_steps,active_targets,food_source_capacity,n_obstacles,pheromone_enabled,checkpoint_dir,food_picked_up,food_delivered,delivery_conversion,early_deliveries,late_deliveries,late_delivery_fraction,post_discovery_deliveries,time_to_first_discovery,time_to_first_delivery,pickup_to_delivery_latency,exploration_coverage,pheromone_usage,episode_length
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,102,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1504237288135593,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,103,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12584745762711863,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,104,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.15974576271186441,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,105,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.14152542372881355,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,106,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13305084745762713,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,107,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12330508474576271,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,108,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11652542372881355,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,109,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.14279661016949152,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,110,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13474576271186442,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,111,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12415254237288136,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,112,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12542372881355932,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,113,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12838983050847458,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,114,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12372881355932204,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,115,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11822033898305084,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,116,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11949152542372882,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,117,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.125,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,118,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12754237288135592,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,119,3,1400,1,15,2,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1135593220338983,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,100,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11483050847457626,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,101,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12457627118644068,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,102,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1504237288135593,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,103,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12584745762711863,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,104,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.15974576271186441,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,105,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.14152542372881355,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,106,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13305084745762713,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,107,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12330508474576271,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,108,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11652542372881355,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,109,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.14279661016949152,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,110,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13474576271186442,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,111,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12415254237288136,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,112,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12542372881355932,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,113,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12838983050847458,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,114,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12372881355932204,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,115,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11822033898305084,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,116,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11949152542372882,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,117,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.125,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,118,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12754237288135592,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,119,3,1400,1,15,2,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1135593220338983,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,100,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12754237288135592,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,101,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.14279661016949152,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,102,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.17076271186440678,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,103,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12754237288135592,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,104,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13474576271186442,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,105,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1288135593220339,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,106,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13347457627118645,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,107,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12838983050847458,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,108,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.12754237288135592,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,109,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1461864406779661,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,110,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13347457627118645,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,111,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1847457627118644,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,112,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13305084745762713,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,113,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13686440677966102,0.0,1400
single_gap_chokepoint_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,114,3,1400,1,15,2,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.13474576271186442,0.0,1400
