stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1b_single_agent_tiny,2,1,33857,731,1,75,75,1,0,30.027070999145508,4.0,4.0,0.0,0.4375,0.0,0,0,0,35,29,-1,-1,0.0
stage1b_single_agent_tiny,2,1,33863,732,1,75,75,1,0,71.75578308105469,4.0,4.0,1.0,0.125,0.0,0,0,0,6,2,6,4,0.16666666666666666
stage1b_single_agent_tiny,2,1,33913,733,1,75,75,1,0,30.264192581176758,4.0,4.0,0.0,0.5,0.0,0,0,0,50,24,-1,-1,0.0
stage1b_single_agent_tiny,2,1,33982,734,1,75,75,1,0,29.979833602905273,4.0,4.0,0.0,0.5,0.0,0,0,0,69,16,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34102,735,1,75,75,1,0,12.563796043395996,2.0,2.0,0.0,0.5,0.0,0,0,2,120,18,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34134,736,1,75,75,1,0,71.06934356689453,4.0,4.0,1.0,0.5,0.0,0,0,0,32,5,8,3,0.03125
stage1b_single_agent_tiny,2,1,34193,737,1,75,75,1,0,30.011621475219727,4.0,4.0,0.0,0.5,0.0,0,0,0,59,31,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34211,738,1,75,75,1,0,31.303071975708008,4.0,4.0,0.0,0.375,0.0,0,0,0,18,12,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34282,739,1,75,75,1,0,29.221410751342773,4.0,4.0,0.0,0.5,0.0,0,0,0,71,43,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34317,740,1,75,75,1,0,30.791976928710938,4.0,4.0,0.0,0.5,0.0,0,0,0,35,6,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34340,741,1,75,75,1,0,31.046688079833984,4.0,4.0,0.0,0.375,0.0,0,0,0,23,18,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34460,742,1,75,75,1,0,5.053719520568848,1.0,1.0,0.0,0.5,0.0,0,0,3,120,106,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34547,743,1,75,75,1,0,29.6745662689209,4.0,4.0,0.0,0.5,0.0,0,0,0,87,36,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34585,744,1,75,75,1,0,30.525344848632812,4.0,4.0,0.0,0.5,0.0,0,0,0,38,13,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34642,745,1,75,75,1,0,30.275318145751953,4.0,4.0,0.0,0.5625,0.0,0,0,0,57,30,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34697,746,1,75,75,1,0,30.01061248779297,4.0,4.0,0.0,0.5,0.0,0,0,0,55,28,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34760,747,1,75,75,1,0,29.22570037841797,4.0,4.0,0.0,0.5,0.0,0,0,0,63,15,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34880,748,1,75,75,1,0,20.070266723632812,3.0,3.0,0.0,0.5,0.0,0,0,1,120,9,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34929,749,1,75,75,1,0,30.24669647216797,4.0,4.0,0.0,0.5,0.0,0,0,0,49,21,-1,-1,0.0
stage1b_single_agent_tiny,2,1,34974,750,1,75,75,1,0,30.025165557861328,4.0,4.0,0.0,0.4375,0.0,0,0,0,45,19,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35058,751,1,75,75,1,0,28.47386932373047,4.0,4.0,0.0,0.5625,0.0,0,0,0,84,30,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35124,752,1,75,75,1,0,29.22408103942871,4.0,4.0,0.0,0.5,0.0,0,0,0,66,13,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35168,753,1,75,75,1,0,150.03619384765625,4.0,4.0,3.0,0.5,0.0,0,0,0,44,18,18,0,0.06818181818181818
stage1b_single_agent_tiny,2,1,35194,754,1,75,75,1,0,31.311826705932617,4.0,4.0,0.0,0.4375,0.0,0,0,0,26,2,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35266,755,1,75,75,1,0,148.9597625732422,4.0,4.0,3.0,0.5,0.0,0,0,0,72,24,24,0,0.041666666666666664
stage1b_single_agent_tiny,2,1,35283,756,1,75,75,1,0,30.99384117126465,4.0,4.0,0.0,0.1875,0.0,0,0,0,17,12,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35326,757,1,75,75,1,0,110.28812408447266,4.0,4.0,2.0,0.5,0.0,0,0,0,43,17,17,0,0.046511627906976744
stage1b_single_agent_tiny,2,1,35379,758,1,75,75,1,0,29.001359939575195,4.0,4.0,0.0,0.5,0.0,0,0,0,53,25,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35437,759,1,75,75,1,0,69.48297882080078,4.0,4.0,1.0,0.5,0.0,0,0,0,58,30,30,0,0.017241379310344827
stage1b_single_agent_tiny,2,1,35478,760,1,75,75,1,0,30.292146682739258,4.0,4.0,0.0,0.5,0.0,0,0,0,41,14,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35550,761,1,75,75,1,0,29.239635467529297,4.0,4.0,0.0,0.5625,0.0,0,0,0,72,44,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35595,762,1,75,75,1,0,30.265148162841797,4.0,4.0,0.0,0.5,0.0,0,0,0,45,40,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35642,763,1,75,75,1,0,30.0364933013916,4.0,4.0,0.0,0.5,0.0,0,0,0,47,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35682,764,1,75,75,1,0,30.797195434570312,4.0,4.0,0.0,0.5,0.0,0,0,0,40,14,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35699,765,1,75,75,1,0,31.507368087768555,4.0,4.0,0.0,0.25,0.0,0,0,0,17,12,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35745,766,1,75,75,1,0,70.26173400878906,4.0,4.0,1.0,0.5,0.0,0,0,0,46,23,46,23,0.021739130434782608
stage1b_single_agent_tiny,2,1,35804,767,1,75,75,1,0,30.00514030456543,4.0,4.0,0.0,0.5,0.0,0,0,0,59,7,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35851,768,1,75,75,1,0,30.00989532470703,4.0,4.0,0.0,0.5,0.0,0,0,0,47,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35862,769,1,75,75,1,0,31.238542556762695,4.0,4.0,0.0,0.125,0.0,0,0,0,11,5,-1,-1,0.0
stage1b_single_agent_tiny,2,1,35933,770,1,75,75,1,0,69.20364379882812,4.0,4.0,1.0,0.5,0.0,0,0,0,71,18,68,50,0.014084507042253521
stage1b_single_agent_tiny,2,1,36009,771,1,75,75,1,0,29.444910049438477,4.0,4.0,0.0,0.5,0.0,0,0,0,76,23,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36038,772,1,75,75,1,0,31.069799423217773,4.0,4.0,0.0,0.5,0.0,0,0,0,29,3,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36093,773,1,75,75,1,0,29.245161056518555,4.0,4.0,0.0,0.5,0.0,0,0,0,55,27,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36115,774,1,75,75,1,0,31.28302574157715,4.0,4.0,0.0,0.3125,0.0,0,0,0,22,2,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36235,775,1,75,75,1,0,4.554640293121338,1.0,1.0,0.0,0.5,0.0,0,0,3,120,82,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36355,776,1,75,75,1,0,-4.442001819610596,0.0,0.0,0.0,0.5,0.0,0,0,4,120,-1,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36414,777,1,75,75,1,0,109.77587127685547,4.0,4.0,2.0,0.5625,0.0,0,0,0,59,33,34,1,0.03389830508474576
stage1b_single_agent_tiny,2,1,36463,778,1,75,75,1,0,29.73575782775879,4.0,4.0,0.0,0.4375,0.0,0,0,0,49,44,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36523,779,1,75,75,1,0,29.478479385375977,4.0,4.0,0.0,0.5,0.0,0,0,0,60,32,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36555,780,1,75,75,1,0,31.06666374206543,4.0,4.0,0.0,0.5,0.0,0,0,0,32,6,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36568,781,1,75,75,1,0,31.508222579956055,4.0,4.0,0.0,0.1875,0.0,0,0,0,13,8,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36618,782,1,75,75,1,0,30.78156280517578,4.0,4.0,0.0,0.5625,0.0,0,0,0,50,23,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36674,783,1,75,75,1,0,29.997779846191406,4.0,4.0,0.0,0.5,0.0,0,0,0,56,28,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36690,784,1,75,75,1,0,71.55661010742188,4.0,4.0,1.0,0.375,0.0,0,0,0,16,11,11,0,0.0625
stage1b_single_agent_tiny,2,1,36720,785,1,75,75,1,0,30.004072189331055,4.0,4.0,0.0,0.3125,0.0,0,0,0,30,24,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36743,786,1,75,75,1,0,31.2973690032959,4.0,4.0,0.0,0.4375,0.0,0,0,0,23,17,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36781,787,1,75,75,1,0,30.810026168823242,4.0,4.0,0.0,0.5,0.0,0,0,0,38,10,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36791,788,1,75,75,1,0,31.486251831054688,4.0,4.0,0.0,0.125,0.0,0,0,0,10,4,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36800,789,1,75,75,1,0,31.241840362548828,4.0,4.0,0.0,0.125,0.0,0,0,0,9,2,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36851,790,1,75,75,1,0,29.51152801513672,4.0,4.0,0.0,0.5,0.0,0,0,0,51,23,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36880,791,1,75,75,1,0,30.81636619567871,4.0,4.0,0.0,0.5,0.0,0,0,0,29,24,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36929,792,1,75,75,1,0,30.258426666259766,4.0,4.0,0.0,0.5,0.0,0,0,0,49,23,-1,-1,0.0
stage1b_single_agent_tiny,2,1,36972,793,1,75,75,1,0,110.5147476196289,4.0,4.0,2.0,0.4375,0.0,0,0,0,43,16,16,0,0.046511627906976744
stage1b_single_agent_tiny,2,1,37030,794,1,75,75,1,0,30.030227661132812,4.0,4.0,0.0,0.5625,0.0,0,0,0,58,30,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37103,795,1,75,75,1,0,29.48883056640625,4.0,4.0,0.0,0.5625,0.0,0,0,0,73,45,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37167,796,1,75,75,1,0,29.9982852935791,4.0,4.0,0.0,0.5,0.0,0,0,0,64,36,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37211,797,1,75,75,1,0,31.026721954345703,4.0,4.0,0.0,0.5625,0.0,0,0,0,44,19,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37248,798,1,75,75,1,0,30.29685401916504,4.0,4.0,0.0,0.5,0.0,0,0,0,37,9,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37368,799,1,75,75,1,0,-3.1950387954711914,0.0,0.0,0.0,0.5,0.0,0,0,4,120,-1,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37400,800,1,75,75,1,0,30.56215476989746,4.0,4.0,0.0,0.5,0.0,0,0,0,32,26,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37504,801,1,75,75,1,0,28.60026741027832,4.0,4.0,0.0,0.5,0.0,0,0,0,104,29,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37591,802,1,75,75,1,0,28.945981979370117,4.0,4.0,0.0,0.5,0.0,0,0,0,87,59,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37601,803,1,75,75,1,0,31.508644104003906,4.0,4.0,0.0,0.1875,0.0,0,0,0,10,4,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37644,804,1,75,75,1,0,30.78116798400879,4.0,4.0,0.0,0.5,0.0,0,0,0,43,16,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37677,805,1,75,75,1,0,30.270137786865234,4.0,4.0,0.0,0.375,0.0,0,0,0,33,27,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37689,806,1,75,75,1,0,31.537784576416016,4.0,4.0,0.0,0.25,0.0,0,0,0,12,6,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37751,807,1,75,75,1,0,68.976318359375,4.0,4.0,1.0,0.5,0.0,0,0,0,62,35,35,0,0.016129032258064516
stage1b_single_agent_tiny,2,1,37871,808,1,75,75,1,0,-3.711533784866333,0.0,0.0,0.0,0.5,0.0,0,0,4,120,-1,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37912,809,1,75,75,1,0,30.541202545166016,4.0,4.0,0.0,0.5,0.0,0,0,0,41,14,-1,-1,0.0
stage1b_single_agent_tiny,2,1,37967,810,1,75,75,1,0,30.011539459228516,4.0,4.0,0.0,0.5,0.0,0,0,0,55,28,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38016,811,1,75,75,1,0,30.044153213500977,4.0,4.0,0.0,0.5625,0.0,0,0,0,49,21,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38075,812,1,75,75,1,0,29.47887420654297,4.0,4.0,0.0,0.5,0.0,0,0,0,59,32,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38085,813,1,75,75,1,0,31.51019859313965,4.0,4.0,0.0,0.1875,0.0,0,0,0,10,4,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38132,814,1,75,75,1,0,29.99658203125,4.0,4.0,0.0,0.5,0.0,0,0,0,47,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38157,815,1,75,75,1,0,31.303552627563477,4.0,4.0,0.0,0.4375,0.0,0,0,0,25,2,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38277,816,1,75,75,1,0,93.07568359375,2.0,2.0,2.0,0.5625,0.0,0,0,2,120,4,4,0,0.016666666666666666
stage1b_single_agent_tiny,2,1,38319,817,1,75,75,1,0,110.55200958251953,4.0,4.0,2.0,0.5625,0.0,0,0,0,42,13,13,0,0.047619047619047616
stage1b_single_agent_tiny,2,1,38439,818,1,75,75,1,0,59.553199768066406,3.0,3.0,1.0,0.5,0.0,0,0,1,120,37,83,46,0.008333333333333333
stage1b_single_agent_tiny,2,1,38495,819,1,75,75,1,0,69.23249816894531,4.0,4.0,1.0,0.5,0.0,0,0,0,56,29,29,0,0.017857142857142856
stage1b_single_agent_tiny,2,1,38541,820,1,75,75,1,0,30.550865173339844,4.0,4.0,0.0,0.5625,0.0,0,0,0,46,18,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38594,821,1,75,75,1,0,30.526548385620117,4.0,4.0,0.0,0.5625,0.0,0,0,0,53,27,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38636,822,1,75,75,1,0,110.80088806152344,4.0,4.0,2.0,0.5625,0.0,0,0,0,42,16,16,0,0.047619047619047616
stage1b_single_agent_tiny,2,1,38717,823,1,75,75,1,0,28.916839599609375,4.0,4.0,0.0,0.5,0.0,0,0,0,81,29,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38758,824,1,75,75,1,0,30.54144859313965,4.0,4.0,0.0,0.5,0.0,0,0,0,41,13,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38806,825,1,75,75,1,0,30.044666290283203,4.0,4.0,0.0,0.5625,0.0,0,0,0,48,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38847,826,1,75,75,1,0,30.271732330322266,4.0,4.0,0.0,0.5,0.0,0,0,0,41,14,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38905,827,1,75,75,1,0,29.97646141052246,4.0,4.0,0.0,0.5,0.0,0,0,0,58,33,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38962,828,1,75,75,1,0,29.750436782836914,4.0,4.0,0.0,0.5,0.0,0,0,0,57,31,-1,-1,0.0
stage1b_single_agent_tiny,2,1,38998,829,1,75,75,1,0,30.537765502929688,4.0,4.0,0.0,0.5,0.0,0,0,0,36,3,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39036,830,1,75,75,1,0,30.55063247680664,4.0,4.0,0.0,0.5,0.0,0,0,0,38,12,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39051,831,1,75,75,1,0,31.227951049804688,4.0,4.0,0.0,0.125,0.0,0,0,0,15,3,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39067,832,1,75,75,1,0,71.29640197753906,4.0,4.0,1.0,0.3125,0.0,0,0,0,16,12,16,4,0.0625
stage1b_single_agent_tiny,2,1,39187,833,1,75,75,1,0,-3.1759586334228516,0.0,0.0,0.0,0.5625,0.0,0,0,4,120,-1,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39240,834,1,75,75,1,0,29.507829666137695,4.0,4.0,0.0,0.5,0.0,0,0,0,53,26,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39317,835,1,75,75,1,0,108.4568862915039,4.0,4.0,2.0,0.5,0.0,0,0,0,77,25,27,2,0.025974025974025976
stage1b_single_agent_tiny,2,1,39356,836,1,75,75,1,0,30.286104202270508,4.0,4.0,0.0,0.5,0.0,0,0,0,39,10,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39386,837,1,75,75,1,0,30.251705169677734,4.0,4.0,0.0,0.3125,0.0,0,0,0,30,24,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39437,838,1,75,75,1,0,30.04560661315918,4.0,4.0,0.0,0.5625,0.0,0,0,0,51,23,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39505,839,1,75,75,1,0,29.470809936523438,4.0,4.0,0.0,0.5,0.0,0,0,0,68,16,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39578,840,1,75,75,1,0,29.433746337890625,4.0,4.0,0.0,0.5,0.0,0,0,0,73,22,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39698,841,1,75,75,1,0,19.573503494262695,3.0,3.0,0.0,0.5,0.0,0,0,1,120,49,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39751,842,1,75,75,1,0,30.50855827331543,4.0,4.0,0.0,0.5,0.0,0,0,0,53,3,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39871,843,1,75,75,1,0,-3.4561541080474854,0.0,0.0,0.0,0.5,0.0,0,0,4,120,-1,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39940,844,1,75,75,1,0,29.223491668701172,4.0,4.0,0.0,0.5,0.0,0,0,0,69,40,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39952,845,1,75,75,1,0,30.989154815673828,4.0,4.0,0.0,0.125,0.0,0,0,0,12,1,-1,-1,0.0
stage1b_single_agent_tiny,2,1,39963,846,1,75,75,1,0,31.51186180114746,4.0,4.0,0.0,0.1875,0.0,0,0,0,11,5,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40083,847,1,75,75,1,0,61.074947357177734,3.0,3.0,1.0,0.5625,0.0,0,0,1,120,4,4,0,0.008333333333333333
stage1b_single_agent_tiny,2,1,40130,848,1,75,75,1,0,69.52263641357422,4.0,4.0,1.0,0.5,0.0,0,0,0,47,20,21,1,0.02127659574468085
stage1b_single_agent_tiny,2,1,40222,849,1,75,75,1,0,28.68097686767578,4.0,4.0,0.0,0.5625,0.0,0,0,0,92,39,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40245,850,1,75,75,1,0,31.01997947692871,4.0,4.0,0.0,0.3125,0.0,0,0,0,23,18,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40365,851,1,75,75,1,0,11.377918243408203,2.0,2.0,0.0,0.5625,0.0,0,0,2,120,21,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40386,852,1,75,75,1,0,31.50930404663086,4.0,4.0,0.0,0.3125,0.0,0,0,0,21,15,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40459,853,1,75,75,1,0,29.463415145874023,4.0,4.0,0.0,0.5,0.0,0,0,0,73,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40474,854,1,75,75,1,0,31.223596572875977,4.0,4.0,0.0,0.125,0.0,0,0,0,15,3,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40521,855,1,75,75,1,0,30.016176223754883,4.0,4.0,0.0,0.5,0.0,0,0,0,47,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40565,856,1,75,75,1,0,110.78590393066406,4.0,4.0,2.0,0.5,0.0,0,0,0,44,21,21,0,0.045454545454545456
stage1b_single_agent_tiny,2,1,40615,857,1,75,75,1,0,30.008535385131836,4.0,4.0,0.0,0.5,0.0,0,0,0,50,22,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40626,858,1,75,75,1,0,71.5134506225586,4.0,4.0,1.0,0.1875,0.0,0,0,0,11,5,5,0,0.09090909090909091
stage1b_single_agent_tiny,2,1,40746,859,1,75,75,1,0,-4.161383628845215,0.0,0.0,0.0,0.5625,0.0,0,0,4,120,-1,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40776,860,1,75,75,1,0,30.79315757751465,4.0,4.0,0.0,0.4375,0.0,0,0,0,30,24,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40811,861,1,75,75,1,0,30.29397201538086,4.0,4.0,0.0,0.5,0.0,0,0,0,35,2,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40857,862,1,75,75,1,0,30.52134132385254,4.0,4.0,0.0,0.5,0.0,0,0,0,46,18,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40871,863,1,75,75,1,0,71.53182983398438,4.0,4.0,1.0,0.25,0.0,0,0,0,14,10,14,4,0.07142857142857142
stage1b_single_agent_tiny,2,1,40922,864,1,75,75,1,0,30.289857864379883,4.0,4.0,0.0,0.5625,0.0,0,0,0,51,3,-1,-1,0.0
stage1b_single_agent_tiny,2,1,40967,865,1,75,75,1,0,70.0339584350586,4.0,4.0,1.0,0.5,0.0,0,0,0,45,17,42,25,0.022222222222222223
stage1b_single_agent_tiny,2,1,41015,866,1,75,75,1,0,30.500436782836914,4.0,4.0,0.0,0.5,0.0,0,0,0,48,21,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41057,867,1,75,75,1,0,70.54851531982422,4.0,4.0,1.0,0.5,0.0,0,0,0,42,15,17,2,0.023809523809523808
stage1b_single_agent_tiny,2,1,41111,868,1,75,75,1,0,69.5078353881836,4.0,4.0,1.0,0.5,0.0,0,0,0,54,27,54,27,0.018518518518518517
stage1b_single_agent_tiny,2,1,41136,869,1,75,75,1,0,31.05417823791504,4.0,4.0,0.0,0.4375,0.0,0,0,0,25,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41256,870,1,75,75,1,0,20.316490173339844,3.0,3.0,0.0,0.5,0.0,0,0,1,120,16,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41301,871,1,75,75,1,0,30.286813735961914,4.0,4.0,0.0,0.5625,0.0,0,0,0,45,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41341,872,1,75,75,1,0,30.545143127441406,4.0,4.0,0.0,0.5,0.0,0,0,0,40,16,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41404,873,1,75,75,1,0,29.731843948364258,4.0,4.0,0.0,0.5,0.0,0,0,0,63,11,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41453,874,1,75,75,1,0,30.275827407836914,4.0,4.0,0.0,0.5,0.0,0,0,0,49,22,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41532,875,1,75,75,1,0,27.691911697387695,4.0,4.0,0.0,0.5,0.0,0,0,0,79,26,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41577,876,1,75,75,1,0,70.0406723022461,4.0,4.0,1.0,0.5,0.0,0,0,0,45,17,19,2,0.022222222222222223
stage1b_single_agent_tiny,2,1,41625,877,1,75,75,1,0,109.76233673095703,4.0,4.0,2.0,0.5,0.0,0,0,0,48,21,21,0,0.041666666666666664
stage1b_single_agent_tiny,2,1,41695,878,1,75,75,1,0,29.725276947021484,4.0,4.0,0.0,0.5625,0.0,0,0,0,70,43,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41747,879,1,75,75,1,0,29.495805740356445,4.0,4.0,0.0,0.4375,0.0,0,0,0,52,23,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41867,880,1,75,75,1,0,-2.9395697116851807,0.0,0.0,0.0,0.5,0.0,0,0,4,120,-1,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41926,881,1,75,75,1,0,29.24630355834961,4.0,4.0,0.0,0.5,0.0,0,0,0,59,31,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41957,882,1,75,75,1,0,30.835596084594727,4.0,4.0,0.0,0.5625,0.0,0,0,0,31,26,-1,-1,0.0
stage1b_single_agent_tiny,2,1,41994,883,1,75,75,1,0,30.53923225402832,4.0,4.0,0.0,0.5,0.0,0,0,0,37,11,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42034,884,1,75,75,1,0,30.018840789794922,4.0,4.0,0.0,0.5,0.0,0,0,0,40,14,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42079,885,1,75,75,1,0,30.005390167236328,4.0,4.0,0.0,0.5,0.0,0,0,0,45,17,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42129,886,1,75,75,1,0,110.26386260986328,4.0,4.0,2.0,0.5,0.0,0,0,0,50,24,24,0,0.04
stage1b_single_agent_tiny,2,1,42163,887,1,75,75,1,0,110.04082489013672,4.0,4.0,2.0,0.4375,0.0,0,0,0,34,30,33,3,0.058823529411764705
stage1b_single_agent_tiny,2,1,42209,888,1,75,75,1,0,30.268247604370117,4.0,4.0,0.0,0.5,0.0,0,0,0,46,20,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42254,889,1,75,75,1,0,30.557119369506836,4.0,4.0,0.0,0.5625,0.0,0,0,0,45,18,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42301,890,1,75,75,1,0,30.77191734313965,4.0,4.0,0.0,0.5,0.0,0,0,0,47,21,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42339,891,1,75,75,1,0,30.533613204956055,4.0,4.0,0.0,0.5,0.0,0,0,0,38,5,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42395,892,1,75,75,1,0,29.763425827026367,4.0,4.0,0.0,0.5,0.0,0,0,0,56,30,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42435,893,1,75,75,1,0,30.781095504760742,4.0,4.0,0.0,0.5,0.0,0,0,0,40,17,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42472,894,1,75,75,1,0,30.54758644104004,4.0,4.0,0.0,0.5,0.0,0,0,0,37,11,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42557,895,1,75,75,1,0,28.40584373474121,4.0,4.0,0.0,0.5,0.0,0,0,0,85,33,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42607,896,1,75,75,1,0,30.026872634887695,4.0,4.0,0.0,0.5,0.0,0,0,0,50,23,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42669,897,1,75,75,1,0,29.504539489746094,4.0,4.0,0.0,0.5625,0.0,0,0,0,62,34,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42717,898,1,75,75,1,0,29.772716522216797,4.0,4.0,0.0,0.5,0.0,0,0,0,48,21,-1,-1,0.0
stage1b_single_agent_tiny,2,1,42837,899,1,75,75,1,0,12.046991348266602,2.0,2.0,0.0,0.5,0.0,0,0,2,120,27,-1,-1,0.0
