episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-586.0112915039062,1,1,0,0,0.1548582995951417,2.940000000000002,0.5296575286874091,1732,600,1761,-360.0000000000022,15.0,0.0,-3522.0,2.940000000000002,2.940000000000002,-0.0451469993591309,0.39999999999999997,0.9230123031651598,381.3534206549346,-34.63999999999973,347.63643295810004,0.0
2,1200,0.9430475,-731.49609375,0,0,0,0,0.11842105263157894,2.2200000000000015,0.5942859745242619,1781,600,2212,-360.0000000000022,0.0,0.0,-4424.0,2.2200000000000015,2.2200000000000015,-0.03930039469401045,0.1,0.4761285224743188,427.88590165746837,-35.61999999999975,392.74203017994296,0.0
3,1800,0.9145475,-334.4128723144531,2,2,0,0,0.17813765182186234,3.4000000000000026,0.4634767000223251,1762,600,990,-360.0000000000022,30.0,0.0,-1980.0,3.4000000000000026,3.4000000000000026,0.2218992411295574,0.44999999999999996,0.9874707178026437,333.703224016074,-35.239999999999775,299.45069473387684,0.0
4,2400,0.8860475,-605.4387817382812,1,1,0,0,0.16396761133603238,3.1200000000000023,0.5341055663100349,1739,600,1821,-360.0000000000022,15.0,0.0,-3642.0,3.1200000000000023,3.1200000000000023,0.17299339675903325,0.25,1.0481056085787712,384.55600774322545,-34.779999999999745,350.8241133518045,0.0
5,3000,0.8575475,-909.5413208007812,0,0,0,0,0.1062753036437247,1.9800000000000013,0.6090824854515974,1717,600,2752,-360.0000000000022,0.0,0.0,-5504.0,1.9800000000000013,1.9800000000000013,-0.1259060363769532,0.2,0.496532142064534,438.53938952514983,-34.33999999999973,404.69592166721463,0.0
6,3600,0.8290475,-264.3597717285156,3,3,0,0,0.2125506072874494,4.080000000000001,0.38206285682852875,1638,600,760,-360.0000000000022,45.0,0.0,-1520.0,4.080000000000001,4.080000000000001,0.22161580022176108,0.5499999999999999,1.6646268356731162,275.0852569165408,-32.75999999999972,243.9898837522142,0.0
7,4200,0.8005475,-226.802490234375,0,0,0,0,0.22267206477732793,4.2799999999999985,0.40060634506694137,1560,600,632,-360.0000000000022,0.0,0.0,-1264.0,4.2799999999999985,4.2799999999999985,0.08028879801432312,0.2,1.3883043946512044,288.4365684481978,-31.199999999999683,258.6248728428493,0.0
8,4800,0.7720475,-440.4445495605469,1,1,0,0,0.14777327935222673,2.800000000000002,0.4714393361088231,1651,600,1304,-360.0000000000022,15.0,0.0,-2608.0,2.800000000000002,2.800000000000002,0.015163602193196613,0.0,1.1000838384032248,339.43632199835275,-33.0199999999997,307.5164058367563,0.0
9,5400,0.7435475,-442.2325134277344,1,1,0,0,0.152834008097166,2.900000000000002,0.4796451424594125,1606,600,1313,-360.0000000000022,15.0,0.0,-2626.0,2.900000000000002,2.900000000000002,0.23608528645833335,0.25,0.9944498780602585,345.3445025707764,-32.11999999999971,314.21895244883694,0.0
10,6000,0.7150475000000001,-143.67994689941406,1,1,0,0,0.17813765182186234,3.4000000000000026,0.42139610496765173,1602,600,397,-360.0000000000022,15.0,0.0,-794.0,3.4000000000000026,3.4000000000000026,0.24164153289794923,0.49999999999999994,1.4133860981650657,303.4051955767094,-32.03999999999969,272.7785816748748,0.0
