episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-1853.7855224609375,1,1,0,0,0.2236842105263158,4.299999999999996,0.5214089318039946,1841,600,1798,-1800.0,30.0,0.0,-8990.0,4.299999999999996,4.299999999999996,-0.17151743570963554,0.3,1.038508272813633,0.0,-368.20000000000147,-367.1614917271878,0.0
2,1200,0.9430475,-2649.171142578125,0,0,0,0,0.08704453441295547,1.600000000000001,0.6593906920842952,1814,600,2747,-1800.0,0.0,0.0,-13735.0,1.600000000000001,1.600000000000001,0.006607788085937502,0.25,0.8783372357161716,0.0,-362.8000000000005,-361.92166276428435,0.0
3,1800,0.9145475,-2531.44384765625,1,1,0,0,0.10222672064777327,1.9000000000000012,0.6547417057480279,1906,600,2608,-1800.0,30.0,0.0,-13040.0,1.9000000000000012,1.9000000000000012,0.00035868326822910065,0.15000000000000002,0.45039033346809443,0.0,-381.20000000000067,-380.7496096665326,0.0
4,2400,0.8860475,-1966.818359375,0,0,0,0,0.13663967611336034,2.580000000000002,0.5485691090523647,1775,600,1930,-1800.0,0.0,0.0,-9650.0,2.580000000000002,2.580000000000002,0.021497482299804777,0.35,1.1189802238647824,0.0,-354.99999999999994,-353.88101977613513,0.0
5,3000,0.8575475,-2765.712158203125,0,0,0,0,0.09008097165991903,1.660000000000001,0.6402798144289733,1608,600,2895,-1800.0,0.0,0.0,-14475.0,1.660000000000001,1.660000000000001,0.0712667999267578,0.1,0.4564103918150067,0.0,-321.6000000000003,-321.1435896081853,0.0
6,3600,0.8290475,-1802.9093017578125,0,0,0,0,0.21052631578947367,4.040000000000002,0.4818204158600403,1492,600,1745,-1800.0,0.0,0.0,-8725.0,4.040000000000002,4.040000000000002,-0.06108513768513986,0.6,1.3517030004411934,0.0,-298.40000000000026,-297.04829699955906,0.0
7,4200,0.8005475,-2355.693603515625,0,0,0,0,0.145748987854251,2.760000000000002,0.571725681511315,1488,600,2408,-1800.0,0.0,0.0,-12040.0,2.760000000000002,2.760000000000002,0.05558353678385419,0.2,0.3989931298792362,0.0,-297.60000000000014,-297.2010068701209,0.0
8,4800,0.7720475,-2742.133056640625,0,0,0,0,0.0840080971659919,1.540000000000001,0.6356513358385646,1500,600,2871,-1800.0,0.0,0.0,-14355.0,1.540000000000001,1.540000000000001,0.08521408081054677,0.1,0.43891021024435756,0.0,-300.00000000000006,-299.5610897897557,0.0
9,5400,0.7435475,-2767.890380859375,0,0,0,0,0.07388663967611336,1.3400000000000007,0.6226370327055338,1373,600,2907,-1800.0,0.0,0.0,-14535.0,1.3400000000000007,1.3400000000000007,0.2749418207804362,0.25,0.3616348768025636,0.0,-274.59999999999985,-274.2383651231973,0.0
10,6000,0.7150475000000001,-1398.57373046875,0,0,0,0,0.1902834008097166,3.640000000000003,0.45868095553630456,1358,600,1265,-1800.0,0.0,0.0,-6325.0,3.640000000000003,3.640000000000003,0.1788060531616211,0.3,1.0315474418364465,0.0,-271.5999999999999,-270.5684525581635,0.0
