stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,120,1,1,75,75,2,0,-14.864118576049805,0.0,0.0,0.0,0.4375,0.0,0,0,8,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,143,2,1,75,75,2,0,180.88912963867188,8.0,8.0,4.0,0.3125,0.0,0,0,0,23,8,8,0,0.17391304347826086
stage1a_single_agent_tiny,1,263,3,1,75,75,2,0,13.932948112487793,4.0,4.0,0.0,0.3125,0.0,0,0,4,120,54,-1,-1,0.0
stage1a_single_agent_tiny,1,361,4,1,75,75,2,0,196.94345092773438,8.0,8.0,5.0,0.4375,0.0,0,0,0,98,57,57,0,0.05102040816326531
stage1a_single_agent_tiny,1,481,5,1,75,75,2,0,-22.062297821044922,0.0,0.0,0.0,0.4375,0.0,0,0,8,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,601,6,1,75,75,2,0,6.7546796798706055,4.0,4.0,0.0,0.375,0.0,0,0,4,120,19,-1,-1,0.0
stage1a_single_agent_tiny,1,721,7,1,75,75,2,0,-22.218252182006836,0.0,0.0,0.0,0.3125,0.0,0,0,8,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,841,8,1,75,75,2,0,58.6654167175293,6.0,6.0,1.0,0.5,0.0002330368384718895,2,0,2,120,15,15,0,0.008333333333333333
stage1a_single_agent_tiny,1,961,9,1,75,75,2,0,27.50017547607422,6.0,6.0,0.0,0.5,0.033132547854135434,2,0,2,120,53,-1,-1,0.0
stage1a_single_agent_tiny,1,1081,10,1,75,75,2,0,-19.370731353759766,0.0,0.0,0.0,0.3125,0.0,0,0,8,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1201,11,1,75,75,2,0,16.865633010864258,6.0,6.0,0.0,0.5625,0.050539838739981253,2,0,2,120,87,-1,-1,0.0
stage1a_single_agent_tiny,1,1321,12,1,75,75,2,0,-16.40947914123535,0.0,0.0,0.0,0.3125,0.0,0,0,8,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1437,13,1,75,75,2,0,46.36310958862305,8.0,8.0,0.0,0.5,0.0,0,0,0,116,44,-1,-1,0.0
stage1a_single_agent_tiny,1,1557,14,1,75,75,2,0,31.491069793701172,5.0,5.0,0.0,0.375,0.0006944444651405016,1,0,3,120,49,-1,-1,0.0
stage1a_single_agent_tiny,1,1677,15,1,75,75,2,0,74.1704330444336,4.0,4.0,2.0,0.5,0.0,0,0,4,120,6,57,51,0.016666666666666666
stage1a_single_agent_tiny,1,1797,16,1,75,75,2,0,38.34786605834961,7.0,7.0,0.0,0.5,0.11129905265018654,4,0,1,120,33,-1,-1,0.0
stage1a_single_agent_tiny,1,1917,17,1,75,75,2,0,11.31640625,4.0,4.0,0.0,0.5,0.0,0,0,4,120,102,-1,-1,0.0
stage1a_single_agent_tiny,1,1949,18,1,75,75,2,0,180.61158752441406,8.0,8.0,4.0,0.3125,0.243118942133151,2,0,0,32,9,29,20,0.125
stage1a_single_agent_tiny,1,2048,19,1,75,75,2,0,150.08917236328125,8.0,8.0,3.0,0.3125,0.1694299450304096,1,0,0,99,31,31,0,0.030303030303030304
stage1a_single_agent_tiny,1,2168,20,1,75,75,2,0,30.522348403930664,6.0,6.0,0.0,0.5,0.22270670970125744,4,0,2,120,7,-1,-1,0.0
stage1a_single_agent_tiny,1,2288,21,1,75,75,2,0,39.85940170288086,4.0,4.0,1.0,0.5,0.0,0,0,4,120,48,48,0,0.008333333333333333
stage1a_single_agent_tiny,1,2318,22,1,75,75,2,0,57.623531341552734,8.0,8.0,0.0,0.25,0.150826088214914,2,0,0,30,14,-1,-1,0.0
stage1a_single_agent_tiny,1,2438,23,1,75,75,2,0,57.56153869628906,6.0,6.0,1.0,0.375,0.326917381832997,1,0,2,120,2,56,54,0.008333333333333333
stage1a_single_agent_tiny,1,2558,24,1,75,75,2,0,-16.192319869995117,0.0,0.0,0.0,0.4375,0.0,0,0,8,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2678,25,1,75,75,2,0,54.469024658203125,6.0,6.0,1.0,0.4375,0.0,1,0,2,120,82,83,1,0.008333333333333333
stage1a_single_agent_tiny,1,2798,26,1,75,75,2,0,-1.249305009841919,2.0,2.0,0.0,0.5,0.0,0,0,6,120,61,-1,-1,0.0
stage1a_single_agent_tiny,1,2859,27,1,75,75,2,0,147.40350341796875,8.0,8.0,3.0,0.4375,0.07812975176045152,2,0,0,61,3,4,1,0.04918032786885246
stage1a_single_agent_tiny,1,2979,28,1,75,75,2,0,9.314764976501465,3.0,3.0,0.0,0.5,0.0,0,0,5,120,27,-1,-1,0.0
stage1a_single_agent_tiny,1,3099,29,1,75,75,2,0,36.2872314453125,6.0,6.0,0.0,0.4375,0.0,0,0,2,120,109,-1,-1,0.0
stage1a_single_agent_tiny,1,3219,30,1,75,75,2,0,27.29859733581543,6.0,6.0,0.0,0.5,0.07144461651332676,2,0,2,120,21,-1,-1,0.0
stage1a_single_agent_tiny,1,3285,31,1,75,75,2,0,141.46026611328125,8.0,8.0,3.0,0.375,0.033778625102995924,2,0,0,66,11,12,1,0.045454545454545456
stage1a_single_agent_tiny,1,3405,32,1,75,75,2,0,9.929065704345703,4.0,4.0,0.0,0.375,0.03934589063283056,1,0,4,120,60,-1,-1,0.0
stage1a_single_agent_tiny,1,3525,33,1,75,75,2,0,12.97132682800293,4.0,4.0,0.0,0.4375,0.0,0,0,4,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,3548,34,1,75,75,2,0,56.202274322509766,8.0,8.0,0.0,0.1875,0.3916802289693252,3,0,0,23,7,-1,-1,0.0
stage1a_single_agent_tiny,1,3618,35,1,75,75,2,0,46.753265380859375,8.0,8.0,0.0,0.5,0.06405468000365155,2,0,0,70,43,-1,-1,0.0
stage1a_single_agent_tiny,1,3730,36,1,75,75,2,0,74.88902282714844,8.0,8.0,1.0,0.5625,0.011978409951552749,1,0,0,112,42,106,64,0.008928571428571428
stage1a_single_agent_tiny,1,3850,37,1,75,75,2,0,10.078604698181152,4.0,4.0,0.0,0.375,0.09858451345159362,1,0,4,120,15,-1,-1,0.0
stage1a_single_agent_tiny,1,3970,38,1,75,75,2,0,40.83689880371094,7.0,7.0,0.0,0.5,0.07845048385982713,1,0,1,120,94,-1,-1,0.0
stage1a_single_agent_tiny,1,4090,39,1,75,75,2,0,31.8689022064209,3.0,3.0,1.0,0.375,0.0,0,0,5,120,30,30,0,0.008333333333333333
stage1a_single_agent_tiny,1,4210,40,1,75,75,2,0,71.77689361572266,4.0,4.0,2.0,0.5,0.13675077800580765,1,0,4,120,6,70,64,0.016666666666666666
stage1a_single_agent_tiny,1,4330,41,1,75,75,2,0,16.03550910949707,4.0,4.0,0.0,0.375,0.33651660146812595,4,0,4,120,38,-1,-1,0.0
stage1a_single_agent_tiny,1,4386,42,1,75,75,2,0,53.06646728515625,8.0,8.0,0.0,0.375,0.17998548477355922,3,0,0,56,26,-1,-1,0.0
stage1a_single_agent_tiny,1,4440,43,1,75,75,2,0,52.9047966003418,8.0,8.0,0.0,0.375,0.07165994281509754,1,0,0,54,6,-1,-1,0.0
stage1a_single_agent_tiny,1,4560,44,1,75,75,2,0,36.780555725097656,7.0,7.0,0.0,0.375,0.2208949576219311,3,0,1,120,18,-1,-1,0.0
stage1a_single_agent_tiny,1,4644,45,1,75,75,2,0,147.28216552734375,8.0,8.0,3.0,0.5625,0.07663833298110626,2,0,0,84,2,3,1,0.03571428571428571
stage1a_single_agent_tiny,1,4739,46,1,75,75,2,0,50.87857437133789,8.0,8.0,0.0,0.5,0.06788729004267799,2,0,0,95,21,-1,-1,0.0
stage1a_single_agent_tiny,1,4859,47,1,75,75,2,0,9.837820053100586,4.0,4.0,0.0,0.4375,0.1275172220620637,1,0,4,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,4979,48,1,75,75,2,0,69.9410629272461,7.0,7.0,1.0,0.5,0.0006944444651405016,1,0,1,120,71,71,0,0.008333333333333333
stage1a_single_agent_tiny,1,5051,49,1,75,75,2,0,46.628143310546875,8.0,8.0,0.0,0.25,0.10502585654871331,2,0,0,72,37,-1,-1,0.0
stage1a_single_agent_tiny,1,5117,50,1,75,75,2,0,139.63926696777344,8.0,8.0,3.0,0.375,0.25881373346077674,1,0,0,66,20,62,42,0.045454545454545456
stage1a_single_agent_tiny,1,5237,51,1,75,75,2,0,18.782968521118164,4.0,4.0,0.0,0.4375,0.12000053183486065,1,0,4,120,89,-1,-1,0.0
stage1a_single_agent_tiny,1,5357,52,1,75,75,2,0,9.4832763671875,4.0,4.0,0.0,0.4375,0.0,0,0,4,120,22,-1,-1,0.0
stage1a_single_agent_tiny,1,5470,53,1,75,75,2,0,49.30515670776367,8.0,8.0,0.0,0.5625,0.05390073739783426,2,0,0,113,5,-1,-1,0.0
stage1a_single_agent_tiny,1,5586,54,1,75,75,2,0,37.500022888183594,8.0,8.0,0.0,0.4375,0.38164635567829525,1,0,0,116,32,-1,-1,0.0
stage1a_single_agent_tiny,1,5706,55,1,75,75,2,0,16.2346134185791,4.0,4.0,0.0,0.4375,0.0,0,0,4,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,5826,56,1,75,75,2,0,44.08311462402344,4.0,4.0,1.0,0.375,0.08656777211775382,2,0,4,120,52,52,0,0.008333333333333333
stage1a_single_agent_tiny,1,5861,57,1,75,75,2,0,62.404380798339844,8.0,8.0,0.0,0.4375,0.0032932685555091927,1,0,0,35,2,-1,-1,0.0
stage1a_single_agent_tiny,1,5981,58,1,75,75,2,0,33.3842658996582,6.0,6.0,0.0,0.5,0.4872143385000527,2,0,2,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,6042,59,1,75,75,2,0,54.39793395996094,8.0,8.0,0.0,0.4375,0.03716591963178066,2,0,0,61,9,-1,-1,0.0
stage1a_single_agent_tiny,1,6116,60,1,75,75,2,0,54.61458206176758,8.0,8.0,0.0,0.5625,0.012129435340899069,2,0,0,74,6,-1,-1,0.0
stage1a_single_agent_tiny,1,6185,61,1,75,75,2,0,84.71781921386719,8.0,8.0,1.0,0.4375,0.021365681852119556,1,0,0,69,18,49,31,0.014492753623188406
stage1a_single_agent_tiny,1,6223,62,1,75,75,2,0,57.67770767211914,8.0,8.0,0.0,0.375,0.017187030593815603,4,0,0,38,2,-1,-1,0.0
stage1a_single_agent_tiny,1,6302,63,1,75,75,2,0,44.13022994995117,8.0,8.0,0.0,0.4375,0.08143964525359342,4,0,0,79,24,-1,-1,0.0
stage1a_single_agent_tiny,1,6422,64,1,75,75,2,0,54.58675003051758,6.0,6.0,1.0,0.5,0.030076867753329375,3,0,2,120,39,40,1,0.008333333333333333
stage1a_single_agent_tiny,1,6542,65,1,75,75,2,0,3.617845296859741,4.0,4.0,0.0,0.5625,0.1181640581227839,2,0,4,120,37,-1,-1,0.0
stage1a_single_agent_tiny,1,6643,66,1,75,75,2,0,66.39363861083984,8.0,8.0,1.0,0.5,0.19987368414934614,4,0,0,101,17,99,82,0.009900990099009901
stage1a_single_agent_tiny,1,6763,67,1,75,75,2,0,10.18298053741455,1.0,1.0,1.0,0.4375,0.0,0,0,7,120,75,75,0,0.008333333333333333
stage1a_single_agent_tiny,1,6831,68,1,75,75,2,0,78.6946029663086,8.0,8.0,1.0,0.4375,0.29734141542576253,5,0,0,68,18,43,25,0.014705882352941176
stage1a_single_agent_tiny,1,6914,69,1,75,75,2,0,42.432403564453125,8.0,8.0,0.0,0.4375,0.1732127198231328,1,0,0,83,4,-1,-1,0.0
stage1a_single_agent_tiny,1,6954,70,1,75,75,2,0,54.879459381103516,8.0,8.0,0.0,0.4375,0.0030904331273632125,3,0,0,40,18,-1,-1,0.0
stage1a_single_agent_tiny,1,7009,71,1,75,75,2,0,83.30168151855469,8.0,8.0,1.0,0.3125,0.20653828312219544,8,0,0,55,6,55,49,0.01818181818181818
stage1a_single_agent_tiny,1,7107,72,1,75,75,2,0,108.12039184570312,8.0,8.0,2.0,0.5,0.011045785506769103,3,0,0,98,26,26,0,0.02040816326530612
stage1a_single_agent_tiny,1,7227,73,1,75,75,2,0,58.88602066040039,6.0,6.0,1.0,0.5625,0.07788437723647804,1,0,2,120,65,65,0,0.008333333333333333
stage1a_single_agent_tiny,1,7239,74,1,75,75,2,0,63.85016632080078,8.0,8.0,0.0,0.125,0.5532069479425749,2,0,0,12,2,-1,-1,0.0
stage1a_single_agent_tiny,1,7350,75,1,75,75,2,0,73.70836639404297,8.0,8.0,1.0,0.4375,0.024435097050668486,4,0,0,111,14,15,1,0.009009009009009009
stage1a_single_agent_tiny,1,7470,76,1,75,75,2,0,9.99693775177002,4.0,4.0,0.0,0.5,0.12671567679693302,2,0,4,120,5,-1,-1,0.0
stage1a_single_agent_tiny,1,7590,77,1,75,75,2,0,20.725269317626953,5.0,5.0,0.0,0.3125,0.23741111376633248,1,0,3,120,13,-1,-1,0.0
stage1a_single_agent_tiny,1,7710,78,1,75,75,2,0,28.81110954284668,6.0,6.0,0.0,0.5,0.0,0,0,2,120,21,-1,-1,0.0
stage1a_single_agent_tiny,1,7830,79,1,75,75,2,0,38.193546295166016,7.0,7.0,0.0,0.375,0.30307882161190114,5,0,1,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,7939,80,1,75,75,2,0,167.9564666748047,8.0,8.0,4.0,0.5,0.0,0,0,0,109,49,106,57,0.03669724770642202
stage1a_single_agent_tiny,1,8059,81,1,75,75,2,0,15.79670524597168,4.0,4.0,0.0,0.4375,0.051424401843299467,1,0,4,120,42,-1,-1,0.0
stage1a_single_agent_tiny,1,8179,82,1,75,75,2,0,93.97095489501953,7.0,7.0,2.0,0.5,0.12222415705521901,1,0,1,120,23,86,63,0.016666666666666666
stage1a_single_agent_tiny,1,8285,83,1,75,75,2,0,49.60054016113281,8.0,8.0,0.0,0.5,0.12802219775698656,2,0,0,106,6,-1,-1,0.0
stage1a_single_agent_tiny,1,8405,84,1,75,75,2,0,23.12265396118164,7.0,7.0,0.0,0.5,0.0,0,0,1,120,3,-1,-1,0.0
stage1a_single_agent_tiny,1,8525,85,1,75,75,2,0,13.319500923156738,4.0,4.0,0.0,0.5,0.019729982120528195,1,0,4,120,33,-1,-1,0.0
stage1a_single_agent_tiny,1,8609,86,1,75,75,2,0,48.29484939575195,8.0,8.0,0.0,0.375,0.17845045340557894,2,0,0,84,33,-1,-1,0.0
stage1a_single_agent_tiny,1,8637,87,1,75,75,2,0,60.62492752075195,8.0,8.0,0.0,0.1875,0.2514967295740332,3,0,0,28,5,-1,-1,0.0
stage1a_single_agent_tiny,1,8757,88,1,75,75,2,0,16.09636688232422,4.0,4.0,0.0,0.375,0.0,0,0,4,120,83,-1,-1,0.0
stage1a_single_agent_tiny,1,8877,89,1,75,75,2,0,9.668818473815918,4.0,4.0,0.0,0.4375,0.0005109873212253054,1,0,4,120,99,-1,-1,0.0
stage1a_single_agent_tiny,1,8997,90,1,75,75,2,0,41.25738525390625,4.0,4.0,1.0,0.375,0.172051830131871,1,0,4,120,38,38,0,0.008333333333333333
