episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-787.33740234375,0,0,0,0,0.11639676113360324,2.1800000000000015,0.6241392143777355,1819,600,2390,-360.0000000000022,0.0,0.0,-4780.0,2.1800000000000015,2.1800000000000015,-0.29214858754475903,0.3,0.7881921222642994,449.3802343519697,-36.37999999999978,413.78842647423426,0.0
2,1200,0.9430475,-571.5746459960938,1,1,0,0,0.16902834008097167,3.2200000000000024,0.5444787800247044,1848,600,1730,-360.0000000000022,30.0,0.0,-3460.0,3.2200000000000024,3.2200000000000024,0.4240883865356442,0.7000000000000001,1.1425074230879548,392.02472161778724,-36.9599999999998,356.2072290408754,0.0
3,1800,0.9145475,-801.6990356445312,0,0,0,0,0.13765182186234817,2.600000000000002,0.60666807321775,1724,600,2428,-360.0000000000022,0.0,0.0,-4856.0,2.600000000000002,2.600000000000002,0.10594742838541674,0.05,0.7298418209329247,436.80101271678,-34.479999999999755,403.0508545377132,0.0
4,2400,0.8860475,-822.7766723632812,0,0,0,0,0.0931174089068826,1.7200000000000009,0.5999151588755032,1768,600,2488,-360.0000000000022,0.0,0.0,-4976.0,1.7200000000000009,1.7200000000000009,-0.14585802714029947,0.35,0.8363262398354706,431.9389143903621,-35.359999999999765,397.41524063019773,0.0
5,3000,0.8575475,-1027.1710205078125,1,1,0,0,0.06072874493927125,1.0800000000000005,0.7048201024670724,1793,600,3153,-360.0000000000022,30.0,0.0,-6306.0,1.0800000000000005,1.0800000000000005,0.02807428232828776,0.15000000000000002,0.10307713715359569,507.47047377629156,-35.85999999999974,471.71355091344543,0.0
6,3600,0.8290475,-709.6017456054688,2,2,0,0,0.1508097165991903,2.860000000000002,0.5570100175668874,1756,600,2164,-360.0000000000022,60.0,0.0,-4328.0,2.860000000000002,2.860000000000002,0.34177069854736325,0.44999999999999996,0.8102450419217344,401.0472126481585,-35.11999999999979,366.7374576900805,0.0
7,4200,0.8005475,-729.3013305664062,0,0,0,0,0.11234817813765183,2.1000000000000014,0.5717810614118207,1734,600,2198,-360.0000000000022,0.0,0.0,-4396.0,2.1000000000000014,2.1000000000000014,0.15341447957356774,0.5499999999999999,0.38568366747815164,411.68236421651125,-34.679999999999765,377.3880478839896,0.0
8,4800,0.7720475,-646.4078979492188,1,1,0,0,0.1346153846153846,2.540000000000002,0.5429241788977702,1824,600,1953,-360.0000000000022,30.0,0.0,-3906.0,2.540000000000002,2.540000000000002,-0.07054682540893564,0.05,0.608079732656479,390.9054088063947,-36.47999999999979,355.0334885390514,0.0
9,5400,0.7435475,-511.1451110839844,1,1,0,0,0.14676113360323886,2.780000000000002,0.4687757795491052,1754,600,1522,-360.0000000000022,30.0,0.0,-3044.0,2.780000000000002,2.780000000000002,0.6153317489624022,0.35,0.9466988075478004,337.51856127535586,-35.07999999999977,303.3852600829039,0.0
10,6000,0.7150475000000001,-365.4009094238281,0,0,0,0,0.18522267206477733,3.5400000000000027,0.426836047930596,1653,600,1056,-360.0000000000022,0.0,0.0,-2112.0,3.5400000000000027,3.5400000000000027,0.06985994974772136,0.44999999999999996,1.2725375123508276,307.3219545100291,-33.05999999999971,275.5344920223802,0.0
11,6600,0.6865475,-166.51649475097656,2,2,0,0,0.19635627530364372,3.760000000000003,0.39394118572511716,1727,600,477,-360.0000000000022,60.0,0.0,-954.0,3.760000000000003,3.760000000000003,0.3783296890258788,0.25,1.4153634516522287,283.6376537220845,-34.539999999999736,250.513017173737,0.0
12,7200,0.6580475,-136.77684020996094,2,2,0,0,0.17510121457489877,3.3400000000000025,0.4138793335987915,1606,600,396,-360.0000000000022,60.0,0.0,-792.0,3.3400000000000025,3.3400000000000025,0.3470975430806474,0.2,1.5788630893500522,297.9931201911299,-32.119999999999706,267.45198328048025,0.0
13,7800,0.6295474999999999,-145.4764404296875,2,2,0,0,0.23785425101214575,4.579999999999992,0.3636075588492208,1854,600,402,-360.0000000000022,60.0,0.0,-804.0,4.579999999999992,4.579999999999992,0.31039463806152345,0.44999999999999996,1.0835819584736597,261.7974423714388,-37.0799999999998,225.80102432991265,0.0
