stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,27,1,1,100,100,1,0,6.201071739196777,1.0,1.0,0.0,0.24,0.0,0,27,26,-1,-1,0.0
stage1a_single_agent_tiny,1,147,2,1,100,100,1,0,-14.344306945800781,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,197,3,1,100,100,1,0,4.470296859741211,1.0,1.0,0.0,0.16,0.02,1,50,49,-1,-1,0.0
stage1a_single_agent_tiny,1,266,4,1,100,100,1,0,-0.04430890828371048,1.0,1.0,0.0,0.4,0.0,0,69,68,-1,-1,0.0
stage1a_single_agent_tiny,1,386,5,1,100,100,1,0,-13.249730110168457,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,506,6,1,100,100,1,0,-17.38994598388672,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,517,7,1,100,100,1,0,6.533095359802246,1.0,1.0,0.0,0.12,0.0,0,11,10,-1,-1,0.0
stage1a_single_agent_tiny,1,607,8,1,100,100,1,0,-9.712751388549805,1.0,1.0,0.0,0.24,0.0009259259535206689,1,90,88,-1,-1,0.0
stage1a_single_agent_tiny,1,676,9,1,100,100,1,0,1.3421710729599,1.0,1.0,0.0,0.44,0.014492753623188406,1,69,67,-1,-1,0.0
stage1a_single_agent_tiny,1,796,10,1,100,100,1,0,-14.834952354431152,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,847,11,1,100,100,1,0,4.438983917236328,1.0,1.0,0.0,0.16,0.0,0,51,50,-1,-1,0.0
stage1a_single_agent_tiny,1,967,12,1,100,100,1,0,-12.840983390808105,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1087,13,1,100,100,1,0,-17.866939544677734,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1207,14,1,100,100,1,0,-10.338224411010742,0.0,0.0,0.0,0.24,0.0,0,120,-1,-1,-1,0.0
