family,condition,episode,seed,policy_kind,checkpoint_dir,n_agents,width,height,n_obstacles,max_steps,pheromone_enabled,mean_episode_reward,food_picked_up,food_delivered,delivery_conversion,exploration_coverage,pheromone_usage,episode_length,time_to_first_discovery,carrying_stall_fraction,carrying_low_progress_fraction,non_carrying_nest_loiter_fraction,non_carrying_nest_crowding_fraction,non_carrying_explore_active_fraction,non_carrying_force_explore_fraction,non_carrying_random_explore_fraction
pheromone_ablation,trained_with_pheromone_eval_without_pheromone,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,False,-488.2811584472656,5,5,1.0,0.24322033898305084,0.0,800,159,0.045,0.28375,1.2175,1.2025,3.7425,1.83875,5.39875
pheromone_ablation,trained_with_pheromone_eval_without_pheromone,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,False,-497.4550476074219,4,4,1.0,0.24322033898305084,0.0,800,108,0.01,0.15125,1.3375,1.0125,4.71625,2.2425,5.64375
pheromone_ablation,trained_with_pheromone_eval_without_pheromone,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,False,-494.931396484375,2,2,1.0,0.20084745762711864,0.0,800,77,0.0925,0.30625,0.42625,1.41,4.52125,2.08625,5.415
pheromone_ablation,trained_with_pheromone_eval_without_pheromone,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,False,-361.2524719238281,4,2,0.5,0.2572033898305085,0.0,800,56,0.0425,0.1975,0.69875,0.3,4.78,1.545,5.65
pheromone_ablation,trained_with_pheromone_eval_without_pheromone,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,False,-512.7463989257812,4,4,1.0,0.20254237288135593,0.0,800,100,0.06625,0.2275,0.86,1.0625,4.3225,1.9525,5.54625
pheromone_ablation,trained_with_pheromone_eval_without_pheromone,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,False,-873.0083618164062,5,4,0.8,0.2211864406779661,0.0,800,43,0.05125,0.21,2.0625,2.01625,3.34375,1.895,5.57625
pheromone_ablation,trained_with_pheromone_eval_without_pheromone,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,False,-276.2447509765625,4,3,0.75,0.24067796610169492,0.0,800,85,0.23,0.45875,0.40125,0.2675,4.6125,1.55,5.255
pheromone_ablation,trained_with_pheromone_eval_without_pheromone,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,False,-329.1080322265625,2,2,1.0,0.2572033898305085,0.0,800,308,0.0225,0.125,0.58625,0.71625,4.32125,1.245,5.7625
swarm_size_scaling,1_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,1,1400,950,18,800,True,-166.20530700683594,3,3,1.0,0.07457627118644068,0.05633464574893878,800,75,0.035,0.2025,0.255,0.0,0.3875,0.22125,0.5925
swarm_size_scaling,1_agents,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,1,1400,950,18,800,True,-169.1278076171875,1,1,1.0,0.07330508474576271,0.01482169660681393,800,312,0.00125,0.03375,0.055,0.0,0.79375,0.22125,0.9175
swarm_size_scaling,1_agents,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,1,1400,950,18,800,True,-150.36184692382812,1,0,0.0,0.051694915254237285,0.06378503864587401,800,354,0.45,0.50125,0.015,0.0,0.40625,0.12125,0.4425
swarm_size_scaling,1_agents,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,1,1400,950,18,800,True,-213.1505126953125,0,0,0.0,0.0423728813559322,0.0,800,-1,0.0,0.0,0.0,0.0,0.9625,0.29375,1.0
swarm_size_scaling,1_agents,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,1,1400,950,18,800,True,-304.1174011230469,1,1,1.0,0.06483050847457628,0.009710256435500924,800,308,0.0025,0.0375,0.185,0.0,0.51875,0.2725,0.915
swarm_size_scaling,1_agents,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,1,1400,950,18,800,True,-82.07324981689453,1,0,0.0,0.0423728813559322,0.07556806649314239,800,264,0.58875,0.63125,0.0,0.0,0.1675,0.06375,0.33
swarm_size_scaling,1_agents,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,1,1400,950,18,800,True,-1401.615234375,0,0,0.0,0.017372881355932204,0.0,800,-1,0.0,0.0,0.0,0.0,0.96625,0.815,1.0
swarm_size_scaling,1_agents,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,1,1400,950,18,800,True,-106.51274871826172,1,0,0.0,0.06271186440677966,0.05004757346279803,800,436,0.33,0.39625,0.0,0.0,0.1675,0.065,0.545
swarm_size_scaling,2_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,2,1400,950,18,800,True,-290.3590393066406,0,0,0.0,0.059322033898305086,0.0,800,-1,0.0,0.0,0.0,0.01,1.69,0.64375,2.0
swarm_size_scaling,2_agents,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,2,1400,950,18,800,True,-135.4202117919922,2,1,0.5,0.11779661016949153,0.08539077911940694,800,187,0.31375,0.60625,0.085,0.0,0.83625,0.17625,1.13
swarm_size_scaling,2_agents,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,2,1400,950,18,800,True,-220.38070678710938,1,1,1.0,0.11059322033898306,0.03660420922740741,800,342,0.04375,0.11375,0.18375,0.0625,1.51375,0.46,1.7975
swarm_size_scaling,2_agents,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,2,1400,950,18,800,True,-183.20994567871094,2,2,1.0,0.13389830508474576,0.03329919650914235,800,333,0.04875,0.17125,0.21625,0.1025,1.395,0.4325,1.71625
swarm_size_scaling,2_agents,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,2,1400,950,18,800,True,-276.181396484375,0,0,0.0,0.07288135593220339,0.0,800,-1,0.0,0.0,0.0,0.0,1.55375,0.35,2.0
swarm_size_scaling,2_agents,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,2,1400,950,18,800,True,-200.65695190429688,2,1,0.5,0.13559322033898305,0.017414235561700478,800,355,0.015,0.06625,0.27,0.0,0.75875,0.34625,1.86125
swarm_size_scaling,2_agents,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,2,1400,950,18,800,True,-296.126708984375,0,0,0.0,0.11186440677966102,0.0,800,-1,0.0,0.0,0.0,0.0,1.835,0.43875,2.0
swarm_size_scaling,2_agents,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,2,1400,950,18,800,True,-118.54540252685547,2,2,1.0,0.1419491525423729,0.04431343728632783,800,275,0.2075,0.395,0.19625,0.1825,0.64625,0.195,1.33
swarm_size_scaling,3_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,3,1400,950,18,800,True,-225.0508270263672,0,0,0.0,0.11991525423728813,0.0,800,-1,0.0,0.0,0.0,0.065,2.06875,0.66,3.0
swarm_size_scaling,3_agents,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,3,1400,950,18,800,True,-652.568603515625,3,2,0.6666666666666666,0.13686440677966102,0.02552137492015997,800,214,0.03375,0.1375,1.28625,0.865,2.2375,1.5425,2.72875
swarm_size_scaling,3_agents,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,3,1400,950,18,800,True,-194.0245819091797,2,2,1.0,0.1478813559322034,0.01564916150062345,800,261,0.04625,0.14875,0.2025,0.105,2.0925,0.6425,2.70875
swarm_size_scaling,3_agents,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,3,1400,950,18,800,True,-266.0196533203125,2,1,0.5,0.15932203389830507,0.01655713346757693,800,356,0.05125,0.15,0.105,0.0225,2.47875,0.6625,2.755
swarm_size_scaling,3_agents,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,3,1400,950,18,800,True,-410.6017150878906,1,1,1.0,0.12542372881355932,0.011022970266446159,800,139,0.11,0.1975,0.14625,0.1075,2.25625,1.0175,2.69375
swarm_size_scaling,3_agents,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,3,1400,950,18,800,True,-148.66986083984375,4,3,0.75,0.1944915254237288,0.03826034681653255,800,138,0.0775,0.25375,0.35875,0.02,1.13125,0.435,2.53875
swarm_size_scaling,3_agents,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,3,1400,950,18,800,True,-268.1479797363281,0,0,0.0,0.1673728813559322,0.0,800,-1,0.0,0.0,0.0,0.01,2.78125,0.5875,3.0
swarm_size_scaling,3_agents,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,3,1400,950,18,800,True,-220.96681213378906,3,3,1.0,0.1669491525423729,0.06312006212562361,800,8,0.1875,0.4525,0.61875,0.50125,0.81375,0.24125,2.18125
swarm_size_scaling,4_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,4,1400,950,18,800,True,-268.4818115234375,1,0,0.0,0.18898305084745762,0.003199080053509533,800,746,0.005,0.0325,0.0,0.035,2.70875,0.98375,3.9325
swarm_size_scaling,4_agents,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,4,1400,950,18,800,True,-480.75848388671875,4,4,1.0,0.15889830508474576,0.014887821510455979,800,161,0.04,0.22125,1.2575,0.6775,3.15125,1.5875,3.545
swarm_size_scaling,4_agents,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,4,1400,950,18,800,True,-215.69711303710938,3,3,1.0,0.1614406779661017,0.030770310753596278,800,240,0.0625,0.21125,0.4375,0.35625,2.55875,0.78,3.585
swarm_size_scaling,4_agents,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,4,1400,950,18,800,True,-275.4521179199219,1,1,1.0,0.17076271186440678,0.008965248303102271,800,193,0.00875,0.06625,0.10875,0.115,2.9775,1.11125,3.855
swarm_size_scaling,4_agents,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,4,1400,950,18,800,True,-461.6527099609375,2,2,1.0,0.13177966101694916,0.005998598751903046,800,109,0.02375,0.10375,0.785,0.3875,3.08125,1.63625,3.7925
swarm_size_scaling,4_agents,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,4,1400,950,18,800,True,-424.7977600097656,5,5,1.0,0.20847457627118643,0.01902210122661927,800,347,0.06375,0.24125,0.7825,0.79625,2.37625,1.30375,3.51625
swarm_size_scaling,4_agents,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,4,1400,950,18,800,True,-228.83291625976562,2,1,0.5,0.2266949152542373,0.016650470179702098,800,491,0.165,0.33125,0.0675,0.02,2.93,0.82875,3.49125
swarm_size_scaling,4_agents,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,4,1400,950,18,800,True,-276.5908203125,3,2,0.6666666666666666,0.19661016949152543,0.0268546829992556,800,293,0.07,0.2625,0.62875,0.5325,2.165,0.56625,3.545
swarm_size_scaling,6_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,True,-398.7376403808594,4,4,1.0,0.251271186440678,0.037875167738360076,800,159,0.0375,0.22375,0.645,0.79125,3.845,1.645,5.51
swarm_size_scaling,6_agents,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,True,-432.6390686035156,4,4,1.0,0.23728813559322035,0.016090529910907207,800,108,0.0775,0.27625,1.3225,1.0925,4.40875,2.02875,5.47625
swarm_size_scaling,6_agents,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,True,-278.7728576660156,4,3,0.75,0.1961864406779661,0.031019379453828152,800,77,0.08875,0.33875,0.8325,0.67625,3.99,1.22875,5.31
swarm_size_scaling,6_agents,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,True,-254.25547790527344,1,1,1.0,0.29491525423728815,0.005278583949402672,800,176,0.05125,0.18625,0.12375,0.0275,4.03875,1.04875,5.67375
swarm_size_scaling,6_agents,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,True,-430.075927734375,5,5,1.0,0.19152542372881357,0.018100153764826245,800,100,0.0325,0.18875,0.53,1.01625,4.4875,2.16125,5.5675
swarm_size_scaling,6_agents,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,True,-710.8108520507812,5,5,1.0,0.22923728813559321,0.05105999998493644,800,43,0.12875,0.37875,1.73,1.42625,3.41875,1.87125,5.31875
swarm_size_scaling,6_agents,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,True,-252.378173828125,4,3,0.75,0.2478813559322034,0.018843010154062846,800,85,0.13,0.30625,0.26,0.1225,4.94375,1.42125,5.48125
swarm_size_scaling,6_agents,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,6,1400,950,18,800,True,-311.7017822265625,6,6,1.0,0.26440677966101694,0.014317138887272447,800,308,0.1625,0.5275,0.4525,0.655,3.86625,1.33,5.13625
swarm_size_scaling,10_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,10,1400,950,18,800,True,-308.7989501953125,3,3,1.0,0.29491525423728815,0.00994405609927344,800,193,0.0525,0.17875,0.2125,0.63375,7.48375,2.76625,9.66
swarm_size_scaling,10_agents,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,10,1400,950,18,800,True,-418.34124755859375,3,2,0.6666666666666666,0.28940677966101697,0.008973265277949394,800,478,0.16,0.345,1.085,1.3875,8.185,3.57625,9.43
swarm_size_scaling,10_agents,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,10,1400,950,18,800,True,-698.5885620117188,4,4,1.0,0.30889830508474575,0.03685634431306971,800,85,0.07875,0.3475,1.1,2.095,6.47125,2.61,9.25625
swarm_size_scaling,10_agents,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,10,1400,950,18,800,True,-841.7472534179688,7,7,1.0,0.33940677966101696,0.02112216401661863,800,104,0.13375,0.5475,2.355,2.56875,7.07375,2.9525,9.02625
swarm_size_scaling,10_agents,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,10,1400,950,18,800,True,-874.4158935546875,4,4,1.0,0.2457627118644068,0.023425025854419797,800,260,0.105,0.31375,0.8275,2.43,7.65125,4.0,9.4375
swarm_size_scaling,10_agents,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,10,1400,950,18,800,True,-469.5664978027344,8,6,0.75,0.3478813559322034,0.02287725016339391,800,116,0.38625,0.87,1.61125,1.74875,5.56875,2.465,8.55
swarm_size_scaling,10_agents,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,10,1400,950,18,800,True,-247.4926300048828,5,5,1.0,0.36271186440677966,0.011350950547384855,800,4,0.14,0.46,0.50125,0.4725,7.62,2.185,9.1725
swarm_size_scaling,10_agents,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,10,1400,950,18,800,True,-483.1372985839844,4,4,1.0,0.31186440677966104,0.010444324323121692,800,268,0.045,0.19125,1.10125,1.47375,7.15875,2.24125,9.5825
swarm_size_scaling,15_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,15,1400,950,18,800,True,-389.81793212890625,3,3,1.0,0.3313559322033898,0.006771522676155048,800,191,0.045,0.18625,1.03625,1.46875,10.9075,3.98,14.6375
swarm_size_scaling,15_agents,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,15,1400,950,18,800,True,-411.02978515625,5,4,0.8,0.36186440677966103,0.013666580005927242,800,81,0.295,0.5875,1.315,1.83,11.6025,4.41875,14.06125
swarm_size_scaling,15_agents,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,15,1400,950,18,800,True,-492.3436584472656,4,4,1.0,0.36271186440677966,0.014852460990034162,800,62,0.01,0.1525,0.685,2.265,10.9225,4.31375,14.62
swarm_size_scaling,15_agents,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,15,1400,950,18,800,True,-298.8008117675781,0,0,0.0,0.39322033898305087,0.0,800,-1,0.0,0.0,0.0,0.25875,13.07375,3.985,15.0
swarm_size_scaling,15_agents,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,15,1400,950,18,800,True,-1105.3680419921875,4,4,1.0,0.2944915254237288,0.007899129237606151,800,53,0.05125,0.21,1.325,3.51375,12.08,6.2225,14.575
swarm_size_scaling,15_agents,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,15,1400,950,18,800,True,-829.174072265625,6,6,1.0,0.4025423728813559,0.021799404994807748,800,38,0.0925,0.40875,2.59875,3.15125,8.77875,3.68,14.18
swarm_size_scaling,15_agents,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,15,1400,950,18,800,True,-285.5405578613281,5,5,1.0,0.4021186440677966,0.008207477847943664,800,4,0.0975,0.3975,0.5675,0.88,12.30125,3.34875,14.245
swarm_size_scaling,15_agents,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,15,1400,950,18,800,True,-324.83404541015625,4,4,1.0,0.40127118644067794,0.006202198899443222,800,338,0.04375,0.21,0.66875,1.19625,11.2025,3.22,14.55875
swarm_size_scaling,20_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,20,1400,950,18,800,True,-482.9978942871094,4,4,1.0,0.4322033898305085,0.006431986336352566,800,91,0.0725,0.2425,0.88625,1.8325,14.71375,5.76625,19.53125
swarm_size_scaling,20_agents,2,4,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,20,1400,950,18,800,True,-460.224853515625,6,6,1.0,0.3792372881355932,0.006169892309495482,800,149,0.02875,0.21,1.44125,2.2025,16.51125,5.9375,19.5575
swarm_size_scaling,20_agents,3,6,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,20,1400,950,18,800,True,-454.0831604003906,5,3,0.6,0.39576271186440676,0.025803220669218717,800,66,0.75,1.27,1.11625,2.68375,13.1075,4.745,18.055
swarm_size_scaling,20_agents,4,25,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,20,1400,950,18,800,True,-325.8736877441406,2,2,1.0,0.4661016949152542,0.004099247744470631,800,139,0.04875,0.2275,0.205,1.0925,16.79625,5.27125,19.54375
swarm_size_scaling,20_agents,5,32,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,20,1400,950,18,800,True,-894.658203125,4,4,1.0,0.3254237288135593,0.013095223283191444,800,33,0.08125,0.275,0.97625,3.5875,16.76625,7.89875,19.49
swarm_size_scaling,20_agents,6,33,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,20,1400,950,18,800,True,-707.6648559570312,8,8,1.0,0.4266949152542373,0.009871699652059761,800,7,0.11375,0.42375,2.02125,2.93375,14.28,6.1,19.18125
swarm_size_scaling,20_agents,7,36,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,20,1400,950,18,800,True,-522.7789306640625,5,5,1.0,0.42203389830508475,0.01035973681305768,800,4,0.2225,0.5825,0.565,2.6625,17.28625,5.9375,19.01125
swarm_size_scaling,20_agents,8,41,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,20,1400,950,18,800,True,-639.7716674804688,8,8,1.0,0.4258474576271186,0.012215621972296505,800,174,0.0875,0.46625,1.94625,2.675,13.59,3.8,19.07625
swarm_size_scaling,30_agents,1,2,mappo_gru,checkpoints/mappo_g/stage3b_full_swarm_final,30,1400,950,18,800,True,-1587.0772705078125,14,11,0.7857142857142857,0.502542372881356,0.01614082884925301,800,54,0.16625,0.78125,2.95125,4.44,21.11125,8.975,28.43
