stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,1519,14,1,100,100,2,0,-11.167551040649414,1.0,1.0,0.0,0.32,0.0,0,120,110,-1,-1,0.0
stage1a_single_agent_tiny,1,1639,15,1,100,100,2,0,-10.779009819030762,1.0,1.0,0.0,0.32,0.0,0,120,31,-1,-1,0.0
stage1a_single_agent_tiny,1,1759,16,1,100,100,2,0,29.503562927246094,1.0,1.0,1.0,0.4,0.0,0,120,54,54,0,0.008333333333333333
stage1a_single_agent_tiny,1,1879,17,1,100,100,2,0,-4.65126371383667,1.0,1.0,0.0,0.56,0.0,0,120,18,-1,-1,0.0
stage1a_single_agent_tiny,1,1999,18,1,100,100,2,0,-22.062908172607422,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2119,19,1,100,100,2,0,-13.194960594177246,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2239,20,1,100,100,2,0,-20.52530288696289,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2359,21,1,100,100,2,0,-3.722026824951172,1.0,1.0,0.0,0.28,0.013990279873056958,1,120,13,-1,-1,0.0
stage1a_single_agent_tiny,1,2479,22,1,100,100,2,0,-4.618192672729492,1.0,1.0,0.0,0.52,0.0,0,120,1,-1,-1,0.0
stage1a_single_agent_tiny,1,2599,23,1,100,100,2,0,-3.984776496887207,1.0,1.0,0.0,0.32,0.0,0,120,85,-1,-1,0.0
stage1a_single_agent_tiny,1,2719,24,1,100,100,2,0,-18.98128890991211,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2731,25,1,100,100,2,0,45.88018035888672,2.0,2.0,1.0,0.12,0.0,0,12,10,12,2,0.08333333333333333
stage1a_single_agent_tiny,1,2803,26,1,100,100,2,0,9.250663757324219,2.0,2.0,0.0,0.36,0.0,0,72,22,-1,-1,0.0
stage1a_single_agent_tiny,1,2923,27,1,100,100,2,0,-9.662918090820312,0.0,0.0,0.0,0.48,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3043,28,1,100,100,2,0,-7.726775169372559,1.0,1.0,0.0,0.36,0.10783803379939248,1,120,58,-1,-1,0.0
stage1a_single_agent_tiny,1,3163,29,1,100,100,2,0,-9.66993522644043,1.0,1.0,0.0,0.4,0.0,0,120,90,-1,-1,0.0
stage1a_single_agent_tiny,1,3283,30,1,100,100,2,0,-16.093299865722656,0.0,0.0,0.0,0.48,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3332,31,1,100,100,2,0,12.803897857666016,2.0,2.0,0.0,0.2,0.0,0,49,12,-1,-1,0.0
stage1a_single_agent_tiny,1,3452,32,1,100,100,2,0,-19.308046340942383,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3572,33,1,100,100,2,0,-5.006519317626953,1.0,1.0,0.0,0.32,0.0,0,120,45,-1,-1,0.0
stage1a_single_agent_tiny,1,3692,34,1,100,100,2,0,-10.119355201721191,0.0,0.0,0.0,0.48,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3812,35,1,100,100,2,0,-6.996314525604248,1.0,1.0,0.0,0.28,0.0,0,120,65,-1,-1,0.0
stage1a_single_agent_tiny,1,3932,36,1,100,100,2,0,-15.51869010925293,1.0,1.0,0.0,0.32,0.0,0,120,92,-1,-1,0.0
stage1a_single_agent_tiny,1,4049,37,1,100,100,2,0,7.543302536010742,2.0,2.0,0.0,0.36,0.0,0,117,50,-1,-1,0.0
stage1a_single_agent_tiny,1,4100,38,1,100,100,2,0,9.381904602050781,2.0,2.0,0.0,0.28,0.0,0,51,1,-1,-1,0.0
stage1a_single_agent_tiny,1,4205,39,1,100,100,2,0,3.4125778675079346,2.0,2.0,0.0,0.44,0.0298939664094221,1,105,29,-1,-1,0.0
stage1a_single_agent_tiny,1,4325,40,1,100,100,2,0,-16.359375,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4445,41,1,100,100,2,0,-3.6532630920410156,1.0,1.0,0.0,0.36,0.0,0,120,55,-1,-1,0.0
stage1a_single_agent_tiny,1,4565,42,1,100,100,2,0,-8.321765899658203,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4685,43,1,100,100,2,0,-15.71323299407959,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4805,44,1,100,100,2,0,-11.203248023986816,1.0,1.0,0.0,0.32,0.02534603705474486,1,120,67,-1,-1,0.0
stage1a_single_agent_tiny,1,4863,45,1,100,100,2,0,7.870405673980713,2.0,2.0,0.0,0.2,0.2685833744451821,2,58,10,-1,-1,0.0
stage1a_single_agent_tiny,1,4983,46,1,100,100,2,0,-8.152749061584473,1.0,1.0,0.0,0.36,0.010379129089415073,1,120,117,-1,-1,0.0
stage1a_single_agent_tiny,1,4992,47,1,100,100,2,0,14.419459342956543,2.0,2.0,0.0,0.12,0.0,0,9,3,-1,-1,0.0
stage1a_single_agent_tiny,1,5059,48,1,100,100,2,0,8.092938423156738,2.0,2.0,0.0,0.28,0.0,0,67,40,-1,-1,0.0
stage1a_single_agent_tiny,1,5179,49,1,100,100,2,0,-22.099184036254883,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,5299,50,1,100,100,2,0,-5.166131019592285,1.0,1.0,0.0,0.32,0.049019502103328706,1,120,36,-1,-1,0.0
stage1a_single_agent_tiny,1,5419,51,1,100,100,2,0,20.276958465576172,1.0,1.0,1.0,0.32,0.0,0,120,90,90,0,0.008333333333333333
stage1a_single_agent_tiny,1,5539,52,1,100,100,2,0,-5.135048866271973,1.0,1.0,0.0,0.4,0.06776387554903825,1,120,83,-1,-1,0.0
stage1a_single_agent_tiny,1,5659,53,1,100,100,2,0,-15.89059066772461,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,5757,54,1,100,100,2,0,4.583532333374023,2.0,2.0,0.0,0.48,0.01020408163265306,1,98,34,-1,-1,0.0
stage1a_single_agent_tiny,1,5877,55,1,100,100,2,0,-10.96023178100586,1.0,1.0,0.0,0.48,0.0,0,120,47,-1,-1,0.0
stage1a_single_agent_tiny,1,5997,56,1,100,100,2,0,27.857421875,1.0,1.0,1.0,0.44,0.0,0,120,88,88,0,0.008333333333333333
stage1a_single_agent_tiny,1,6117,57,1,100,100,2,0,-2.0229647159576416,1.0,1.0,0.0,0.36,0.07748805927112698,1,120,53,-1,-1,0.0
stage1a_single_agent_tiny,1,6237,58,1,100,100,2,0,-7.373141765594482,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,6263,59,1,100,100,2,0,12.855134963989258,2.0,2.0,0.0,0.16,0.010749740852938535,1,26,18,-1,-1,0.0
stage1a_single_agent_tiny,1,6294,60,1,100,100,2,0,11.287590026855469,2.0,2.0,0.0,0.2,0.0,0,31,5,-1,-1,0.0
stage1a_single_agent_tiny,1,6414,61,1,100,100,2,0,-3.3851675987243652,1.0,1.0,0.0,0.36,0.0,0,120,105,-1,-1,0.0
stage1a_single_agent_tiny,1,6506,62,1,100,100,2,0,4.813681125640869,2.0,2.0,0.0,0.48,0.0,1,92,10,-1,-1,0.0
stage1a_single_agent_tiny,1,6626,63,1,100,100,2,0,-8.163795471191406,1.0,1.0,0.0,0.4,0.029302365402691065,1,120,3,-1,-1,0.0
stage1a_single_agent_tiny,1,6746,64,1,100,100,2,0,-9.806068420410156,1.0,1.0,0.0,0.4,0.0,0,120,25,-1,-1,0.0
stage1a_single_agent_tiny,1,6866,65,1,100,100,2,0,-19.09834098815918,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,6986,66,1,100,100,2,0,20.444149017333984,1.0,1.0,1.0,0.56,0.0,0,120,65,65,0,0.008333333333333333
stage1a_single_agent_tiny,1,7056,67,1,100,100,2,0,6.366995334625244,2.0,2.0,0.0,0.28,0.0,0,70,16,-1,-1,0.0
stage1a_single_agent_tiny,1,7176,68,1,100,100,2,0,-1.9282947778701782,1.0,1.0,0.0,0.48,0.0,0,120,93,-1,-1,0.0
stage1a_single_agent_tiny,1,7296,69,1,100,100,2,0,-5.190428733825684,1.0,1.0,0.0,0.32,0.0,0,120,56,-1,-1,0.0
stage1a_single_agent_tiny,1,7416,70,1,100,100,2,0,-12.855949401855469,1.0,1.0,0.0,0.32,0.0,0,120,65,-1,-1,0.0
stage1a_single_agent_tiny,1,7536,71,1,100,100,2,0,-6.083657264709473,1.0,1.0,0.0,0.44,0.019312755515178043,1,120,80,-1,-1,0.0
stage1a_single_agent_tiny,1,7656,72,1,100,100,2,0,-6.634556770324707,1.0,1.0,0.0,0.44,0.0,0,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,7702,73,1,100,100,2,0,8.235610961914062,2.0,2.0,0.0,0.28,0.0,0,46,17,-1,-1,0.0
stage1a_single_agent_tiny,1,7822,74,1,100,100,2,0,-20.363937377929688,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,7942,75,1,100,100,2,0,-7.153844356536865,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8062,76,1,100,100,2,0,-16.192771911621094,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8182,77,1,100,100,2,0,2.1841299533843994,1.0,1.0,0.0,0.28,0.0,0,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,8302,78,1,100,100,2,0,-20.855817794799805,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8422,79,1,100,100,2,0,-10.14855670928955,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8542,80,1,100,100,2,0,-3.4582200050354004,1.0,1.0,0.0,0.44,0.0,0,120,24,-1,-1,0.0
stage1a_single_agent_tiny,1,8662,81,1,100,100,2,0,-13.311429977416992,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8782,82,1,100,100,2,0,-1.5687063932418823,1.0,1.0,0.0,0.32,0.0,0,120,101,-1,-1,0.0
stage1a_single_agent_tiny,1,8902,83,1,100,100,2,0,30.729198455810547,1.0,1.0,1.0,0.28,0.0,0,120,54,54,0,0.008333333333333333
stage1a_single_agent_tiny,1,9022,84,1,100,100,2,0,-8.415253639221191,1.0,1.0,0.0,0.16,0.0,0,120,48,-1,-1,0.0
stage1a_single_agent_tiny,1,9142,85,1,100,100,2,0,-12.841110229492188,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9262,86,1,100,100,2,0,-11.71051025390625,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9301,87,1,100,100,2,0,13.988709449768066,2.0,2.0,0.0,0.16,0.0,0,39,27,-1,-1,0.0
stage1a_single_agent_tiny,1,9380,88,1,100,100,2,0,13.424254417419434,2.0,2.0,0.0,0.16,0.0,0,79,29,-1,-1,0.0
stage1a_single_agent_tiny,1,9500,89,1,100,100,2,0,-7.055380821228027,1.0,1.0,0.0,0.24,0.0,0,120,65,-1,-1,0.0
stage1a_single_agent_tiny,1,9620,90,1,100,100,2,0,-9.951919555664062,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9740,91,1,100,100,2,0,-7.118836402893066,0.0,0.0,0.0,0.4,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9860,92,1,100,100,2,0,3.893343925476074,1.0,1.0,0.0,0.32,0.0,0,120,61,-1,-1,0.0
stage1a_single_agent_tiny,1,9980,93,1,100,100,2,0,-2.804393768310547,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10100,94,1,100,100,2,0,-1.2096014022827148,0.0,0.0,0.0,0.16,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10220,95,1,100,100,2,0,-4.136647701263428,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10340,96,1,100,100,2,0,-2.8113248348236084,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10460,97,1,100,100,2,0,-2.841402530670166,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10580,98,1,100,100,2,0,-1.252673625946045,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10700,99,1,100,100,2,0,5.551620006561279,1.0,1.0,0.0,0.08,0.7215091464420159,1,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,10820,100,1,100,100,2,0,-4.188908100128174,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10940,101,1,100,100,2,0,-2.7186460494995117,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11060,102,1,100,100,2,0,-2.4901742935180664,0.0,0.0,0.0,0.16,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11180,103,1,100,100,2,0,-3.8207645416259766,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11300,104,1,100,100,2,0,6.665884017944336,1.0,1.0,0.0,0.12,0.0,0,120,44,-1,-1,0.0
stage1a_single_agent_tiny,1,11420,105,1,100,100,2,0,-7.275554656982422,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11540,106,1,100,100,2,0,5.457167148590088,1.0,1.0,0.0,0.08,0.0,0,120,86,-1,-1,0.0
stage1a_single_agent_tiny,1,11660,107,1,100,100,2,0,-2.5790975093841553,0.0,0.0,0.0,0.16,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11780,108,1,100,100,2,0,-5.554180145263672,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11900,109,1,100,100,2,0,-1.2199493646621704,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12020,110,1,100,100,2,0,-2.2006654739379883,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12140,111,1,100,100,2,0,-3.9894051551818848,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12260,112,1,100,100,2,0,7.271759986877441,1.0,1.0,0.0,0.2,0.0,0,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,12380,113,1,100,100,2,0,-0.7488647699356079,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12500,114,1,100,100,2,0,-0.6652267575263977,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12620,115,1,100,100,2,0,-0.6199994087219238,0.0,0.0,0.0,0.16,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12740,116,1,100,100,2,0,-0.6808671951293945,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12860,117,1,100,100,2,0,-0.7847564220428467,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12980,118,1,100,100,2,0,7.343688488006592,1.0,1.0,0.0,0.08,0.0,0,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,13100,119,1,100,100,2,0,-0.5400701761245728,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13220,120,1,100,100,2,0,-2.0033750534057617,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13340,121,1,100,100,2,0,7.358132839202881,1.0,1.0,0.0,0.16,0.0,0,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,13460,122,1,100,100,2,0,-0.586144208908081,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13580,123,1,100,100,2,0,-0.5900969505310059,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13700,124,1,100,100,2,0,-0.5551632046699524,0.0,0.0,0.0,0.16,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13820,125,1,100,100,2,0,-0.4537384510040283,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13940,126,1,100,100,2,0,-0.5041103363037109,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14060,127,1,100,100,2,0,-0.4835744798183441,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14180,128,1,100,100,2,0,-0.45693692564964294,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14300,129,1,100,100,2,0,-0.4399484395980835,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14420,130,1,100,100,2,0,-0.42846253514289856,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14540,131,1,100,100,2,0,-0.478466272354126,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14660,132,1,100,100,2,0,-1.9626933336257935,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14780,133,1,100,100,2,0,-0.5892745852470398,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14900,134,1,100,100,2,0,-1.9291642904281616,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15020,135,1,100,100,2,0,-0.4428384304046631,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15140,136,1,100,100,2,0,-0.4979404807090759,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15260,137,1,100,100,2,0,-0.4064144194126129,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15380,138,1,100,100,2,0,-0.6657156944274902,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15500,139,1,100,100,2,0,-0.45097464323043823,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15620,140,1,100,100,2,0,-1.9799996614456177,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15740,141,1,100,100,2,0,-0.5798030495643616,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15860,142,1,100,100,2,0,-0.4862196445465088,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15980,143,1,100,100,2,0,-0.6063951849937439,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16100,144,1,100,100,2,0,-0.4357885718345642,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16220,145,1,100,100,2,0,-0.48674261569976807,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16340,146,1,100,100,2,0,-0.4896623194217682,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16460,147,1,100,100,2,0,-0.6102116703987122,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16580,148,1,100,100,2,0,7.558415412902832,1.0,1.0,0.0,0.08,0.0,0,120,2,-1,-1,0.0
stage1a_single_agent_tiny,1,16700,149,1,100,100,2,0,-0.46256715059280396,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16820,150,1,100,100,2,0,-0.44081687927246094,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16940,151,1,100,100,2,0,-0.5964372158050537,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17060,152,1,100,100,2,0,-0.45349597930908203,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17180,153,1,100,100,2,0,-0.655017077922821,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17300,154,1,100,100,2,0,-0.45660871267318726,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17420,155,1,100,100,2,0,-0.612889289855957,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17540,156,1,100,100,2,0,-1.98072350025177,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17660,157,1,100,100,2,0,-0.46856147050857544,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17780,158,1,100,100,2,0,-0.4680843949317932,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17900,159,1,100,100,2,0,-0.4461631774902344,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18020,160,1,100,100,2,0,-0.4640117287635803,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18140,161,1,100,100,2,0,-0.45515090227127075,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18260,162,1,100,100,2,0,-0.45378461480140686,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18380,163,1,100,100,2,0,-0.6002225875854492,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18500,164,1,100,100,2,0,7.530076026916504,1.0,1.0,0.0,0.04,0.0,0,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,18620,165,1,100,100,2,0,-0.5469450354576111,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18740,166,1,100,100,2,0,-2.12290620803833,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18860,167,1,100,100,2,0,-0.479403555393219,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18980,168,1,100,100,2,0,-2.001249313354492,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19100,169,1,100,100,2,0,-0.6041774749755859,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19220,170,1,100,100,2,0,-0.6249691247940063,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19340,171,1,100,100,2,0,-0.602570116519928,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19460,172,1,100,100,2,0,-0.4864265024662018,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19580,173,1,100,100,2,0,-0.4917070269584656,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19700,174,1,100,100,2,0,-2.1157803535461426,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19820,175,1,100,100,2,0,-0.4427098333835602,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19940,176,1,100,100,2,0,-0.6241599917411804,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,20060,177,1,100,100,2,0,-0.46071887016296387,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
