episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-1650.9697265625,1,1,0,0,0.17105263157894737,3.260000000000002,0.535273703831408,1827,600,1843,-360.0000000000022,30.0,0.0,-9215.0,3.260000000000002,3.260000000000002,-0.0994293238321938,0.35,1.089111307170242,0.0,-365.40000000000094,-364.3108886928307,0.0
2,1200,0.9430475,-2541.16943359375,0,0,0,0,0.0840080971659919,1.540000000000001,0.6424164286535637,1771,600,2907,-360.0000000000022,0.0,0.0,-14535.0,1.540000000000001,1.540000000000001,-0.0908272603352865,0.25,0.540897947307676,0.0,-354.2000000000002,-353.65910205269256,0.0
3,1800,0.9145475,-1271.732421875,0,0,0,0,0.2479757085020243,4.779999999999988,0.44982718256539056,1711,600,1387,-360.0000000000022,0.0,0.0,-6935.0,4.779999999999988,4.779999999999988,-0.020028167724609414,0.15000000000000002,1.9054521807935083,0.0,-342.2000000000008,-340.29454781920725,0.0
4,2400,0.8860475,-1906.35791015625,0,0,0,0,0.10526315789473684,1.9600000000000013,0.5758873655573634,1708,600,2148,-360.0000000000022,0.0,0.0,-10740.0,1.9600000000000013,1.9600000000000013,-0.06744288635253916,0.6,1.0008956152154131,0.0,-341.60000000000025,-340.5991043847848,0.0
5,3000,0.8575475,-2109.626708984375,1,1,0,0,0.10728744939271255,2.0000000000000013,0.5989159831922573,1577,600,2403,-360.0000000000022,30.0,0.0,-12015.0,2.0000000000000013,2.0000000000000013,0.12188120524088543,0.0,0.549581671594642,0.0,-315.3999999999997,-314.85041832840506,0.0
6,3600,0.8290475,-2072.171142578125,2,2,0,0,0.11437246963562753,2.1400000000000015,0.5859171851059688,1507,600,2367,-360.0000000000022,60.0,0.0,-11835.0,2.1400000000000015,2.1400000000000015,0.1667436078389486,0.3,0.7937901665037497,0.0,-301.40000000000015,-300.6062098334964,0.0
7,4200,0.8005475,-1803.2161865234375,0,0,0,0,0.10526315789473684,1.9600000000000013,0.5421506792328727,1411,600,2036,-360.0000000000022,0.0,0.0,-10180.0,1.9600000000000013,1.9600000000000013,-0.008690673828124888,0.15000000000000002,0.8189553671702742,0.0,-282.1999999999999,-281.3810446328296,0.0
8,4800,0.7720475,-2059.0869140625,0,0,0,0,0.11032388663967611,2.0600000000000014,0.5544565279932107,1436,600,2342,-360.0000000000022,0.0,0.0,-11710.0,2.0600000000000014,2.0600000000000014,-0.027475545247395948,0.1,0.5711073674540968,0.0,-287.2,-286.6288926325459,0.0
9,5400,0.7435475,-616.5215454101562,1,1,0,0,0.20850202429149797,4.000000000000003,0.42113313353635023,1378,600,620,-360.0000000000022,30.0,0.0,-3100.0,4.000000000000003,4.000000000000003,0.25463819249471026,0.5499999999999999,1.6630397226149218,0.0,-275.5999999999997,-273.93696027738474,0.0
10,6000,0.7150475000000001,-1203.818359375,0,0,0,0,0.1508097165991903,2.860000000000002,0.47694410789234915,1314,600,1321,-360.0000000000022,0.0,0.0,-6605.0,2.860000000000002,2.860000000000002,0.08008513387044278,0.35,1.6116524225031017,0.0,-262.79999999999967,-261.1883475774966,0.0
