episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9981031666666667,-559.8428344726562,0,0,0,0,0.12044534412955465,2.2600000000000016,0.5799180474486235,1764,600,2215,-35.99999999999985,0.0,0.0,-3322.5,2.2600000000000016,2.2600000000000016,-0.0695091552734375,0.05,0.7377278636209667,0.0,-3.5279999999999725,-2.7902721363790057,0.0
2,1200,0.9962031666666666,-617.1375122070312,1,1,0,0,0.0860323886639676,1.5800000000000012,0.6359706879276361,1828,600,2464,-35.99999999999985,30.0,0.0,-3696.0,1.5800000000000012,1.5800000000000012,0.16021467081705726,0.35,0.7493141745775938,0.0,-3.655999999999972,-2.9066858254223784,0.0
3,1800,0.9943031666666666,-178.61082458496094,2,2,0,0,0.24392712550607287,4.6999999999999895,0.40961463082158944,1787,600,733,-35.99999999999985,60.0,0.0,-1099.5,4.6999999999999895,4.6999999999999895,0.26940955607096345,0.35,2.0897383220354095,0.0,-3.573999999999974,-1.4842616779645645,0.0
4,2400,0.9924031666666666,-731.47412109375,0,0,0,0,0.0951417004048583,1.7600000000000011,0.6779189155502536,1821,600,2901,-35.99999999999985,0.0,0.0,-4351.5,1.7600000000000011,1.7600000000000011,-0.07954429117838539,0.0,0.6301217077765613,0.0,-3.6419999999999737,-3.0118782922234124,0.0
5,3000,0.9905031666666667,-613.80712890625,2,2,0,0,0.10425101214574899,1.9400000000000013,0.6334440260059232,1794,600,2471,-35.99999999999985,60.0,0.0,-3706.5,1.9400000000000013,1.9400000000000013,0.38928622055053674,0.2,0.724846119694412,0.0,-3.587999999999974,-2.863153880305562,0.0
