stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,pheromone_enabled,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,6600,55,1,100,100,2,0,False,13.262742042541504,4.0,4.0,0.0,0.52,0.0,0,120,59,-1,-1,0.0
stage1a_single_agent_tiny,1,6720,56,1,100,100,2,0,False,-16.0288028717041,0.0,0.0,0.0,0.4,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,6840,57,1,100,100,2,0,False,16.692293167114258,3.0,3.0,0.0,0.36,0.0,0,120,79,-1,-1,0.0
stage1a_single_agent_tiny,1,6960,58,1,100,100,2,0,False,-4.779400825500488,2.0,2.0,0.0,0.44,0.0,0,120,33,-1,-1,0.0
stage1a_single_agent_tiny,1,7080,59,1,100,100,2,0,False,6.148510456085205,3.0,3.0,0.0,0.32,0.0,0,120,26,-1,-1,0.0
stage1a_single_agent_tiny,1,7200,60,1,100,100,2,0,False,-6.677300453186035,1.0,1.0,0.0,0.28,0.0,0,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,7320,61,1,100,100,2,0,False,-17.791866302490234,0.0,0.0,0.0,0.4,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,7440,62,1,100,100,2,0,False,22.21604347229004,4.0,4.0,0.0,0.52,0.0,0,120,27,-1,-1,0.0
stage1a_single_agent_tiny,1,7560,63,1,100,100,2,0,False,9.576929092407227,3.0,3.0,0.0,0.52,0.0,0,120,9,-1,-1,0.0
stage1a_single_agent_tiny,1,7680,64,1,100,100,2,0,False,5.863818645477295,2.0,2.0,0.0,0.48,0.0,0,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,7800,65,1,100,100,2,0,False,5.920841217041016,2.0,2.0,0.0,0.52,0.0,0,120,37,-1,-1,0.0
stage1a_single_agent_tiny,1,7920,66,1,100,100,2,0,False,31.66411590576172,2.0,2.0,1.0,0.48,0.0,0,120,79,79,0,0.008333333333333333
stage1a_single_agent_tiny,1,8040,67,1,100,100,2,0,False,-1.4331151247024536,2.0,2.0,0.0,0.56,0.0,0,120,84,-1,-1,0.0
stage1a_single_agent_tiny,1,8160,68,1,100,100,2,0,False,-19.12346839904785,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8280,69,1,100,100,2,0,False,9.004655838012695,2.0,2.0,0.0,0.36,0.0,0,120,70,-1,-1,0.0
stage1a_single_agent_tiny,1,8400,70,1,100,100,2,0,False,26.662776947021484,5.0,5.0,0.0,0.56,0.0,0,120,19,-1,-1,0.0
stage1a_single_agent_tiny,1,8520,71,1,100,100,2,0,False,6.170914649963379,3.0,3.0,0.0,0.36,0.0,0,120,35,-1,-1,0.0
stage1a_single_agent_tiny,1,8640,72,1,100,100,2,0,False,-20.32630729675293,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8760,73,1,100,100,2,0,False,2.4916203022003174,1.0,1.0,0.0,0.4,0.0,0,120,41,-1,-1,0.0
stage1a_single_agent_tiny,1,8880,74,1,100,100,2,0,False,-20.411664962768555,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9000,75,1,100,100,2,0,False,18.982080459594727,4.0,4.0,0.0,0.32,0.0,0,120,19,-1,-1,0.0
stage1a_single_agent_tiny,1,9120,76,1,100,100,2,0,False,15.109766006469727,3.0,3.0,0.0,0.52,0.0,0,120,19,-1,-1,0.0
stage1a_single_agent_tiny,1,9240,77,1,100,100,2,0,False,-9.814776420593262,1.0,1.0,0.0,0.44,0.0,0,120,99,-1,-1,0.0
stage1a_single_agent_tiny,1,9360,78,1,100,100,2,0,False,-10.189253807067871,2.0,2.0,0.0,0.44,0.0,0,120,73,-1,-1,0.0
stage1a_single_agent_tiny,1,9480,79,1,100,100,2,0,False,-25.435056686401367,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9600,80,1,100,100,2,0,False,-1.223700761795044,2.0,2.0,0.0,0.32,0.0,0,120,58,-1,-1,0.0
stage1a_single_agent_tiny,1,9720,81,1,100,100,2,0,False,30.118894577026367,5.0,5.0,0.0,0.32,0.0,0,120,26,-1,-1,0.0
stage1a_single_agent_tiny,1,9840,82,1,100,100,2,0,False,-11.361964225769043,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9960,83,1,100,100,2,0,False,-17.659700393676758,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10080,84,1,100,100,2,0,False,3.0545828342437744,2.0,2.0,0.0,0.44,0.0,0,120,24,-1,-1,0.0
stage1a_single_agent_tiny,1,10200,85,1,100,100,2,0,False,13.83208179473877,3.0,3.0,0.0,0.36,0.0,0,120,48,-1,-1,0.0
stage1a_single_agent_tiny,1,10320,86,1,100,100,2,0,False,45.91707229614258,7.0,7.0,0.0,0.52,0.0,0,120,8,-1,-1,0.0
stage1a_single_agent_tiny,1,10440,87,1,100,100,2,0,False,-16.106367111206055,0.0,0.0,0.0,0.48,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10560,88,1,100,100,2,0,False,-17.475404739379883,0.0,0.0,0.0,0.48,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10680,89,1,100,100,2,0,False,-3.343229293823242,1.0,1.0,0.0,0.36,0.0,0,120,81,-1,-1,0.0
stage1a_single_agent_tiny,1,10800,90,1,100,100,2,0,False,11.208221435546875,4.0,4.0,0.0,0.4,0.0,0,120,49,-1,-1,0.0
stage1a_single_agent_tiny,1,10920,91,1,100,100,2,0,False,31.87187385559082,3.0,3.0,1.0,0.44,0.0,0,120,20,96,76,0.008333333333333333
stage1a_single_agent_tiny,1,11040,92,1,100,100,2,0,False,63.035823822021484,3.0,3.0,2.0,0.44,0.0,0,120,90,113,23,0.016666666666666666
stage1a_single_agent_tiny,1,11160,93,1,100,100,2,0,False,-7.6984076499938965,2.0,2.0,0.0,0.52,0.0,0,120,44,-1,-1,0.0
stage1a_single_agent_tiny,1,11280,94,1,100,100,2,0,False,19.37929916381836,1.0,1.0,1.0,0.52,0.0,0,120,54,54,0,0.008333333333333333
stage1a_single_agent_tiny,1,11400,95,1,100,100,2,0,False,-36.790836334228516,1.0,1.0,0.0,0.4,0.0,0,120,67,-1,-1,0.0
stage1a_single_agent_tiny,1,11520,96,1,100,100,2,0,False,-14.236883163452148,1.0,1.0,0.0,0.48,0.0,0,120,103,-1,-1,0.0
stage1a_single_agent_tiny,1,11640,97,1,100,100,2,0,False,-35.69964599609375,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11760,98,1,100,100,2,0,False,10.995085716247559,3.0,3.0,0.0,0.44,0.0,0,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,11880,99,1,100,100,2,0,False,-0.3235321640968323,2.0,2.0,0.0,0.4,0.0,0,120,68,-1,-1,0.0
stage1a_single_agent_tiny,1,12000,100,1,100,100,2,0,False,-0.17023220658302307,2.0,2.0,0.0,0.36,0.0,0,120,37,-1,-1,0.0
stage1a_single_agent_tiny,1,12120,101,1,100,100,2,0,False,10.65311336517334,3.0,3.0,0.0,0.36,0.0,0,120,34,-1,-1,0.0
stage1a_single_agent_tiny,1,12240,102,1,100,100,2,0,False,46.33059310913086,4.0,4.0,1.0,0.44,0.0,0,120,31,75,44,0.008333333333333333
stage1a_single_agent_tiny,1,12360,103,1,100,100,2,0,False,-11.534273147583008,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12480,104,1,100,100,2,0,False,-19.16712760925293,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12600,105,1,100,100,2,0,False,10.580551147460938,2.0,2.0,0.0,0.52,0.0,0,120,52,-1,-1,0.0
stage1a_single_agent_tiny,1,12720,106,1,100,100,2,0,False,-0.04952738806605339,2.0,2.0,0.0,0.32,0.0,0,120,49,-1,-1,0.0
stage1a_single_agent_tiny,1,12840,107,1,100,100,2,0,False,6.284961700439453,3.0,3.0,0.0,0.52,0.0,0,120,90,-1,-1,0.0
stage1a_single_agent_tiny,1,12960,108,1,100,100,2,0,False,-3.4757039546966553,1.0,1.0,0.0,0.44,0.0,0,120,75,-1,-1,0.0
stage1a_single_agent_tiny,1,13080,109,1,100,100,2,0,False,42.37430953979492,3.0,3.0,1.0,0.4,0.0,0,120,93,117,24,0.008333333333333333
stage1a_single_agent_tiny,1,13200,110,1,100,100,2,0,False,2.8638672828674316,2.0,2.0,0.0,0.44,0.0,0,120,79,-1,-1,0.0
stage1a_single_agent_tiny,1,13320,111,1,100,100,2,0,False,9.43282413482666,3.0,3.0,0.0,0.52,0.0,0,120,44,-1,-1,0.0
stage1a_single_agent_tiny,1,13440,112,1,100,100,2,0,False,-1.5971639156341553,2.0,2.0,0.0,0.52,0.0,0,120,25,-1,-1,0.0
stage1a_single_agent_tiny,1,13560,113,1,100,100,2,0,False,-10.785985946655273,1.0,1.0,0.0,0.52,0.0,0,120,42,-1,-1,0.0
stage1a_single_agent_tiny,1,13680,114,1,100,100,2,0,False,-6.472446441650391,1.0,1.0,0.0,0.48,0.0,0,120,62,-1,-1,0.0
stage1a_single_agent_tiny,1,13800,115,1,100,100,2,0,False,8.856423377990723,2.0,2.0,0.0,0.4,0.0,0,120,93,-1,-1,0.0
stage1a_single_agent_tiny,1,13920,116,1,100,100,2,0,False,7.723303318023682,3.0,3.0,0.0,0.4,0.0,0,120,64,-1,-1,0.0
stage1a_single_agent_tiny,1,14040,117,1,100,100,2,0,False,-22.33136749267578,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14160,118,1,100,100,2,0,False,-0.572848379611969,1.0,1.0,0.0,0.2,0.0,0,120,103,-1,-1,0.0
stage1a_single_agent_tiny,1,14280,119,1,100,100,2,0,False,9.233646392822266,3.0,3.0,0.0,0.44,0.0,0,120,47,-1,-1,0.0
stage1a_single_agent_tiny,1,14400,120,1,100,100,2,0,False,-13.15493106842041,0.0,0.0,0.0,0.36,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14520,121,1,100,100,2,0,False,10.822113037109375,3.0,3.0,0.0,0.32,0.0,0,120,71,-1,-1,0.0
stage1a_single_agent_tiny,1,14640,122,1,100,100,2,0,False,24.912738800048828,4.0,4.0,0.0,0.44,0.0,0,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,14760,123,1,100,100,2,0,False,-7.144494533538818,0.0,0.0,0.0,0.4,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14880,124,1,100,100,2,0,False,8.544145584106445,2.0,2.0,0.0,0.4,0.0,0,120,50,-1,-1,0.0
stage1a_single_agent_tiny,1,15000,125,1,100,100,2,0,False,7.561642646789551,3.0,3.0,0.0,0.44,0.0,0,120,93,-1,-1,0.0
stage1a_single_agent_tiny,1,15120,126,1,100,100,2,0,False,4.254830837249756,2.0,2.0,0.0,0.24,0.0,0,120,44,-1,-1,0.0
stage1a_single_agent_tiny,1,15240,127,1,100,100,2,0,False,3.055032253265381,2.0,2.0,0.0,0.48,0.0,0,120,43,-1,-1,0.0
stage1a_single_agent_tiny,1,15360,128,1,100,100,2,0,False,13.510746002197266,2.0,2.0,0.0,0.4,0.0,0,120,55,-1,-1,0.0
stage1a_single_agent_tiny,1,15480,129,1,100,100,2,0,False,-16.14715003967285,0.0,0.0,0.0,0.4,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15600,130,1,100,100,2,0,False,-15.990781784057617,0.0,0.0,0.0,0.4,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15720,131,1,100,100,2,0,False,-6.302040100097656,1.0,1.0,0.0,0.52,0.0,0,120,72,-1,-1,0.0
stage1a_single_agent_tiny,1,15840,132,1,100,100,2,0,False,7.932711601257324,2.0,2.0,0.0,0.6,0.0,0,120,32,-1,-1,0.0
stage1a_single_agent_tiny,1,15960,133,1,100,100,2,0,False,-4.694408893585205,2.0,2.0,0.0,0.32,0.0,0,120,40,-1,-1,0.0
stage1a_single_agent_tiny,1,16080,134,1,100,100,2,0,False,19.265338897705078,4.0,4.0,0.0,0.48,0.0,0,120,57,-1,-1,0.0
stage1a_single_agent_tiny,1,16200,135,1,100,100,2,0,False,-12.42658805847168,1.0,1.0,0.0,0.52,0.0,0,120,60,-1,-1,0.0
stage1a_single_agent_tiny,1,16320,136,1,100,100,2,0,False,6.008534908294678,2.0,2.0,0.0,0.44,0.0,0,120,10,-1,-1,0.0
stage1a_single_agent_tiny,1,16440,137,1,100,100,2,0,False,9.932921409606934,2.0,2.0,0.0,0.4,0.0,0,120,15,-1,-1,0.0
stage1a_single_agent_tiny,1,16560,138,1,100,100,2,0,False,13.20859146118164,4.0,4.0,0.0,0.44,0.0,0,120,3,-1,-1,0.0
stage1a_single_agent_tiny,1,16680,139,1,100,100,2,0,False,17.071292877197266,3.0,3.0,0.0,0.48,0.0,0,120,3,-1,-1,0.0
stage1a_single_agent_tiny,1,16800,140,1,100,100,2,0,False,9.234894752502441,2.0,2.0,0.0,0.52,0.0,0,120,103,-1,-1,0.0
stage1a_single_agent_tiny,1,16920,141,1,100,100,2,0,False,107.6106948852539,7.0,7.0,2.0,0.48,0.0,0,120,27,87,60,0.016666666666666666
stage1a_single_agent_tiny,1,17040,142,1,100,100,2,0,False,12.03683090209961,2.0,2.0,0.0,0.44,0.0,0,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,17160,143,1,100,100,2,0,False,7.101524353027344,2.0,2.0,0.0,0.52,0.0,0,120,16,-1,-1,0.0
stage1a_single_agent_tiny,1,17280,144,1,100,100,2,0,False,0.8258969187736511,1.0,1.0,0.0,0.36,0.0,0,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,17400,145,1,100,100,2,0,False,-3.812972068786621,0.0,0.0,0.0,0.44,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17520,146,1,100,100,2,0,False,14.134252548217773,3.0,3.0,0.0,0.48,0.0,0,120,61,-1,-1,0.0
stage1a_single_agent_tiny,1,17640,147,1,100,100,2,0,False,36.660770416259766,6.0,6.0,0.0,0.52,0.0,0,120,7,-1,-1,0.0
stage1a_single_agent_tiny,1,17760,148,1,100,100,2,0,False,26.739482879638672,4.0,4.0,0.0,0.52,0.0,0,120,10,-1,-1,0.0
stage1a_single_agent_tiny,1,17880,149,1,100,100,2,0,False,6.246488571166992,2.0,2.0,0.0,0.44,0.0,0,120,41,-1,-1,0.0
stage1a_single_agent_tiny,1,18000,150,1,100,100,2,0,False,48.2817497253418,3.0,3.0,1.0,0.44,0.0,0,120,61,111,50,0.008333333333333333
stage1a_single_agent_tiny,1,18120,151,1,100,100,2,0,False,34.79705810546875,3.0,3.0,1.0,0.52,0.0,0,120,78,94,16,0.008333333333333333
stage1a_single_agent_tiny,1,18240,152,1,100,100,2,0,False,33.314300537109375,2.0,2.0,1.0,0.56,0.0,0,120,42,118,76,0.008333333333333333
stage1a_single_agent_tiny,1,18360,153,1,100,100,2,0,False,9.88261890411377,3.0,3.0,0.0,0.44,0.0,0,120,13,-1,-1,0.0
stage1a_single_agent_tiny,1,18480,154,1,100,100,2,0,False,29.949054718017578,5.0,5.0,0.0,0.52,0.0,0,120,15,-1,-1,0.0
stage1a_single_agent_tiny,1,18600,155,1,100,100,2,0,False,6.2731475830078125,2.0,2.0,0.0,0.56,0.0,0,120,46,-1,-1,0.0
stage1a_single_agent_tiny,1,18720,156,1,100,100,2,0,False,11.848770141601562,4.0,4.0,0.0,0.52,0.0,0,120,60,-1,-1,0.0
stage1a_single_agent_tiny,1,18840,157,1,100,100,2,0,False,47.785213470458984,4.0,4.0,1.0,0.56,0.0,0,120,46,116,70,0.008333333333333333
stage1a_single_agent_tiny,1,18960,158,1,100,100,2,0,False,0.8053383827209473,3.0,3.0,0.0,0.52,0.0,0,120,24,-1,-1,0.0
stage1a_single_agent_tiny,1,19080,159,1,100,100,2,0,False,31.794370651245117,2.0,2.0,1.0,0.44,0.0,0,120,50,100,50,0.008333333333333333
stage1a_single_agent_tiny,1,19200,160,1,100,100,2,0,False,14.542889595031738,4.0,4.0,0.0,0.64,0.0,0,120,17,-1,-1,0.0
stage1a_single_agent_tiny,1,19320,161,1,100,100,2,0,False,40.05172348022461,3.0,3.0,1.0,0.4,0.0,0,120,22,86,64,0.008333333333333333
stage1a_single_agent_tiny,1,19440,162,1,100,100,2,0,False,24.197105407714844,5.0,5.0,0.0,0.56,0.0,0,120,56,-1,-1,0.0
stage1a_single_agent_tiny,1,19560,163,1,100,100,2,0,False,11.83761978149414,4.0,4.0,0.0,0.48,0.0,0,120,10,-1,-1,0.0
stage1a_single_agent_tiny,1,19680,164,1,100,100,2,0,False,57.67226791381836,9.0,9.0,0.0,0.52,0.0,0,120,15,-1,-1,0.0
stage1a_single_agent_tiny,1,19800,165,1,100,100,2,0,False,33.91420364379883,6.0,6.0,0.0,0.44,0.0,0,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,19920,166,1,100,100,2,0,False,18.034635543823242,5.0,5.0,0.0,0.6,0.0,0,120,58,-1,-1,0.0
stage1a_single_agent_tiny,1,20040,167,1,100,100,2,0,False,-0.9628055691719055,2.0,2.0,0.0,0.52,0.0,0,120,68,-1,-1,0.0
stage1a_single_agent_tiny,1,20160,168,1,100,100,2,0,False,19.28194808959961,6.0,6.0,0.0,0.36,0.0,0,120,9,-1,-1,0.0
stage1a_single_agent_tiny,1,20280,169,1,100,100,2,0,False,-13.054893493652344,1.0,1.0,0.0,0.52,0.0,0,120,64,-1,-1,0.0
stage1a_single_agent_tiny,1,20400,170,1,100,100,2,0,False,18.106096267700195,5.0,5.0,0.0,0.64,0.0,0,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,20520,171,1,100,100,2,0,False,8.86024284362793,4.0,4.0,0.0,0.56,0.0,0,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,20640,172,1,100,100,2,0,False,-14.736008644104004,2.0,2.0,0.0,0.48,0.0,0,120,90,-1,-1,0.0
stage1a_single_agent_tiny,1,20760,173,1,100,100,2,0,False,20.59113883972168,4.0,4.0,0.0,0.4,0.0,0,120,19,-1,-1,0.0
stage1a_single_agent_tiny,1,20880,174,1,100,100,2,0,False,40.03816604614258,6.0,6.0,1.0,0.52,0.0,0,120,50,50,0,0.008333333333333333
stage1a_single_agent_tiny,1,21000,175,1,100,100,2,0,False,16.977346420288086,2.0,2.0,1.0,0.48,0.0,0,120,9,74,65,0.008333333333333333
