episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-675.8611450195312,0,0,0,0,0.1325910931174089,2.5000000000000013,0.5658439976002814,1773,600,2036,-360.0000000000022,0.0,0.0,-4072.0,2.5000000000000013,2.5000000000000013,1.1672636286417637,0.35,0.8679605282843117,407.40767827220276,-35.459999999999816,372.81563880048725,0.0
2,1200,0.9430475,-686.1846313476562,1,1,0,0,0.1325910931174089,2.5000000000000018,0.5738991232231799,1790,600,2077,-360.0000000000022,15.0,0.0,-4154.0,2.5000000000000018,2.5000000000000018,0.5570975545247395,0.25,1.1765025298716498,413.2073687206897,-35.79999999999978,378.5838712505616,0.0
3,1800,0.9145475,-751.419921875,0,0,0,0,0.1508097165991903,2.860000000000002,0.585585047032655,1843,600,2269,-360.0000000000022,0.0,0.0,-4538.0,2.860000000000002,2.860000000000002,0.47948161824544266,0.49999999999999994,0.880672954288311,421.62123386351124,-36.85999999999974,385.6419068177998,0.0
4,2400,0.8860475,-811.1701049804688,0,0,0,0,0.11740890688259109,2.2000000000000015,0.6065595435025333,1790,600,2456,-360.0000000000022,0.0,0.0,-4912.0,2.2000000000000015,2.2000000000000015,0.7651227671305341,0.25,0.8399905318580568,436.7228713218239,-35.7999999999998,401.7628618536822,0.0
5,3000,0.8575475,-923.2457885742188,0,0,0,0,0.08198380566801619,1.5000000000000009,0.6438947189051558,1651,600,2806,-360.0000000000022,0.0,0.0,-5612.0,1.5000000000000009,1.5000000000000009,0.15305815887451168,0.05,0.23823899466544393,463.6041976117119,-33.01999999999971,430.82243660637766,0.0
6,3600,0.8290475,-625.3544921875,2,2,0,0,0.145748987854251,2.760000000000002,0.5361789348474526,1748,600,1889,-360.0000000000022,30.0,0.0,-3778.0,2.760000000000002,2.760000000000002,0.6822966753641764,0.3,1.0422683190414688,386.0488330901657,-34.95999999999976,352.1311014092074,0.0
7,4200,0.8005475,-593.6268310546875,0,0,0,0,0.152834008097166,2.900000000000002,0.5187412358477822,1715,600,1773,-360.0000000000022,0.0,0.0,-3546.0,2.900000000000002,2.900000000000002,0.7234567311604816,0.3,1.1216994064673782,373.493689810403,-34.299999999999734,340.31538921687064,0.0
8,4800,0.7720475,-555.5187377929688,1,1,0,0,0.16700404858299595,3.1800000000000024,0.4996524529013631,1766,600,1659,-360.0000000000022,15.0,0.0,-3318.0,3.1800000000000024,3.1800000000000024,1.1020870933532712,0.15000000000000002,1.0255357729434036,359.7497660889813,-35.31999999999975,325.4553018619249,0.0
9,5400,0.7435475,-748.3449096679688,0,0,0,0,0.15789473684210525,3.000000000000002,0.5767222558583065,1847,600,2257,-360.0000000000022,0.0,0.0,-4514.0,3.000000000000002,3.000000000000002,1.1186088740030926,0.5499999999999999,0.9614162319106981,415.2400242179806,-36.93999999999976,379.2614404498915,0.0
10,6000,0.7150475000000001,-150.8028106689453,1,1,0,0,0.21558704453441296,4.14,0.37945212124682764,1639,600,404,-360.0000000000022,15.0,0.0,-808.0,4.14,4.14,1.453552167256672,0.49999999999999994,1.664169900678098,273.205527297716,-32.77999999999968,242.0896971983944,0.0
