episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-582.0092163085938,1,1,0,0,0.14473684210526316,2.740000000000002,0.5158744475120248,1767,600,1742,-360.0000000000022,10.0,0.0,-3484.0,2.740000000000002,2.740000000000002,1.3069667396545412,0.5499999999999999,1.2573605420719831,371.42960220865825,-35.33999999999977,337.3469627507305,0.0
2,1200,0.9430475,-857.3834838867188,1,1,0,0,0.10425101214574899,1.9400000000000013,0.6356800991393053,1789,600,2610,-360.0000000000022,10.0,0.0,-5220.0,1.9400000000000013,1.9400000000000013,0.8023607978820797,0.2,0.8459077847795561,457.68967138029984,-35.77999999999977,422.75557916507967,0.0
3,1800,0.9145475,-683.2288208007812,0,0,0,0,0.13360323886639677,2.520000000000002,0.575413868890836,1693,600,2062,-360.0000000000022,0.0,0.0,-4124.0,2.520000000000002,2.520000000000002,0.3795017089843751,0.6,0.6895995656959713,414.297985601402,-33.85999999999972,381.12758516709823,0.0
4,2400,0.8860475,-716.0265502929688,0,0,0,0,0.12044534412955465,2.2600000000000016,0.5642272400995393,1729,600,2156,-360.0000000000022,0.0,0.0,-4312.0,2.2600000000000016,2.2600000000000016,0.6503149439493817,0.39999999999999997,0.8670978041505442,406.2436128716679,-34.57999999999976,372.5307106758187,0.0
5,3000,0.8575475,-672.6906127929688,0,0,0,0,0.1305668016194332,2.4600000000000017,0.5662700489519032,1788,600,2026,-360.0000000000022,0.0,0.0,-4052.0,2.4600000000000017,2.4600000000000017,0.35877993265787755,0.39999999999999997,0.6832431642897426,407.7144352453702,-35.75999999999976,372.6376784096602,0.0
6,3600,0.8290475,-700.1198120117188,1,1,0,0,0.15587044534412955,2.960000000000002,0.5596202697047232,1711,600,2112,-360.0000000000022,10.0,0.0,-4224.0,2.960000000000002,2.960000000000002,0.6426499608357746,0.25,0.7211591571941971,402.9265941874005,-34.21999999999971,369.42775334459503,0.0
7,4200,0.8005475,-372.0998840332031,0,0,0,0,0.16194331983805668,3.0800000000000023,0.45221181038711317,1792,600,1084,-360.0000000000022,0.0,0.0,-2168.0,3.0800000000000023,3.0800000000000023,0.8898943430582679,0.44999999999999996,1.2280604255106302,325.59250347872114,-35.83999999999979,290.980563904232,0.0
8,4800,0.7720475,-594.0130004882812,1,1,0,0,0.1305668016194332,2.4600000000000017,0.534544196150859,1729,600,1784,-360.0000000000022,10.0,0.0,-3568.0,2.4600000000000017,2.4600000000000017,0.19716448720296226,0.0,0.973297304939479,384.87182122861884,-34.57999999999978,351.26511853355856,0.0
9,5400,0.7435475,-645.546142578125,1,1,0,0,0.12449392712550607,2.3400000000000016,0.5339852107428387,1715,600,1939,-360.0000000000022,10.0,0.0,-3878.0,2.3400000000000016,2.3400000000000016,1.248519220987956,0.3,0.6644389690831303,384.4693517348437,-34.299999999999756,350.8337907039271,0.0
10,6000,0.7150475000000001,-512.4238891601562,0,0,0,0,0.12955465587044535,2.4400000000000017,0.5044362548082426,1609,600,1525,-360.0000000000022,0.0,0.0,-3050.0,2.4400000000000017,2.4400000000000017,0.7552237459818523,0.35,0.8977864095568655,363.19410346193473,-32.179999999999694,331.9118898714919,0.0
