stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,8119,74,1,220,220,1,0,-7.0963006019592285,0.0,0.0,0.0,0.19,0.3870455565309385,65,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8143,75,1,220,220,1,0,7.739312648773193,1.0,1.0,0.0,0.05,0.3718250143089487,14,24,23,-1,-1,0.0
stage1a_single_agent_tiny,1,8263,76,1,220,220,1,0,-10.419121742248535,0.0,0.0,0.0,0.07,0.6551962873432785,74,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8383,77,1,220,220,1,0,-1.155868649482727,0.0,0.0,0.0,0.15,0.49124368619328984,70,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8422,78,1,220,220,1,0,7.651053428649902,1.0,1.0,0.0,0.05,0.5225011777514831,21,39,38,-1,-1,0.0
stage1a_single_agent_tiny,1,8542,79,1,220,220,1,0,-4.215946197509766,0.0,0.0,0.0,0.14,0.45633658276638017,78,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8662,80,1,220,220,1,0,-5.567549705505371,0.0,0.0,0.0,0.21,0.4181154199570301,77,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8782,81,1,220,220,1,0,-7.101110935211182,0.0,0.0,0.0,0.14,0.502409032805978,72,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8797,82,1,220,220,1,0,7.974259853363037,1.0,1.0,0.0,0.03,0.4406448053816954,8,15,14,-1,-1,0.0
stage1a_single_agent_tiny,1,8917,83,1,220,220,1,0,-1.3581900596618652,0.0,0.0,0.0,0.12,0.5454378397184579,72,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9037,84,1,220,220,1,0,-2.653437852859497,0.0,0.0,0.0,0.1,0.4580359681819876,67,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9157,85,1,220,220,1,0,-16.370824813842773,0.0,0.0,0.0,0.14,0.5402183821303576,85,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9277,86,1,220,220,1,0,-4.344249725341797,0.0,0.0,0.0,0.07,0.7161789542684952,86,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9397,87,1,220,220,1,0,-5.391946315765381,0.0,0.0,0.0,0.12,0.5613437814172357,98,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9499,88,1,220,220,1,0,1.0803977251052856,1.0,1.0,0.0,0.11,0.5606230128825843,74,102,101,-1,-1,0.0
stage1a_single_agent_tiny,1,9619,89,1,220,220,1,0,-2.8263490200042725,0.0,0.0,0.0,0.1,0.7186268832689772,98,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9739,90,1,220,220,1,0,-7.310157775878906,0.0,0.0,0.0,0.12,0.7269208167330362,94,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9859,91,1,220,220,1,0,-1.4860048294067383,0.0,0.0,0.0,0.05,0.81201707891499,100,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9979,92,1,220,220,1,0,-13.177006721496582,0.0,0.0,0.0,0.03,0.7755967747420073,90,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10099,93,1,220,220,1,0,-9.003756523132324,0.0,0.0,0.0,0.05,0.7647826731282596,89,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10219,94,1,220,220,1,0,-1.4458733797073364,0.0,0.0,0.0,0.04,0.8099183030213074,96,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10339,95,1,220,220,1,0,-20.81135368347168,0.0,0.0,0.0,0.1,0.6330511070710296,68,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10452,96,1,220,220,1,0,6.733836650848389,1.0,1.0,0.0,0.04,0.8748107995936828,89,113,112,-1,-1,0.0
stage1a_single_agent_tiny,1,10572,97,1,220,220,1,0,-5.727930545806885,0.0,0.0,0.0,0.12,0.7024792239681119,107,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10692,98,1,220,220,1,0,-3.12099552154541,0.0,0.0,0.0,0.03,0.9256070389722785,111,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10812,99,1,220,220,1,0,-1.2397602796554565,0.0,0.0,0.0,0.03,0.9388656067972382,102,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,10932,100,1,220,220,1,0,-1.5080006122589111,0.0,0.0,0.0,0.04,0.8904095986237128,108,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11052,101,1,220,220,1,0,-1.4800009727478027,0.0,0.0,0.0,0.03,0.8861207182208697,110,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11172,102,1,220,220,1,0,-1.2960007190704346,0.0,0.0,0.0,0.04,0.8854986780633529,106,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11292,103,1,220,220,1,0,-2.939995050430298,0.0,0.0,0.0,0.03,0.8526780241246645,110,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11412,104,1,220,220,1,0,-1.2822744846343994,0.0,0.0,0.0,0.02,0.8993615847080946,104,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11532,105,1,220,220,1,0,-1.401847243309021,0.0,0.0,0.0,0.01,0.975,114,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11652,106,1,220,220,1,0,-1.3940006494522095,0.0,0.0,0.0,0.01,0.9916666666666667,114,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11772,107,1,220,220,1,0,-1.240109920501709,0.0,0.0,0.0,0.02,0.9683034129440784,112,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,11892,108,1,220,220,1,0,-1.2419999837875366,0.0,0.0,0.0,0.01,0.9916666666666667,112,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12012,109,1,220,220,1,0,-1.3260042667388916,0.0,0.0,0.0,0.02,0.9483497305462758,104,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12132,110,1,220,220,1,0,-1.2700004577636719,0.0,0.0,0.0,0.02,0.975,110,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12252,111,1,220,220,1,0,-1.4039196968078613,0.0,0.0,0.0,0.01,0.9665081902096669,116,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12372,112,1,220,220,1,0,-1.4080005884170532,0.0,0.0,0.0,0.03,0.9276357989758253,108,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12492,113,1,220,220,1,0,-2.965994358062744,0.0,0.0,0.0,0.01,0.9698669128119946,106,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12612,114,1,220,220,1,0,-1.3820005655288696,0.0,0.0,0.0,0.02,0.9718186939135194,112,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12732,115,1,220,220,1,0,-1.3400005102157593,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12852,116,1,220,220,1,0,-1.2239999771118164,0.0,0.0,0.0,0.01,0.975,114,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,12972,117,1,220,220,1,0,-1.35800039768219,0.0,0.0,0.0,0.01,0.9916666666666667,118,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13092,118,1,220,220,1,0,-1.354000210762024,0.0,0.0,0.0,0.01,0.9916666666666667,114,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13212,119,1,220,220,1,0,-2.9265685081481934,0.0,0.0,0.0,0.02,0.9840277777984738,105,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13332,120,1,220,220,1,0,-1.4340007305145264,0.0,0.0,0.0,0.01,0.975,104,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13452,121,1,220,220,1,0,-1.3881425857543945,0.0,0.0,0.0,0.01,0.9696995235979557,116,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13572,122,1,220,220,1,0,-1.2039999961853027,0.0,0.0,0.0,0.01,0.9916666666666667,114,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13692,123,1,220,220,1,0,-1.3720002174377441,0.0,0.0,0.0,0.01,0.9916666666666667,112,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13812,124,1,220,220,1,0,-1.2240005731582642,0.0,0.0,0.0,0.01,0.9728293098509312,114,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13932,125,1,220,220,1,0,-1.3800007104873657,0.0,0.0,0.0,0.02,0.975,110,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14052,126,1,220,220,1,0,-1.3448655605316162,0.0,0.0,0.0,0.02,0.9833333333333333,116,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14172,127,1,220,220,1,0,-1.4100006818771362,0.0,0.0,0.0,0.01,0.975,110,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14292,128,1,220,220,1,0,-1.2239997386932373,0.0,0.0,0.0,0.01,0.9916666666666667,114,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14412,129,1,220,220,1,0,-1.3380004167556763,0.0,0.0,0.0,0.01,0.9916666666666667,118,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14532,130,1,220,220,1,0,-1.356000304222107,0.0,0.0,0.0,0.01,0.9916666666666667,116,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14652,131,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14772,132,1,220,220,1,0,-1.3080002069473267,0.0,0.0,0.0,0.02,0.975,118,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14892,133,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15012,134,1,220,220,1,0,-1.3660002946853638,0.0,0.0,0.0,0.01,0.9916666666666667,116,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15132,135,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15252,136,1,220,220,1,0,-1.3380004167556763,0.0,0.0,0.0,0.01,0.9916666666666667,118,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15372,137,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15492,138,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15612,139,1,220,220,1,0,-1.3380002975463867,0.0,0.0,0.0,0.01,0.9916666666666667,118,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15732,140,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15852,141,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15972,142,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16092,143,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16212,144,1,220,220,1,0,-1.3280003070831299,0.0,0.0,0.0,0.01,0.975,118,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16332,145,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16452,146,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16572,147,1,220,220,1,0,-1.3380004167556763,0.0,0.0,0.0,0.01,0.9916666666666667,118,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16692,148,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16812,149,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16932,150,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17052,151,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17172,152,1,220,220,1,0,-1.3300002813339233,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17292,153,1,220,220,1,0,-1.3380004167556763,0.0,0.0,0.0,0.01,0.9916666666666667,118,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17412,154,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17532,155,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17652,156,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17772,157,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17892,158,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18012,159,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18132,160,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18252,161,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18372,162,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18492,163,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18612,164,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18732,165,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18852,166,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18972,167,1,220,220,1,0,-1.3200002908706665,0.0,0.0,0.0,0.01,0.9916666666666667,120,120,-1,-1,-1,0.0
