episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9952579166666666,-345.630615234375,3,3,0,0,0.15182186234817813,2.880000000000002,0.5738185349351828,1843,600,2063,-35.99999999999985,30.0,0.0,-2063.0,2.880000000000002,2.880000000000002,0.28482459131876614,0.3,0.9718571316450835,0.0,-9.214999999999945,-8.24314286835486,0.0
2,1200,0.9905079166666667,-289.4761657714844,1,1,0,0,0.19331983805668015,3.700000000000003,0.5152903329538094,1776,600,1708,-35.99999999999985,10.0,0.0,-1708.0,3.700000000000003,3.700000000000003,0.2113820991516111,0.8,1.3180292043462394,0.0,-8.879999999999939,-7.561970795653699,0.0
3,1800,0.9857579166666667,-343.62060546875,1,1,0,0,0.14878542510121456,2.820000000000002,0.54218720953247,1747,600,2031,-35.99999999999985,10.0,0.0,-2031.0,2.820000000000002,2.820000000000002,0.028163586934407563,0.1,1.0703650467563421,0.0,-8.734999999999939,-7.664634953243597,0.0
4,2400,0.9810079166666666,-390.6682434082031,0,0,0,0,0.11032388663967611,2.0600000000000014,0.5915287101884315,1773,600,2302,-35.99999999999985,0.0,0.0,-2302.0,2.0600000000000014,2.0600000000000014,-0.18511347961425786,0.2,0.7905953748151658,0.0,-8.864999999999943,-8.074404625184778,0.0
5,3000,0.9762579166666667,-432.4156188964844,1,1,0,0,0.11740890688259109,2.2000000000000015,0.6200413785474423,1750,600,2563,-35.99999999999985,10.0,0.0,-2563.0,2.2000000000000015,2.2000000000000015,0.10977298990885423,0.3,0.6578646706044674,0.0,-8.749999999999945,-8.092135329395477,0.0
6,3600,0.9715079166666667,-376.1991271972656,1,1,0,0,0.11538461538461539,2.1600000000000015,0.5930827361726875,1754,600,2226,-35.99999999999985,10.0,0.0,-2226.0,2.1600000000000015,2.1600000000000015,-0.001926494598388655,0.5499999999999999,0.8769668531231583,0.0,-8.76999999999993,-7.893033146876772,0.0
7,4200,0.9667579166666667,-231.38658142089844,1,1,0,0,0.18522267206477733,3.5400000000000027,0.47069159203335903,1701,600,1359,-35.99999999999985,10.0,0.0,-1359.0,3.5400000000000027,3.5400000000000027,0.15034293365478535,0.35,1.1486475020879885,0.0,-8.504999999999944,-7.3563524979119554,0.0
8,4800,0.9620079166666666,-183.5251007080078,0,0,0,0,0.19838056680161945,3.800000000000003,0.45108025053847484,1790,600,1062,-35.99999999999985,0.0,0.0,-1062.0,3.800000000000003,3.800000000000003,-0.22311914571126304,0.44999999999999996,1.774506559045986,0.0,-8.949999999999942,-7.175493440953956,0.0
9,5400,0.9572579166666667,-332.7719421386719,1,1,0,0,0.17611336032388664,3.3600000000000025,0.5349303777085151,1739,600,1967,-35.99999999999985,10.0,0.0,-1967.0,3.3600000000000025,3.3600000000000025,0.10272601572672531,0.39999999999999997,1.2069721286930148,0.0,-8.694999999999933,-7.488027871306918,0.0
10,6000,0.9525079166666667,-314.65521240234375,0,0,0,0,0.17510121457489877,3.3400000000000025,0.536565807773958,1819,600,1847,-35.99999999999985,0.0,0.0,-1847.0,3.3400000000000025,3.3400000000000025,-0.03429360961914058,0.15000000000000002,0.7152763685211538,0.0,-9.094999999999938,-8.379723631478784,0.0
11,6600,0.9477579166666666,-298.7663269042969,0,0,0,0,0.12955465587044535,2.4400000000000017,0.541975884205458,1818,600,1751,-35.99999999999985,0.0,0.0,-1751.0,2.4400000000000017,2.4400000000000017,-0.009279134114583329,0.1,0.9678631178755314,0.0,-9.089999999999936,-8.122136882124405,0.0
12,7200,0.9430079166666667,-375.2642517089844,0,0,0,0,0.11336032388663968,2.1200000000000014,0.5743158672307456,1784,600,2210,-35.99999999999985,0.0,0.0,-2210.0,2.1200000000000014,2.1200000000000014,0.10088730875651045,0.35,0.7730486503243449,0.0,-8.919999999999947,-8.146951349675602,0.0
13,7800,0.9382579166666667,-354.6761779785156,1,1,0,0,0.12449392712550607,2.3400000000000016,0.577149416356519,1839,600,2097,-35.99999999999985,10.0,0.0,-2097.0,2.3400000000000016,2.3400000000000016,0.11543460845947263,0.8500000000000002,0.84038606274873,0.0,-9.194999999999963,-8.354613937251234,0.0
14,8400,0.9335079166666667,-379.2550964355469,2,2,0,0,0.1062753036437247,1.9800000000000013,0.5869191582460108,1741,600,2254,-35.99999999999985,20.0,0.0,-2254.0,1.9800000000000013,1.9800000000000013,0.12425760777791336,0.05,1.0313663190230729,0.0,-8.704999999999933,-7.6736336809768595,0.0
15,9000,0.9287579166666666,-342.24951171875,0,0,0,0,0.12246963562753037,2.3000000000000016,0.5592921975984145,1764,600,2012,-35.99999999999985,0.0,0.0,-2012.0,2.3000000000000016,2.3000000000000016,-0.08782860819498702,0.39999999999999997,0.7191010755160822,0.0,-8.819999999999954,-8.100898924483872,0.0
16,9600,0.9240079166666667,-169.33160400390625,0,0,0,0,0.16295546558704455,3.100000000000002,0.4247260901680177,1814,600,976,-35.99999999999985,0.0,0.0,-976.0,3.100000000000002,3.100000000000002,-0.05363326517740888,0.35,1.686560762068258,0.0,-9.069999999999942,-7.383439237931684,0.0
17,10200,0.9192579166666667,-359.9966735839844,1,1,0,0,0.11336032388663968,2.1200000000000014,0.5818687041371514,1824,600,2128,-35.99999999999985,10.0,0.0,-2128.0,2.1200000000000014,2.1200000000000014,0.21442218526204437,0.15000000000000002,0.6620868392474948,0.0,-9.119999999999944,-8.45791316075245,0.0
18,10800,0.9145079166666666,-165.14207458496094,0,0,0,0,0.15890688259109312,3.0200000000000022,0.46708646932817327,1818,600,951,-35.99999999999985,0.0,0.0,-951.0,3.0200000000000022,3.0200000000000022,0.06275240071614578,0.7500000000000001,1.4068762591760609,0.0,-9.089999999999947,-7.683123740823886,0.0
19,11400,0.9097579166666667,-294.17071533203125,0,0,0,0,0.14878542510121456,2.820000000000002,0.5187398108203585,1809,600,1724,-35.99999999999985,0.0,0.0,-1724.0,2.820000000000002,2.820000000000002,-0.14643512980143233,0.2,1.1538247742503873,0.0,-9.044999999999941,-7.891175225749554,0.0
20,12000,0.9050079166666667,-434.6283264160156,2,2,0,0,0.09817813765182186,1.820000000000001,0.6204714852375197,1871,600,2585,-35.99999999999985,20.0,0.0,-2585.0,1.820000000000001,1.820000000000001,0.019807880401611376,0.3,0.4559982329607009,0.0,-9.354999999999947,-8.899001767039247,0.0
21,12600,0.9002579166666667,-270.6784362792969,0,0,0,0,0.16497975708502025,3.1600000000000024,0.5039641214510548,1795,600,1584,-35.99999999999985,0.0,0.0,-1584.0,3.1600000000000024,3.1600000000000024,-0.2882132364908856,0.3,1.7369601959735161,0.0,-8.974999999999943,-7.238039804026426,0.0
22,13200,0.8955079166666666,-347.8047790527344,0,0,0,0,0.12955465587044535,2.4400000000000017,0.5602707400144007,1778,600,2045,-35.99999999999985,0.0,0.0,-2045.0,2.4400000000000017,2.4400000000000017,-0.01728308105468749,0.05,0.5971684110816569,0.0,-8.889999999999946,-8.292831588918288,0.0
23,13800,0.8907579166666667,-180.4530792236328,1,1,0,0,0.19635627530364372,3.760000000000003,0.43494759190583465,1674,600,1054,-35.99999999999985,10.0,0.0,-1054.0,3.760000000000003,3.760000000000003,-0.033637032826741645,0.7500000000000001,1.1777201329730451,0.0,-8.369999999999926,-7.1922798670268815,0.0
24,14400,0.8860079166666667,-364.9498596191406,0,0,0,0,0.11032388663967611,2.0600000000000014,0.5801028338969142,1767,600,2148,-35.99999999999985,0.0,0.0,-2148.0,2.0600000000000014,2.0600000000000014,0.0772689412434896,0.15000000000000002,0.8573408383503551,0.0,-8.834999999999939,-7.9776591616495836,0.0
25,15000,0.8812579166666666,-366.6902160644531,1,1,0,0,0.10931174089068826,2.0400000000000014,0.5543485619357428,1803,600,2169,-35.99999999999985,10.0,0.0,-2169.0,2.0400000000000014,2.0400000000000014,0.14562450663248708,0.6,1.0986760674230753,0.0,-9.014999999999937,-7.916323932576861,0.0
26,15600,0.8765079166666667,-176.80003356933594,1,1,0,0,0.1902834008097166,3.640000000000003,0.45142186079939867,1786,600,1032,-35.99999999999985,10.0,0.0,-1032.0,3.640000000000003,3.640000000000003,0.1435463638305661,1.0000000000000002,1.348702274649404,0.0,-8.929999999999941,-7.581297725350537,0.0
27,16200,0.8717579166666667,-251.6125946044922,1,1,0,0,0.18421052631578946,3.5200000000000027,0.479921429979699,1747,600,1480,-35.99999999999985,10.0,0.0,-1480.0,3.5200000000000027,3.5200000000000027,0.21237178675333637,0.44999999999999996,0.8821777722705154,0.0,-8.734999999999943,-7.852822227729427,0.0
28,16800,0.8670079166666667,-318.7796936035156,0,0,0,0,0.15587044534412955,2.960000000000002,0.5411847763897661,1701,600,1872,-35.99999999999985,0.0,0.0,-1872.0,2.960000000000002,2.960000000000002,-0.03817259724934894,0.15000000000000002,0.7620617831451817,0.0,-8.504999999999935,-7.742938216854753,0.0
29,17400,0.8622579166666666,-267.9921569824219,0,0,0,0,0.14473684210526316,2.760000000000002,0.4938600836232136,1852,600,1567,-35.99999999999985,0.0,0.0,-1567.0,2.760000000000002,2.760000000000002,0.028189854939778616,0.2,1.3240833514113903,0.0,-9.259999999999954,-7.935916648588563,0.0
30,18000,0.8575079166666667,-234.9170684814453,2,2,0,0,0.13866396761133604,2.620000000000002,0.49934871743947346,1714,600,1389,-35.99999999999985,20.0,0.0,-1389.0,2.620000000000002,2.620000000000002,0.24774020767211882,0.2,1.004772510454059,0.0,-8.569999999999931,-7.565227489545872,0.0
31,18600,0.8527579166666667,-209.9244384765625,0,0,0,0,0.15384615384615385,2.920000000000002,0.4486030015514875,1836,600,1219,-35.99999999999985,0.0,0.0,-1219.0,2.920000000000002,2.920000000000002,-0.046989013671874996,0.05,1.7152261190302671,0.0,-9.179999999999946,-7.4647738809696795,0.0
