episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-570.0724487304688,1,1,0,0,0.16396761133603238,3.1200000000000023,0.5275498626379541,1792,600,1712,-360.0000000000022,15.0,0.0,-3424.0,3.1200000000000023,3.1200000000000023,0.35739985148111986,0.1,0.9923196813231333,379.83590109932663,-35.83999999999979,344.98822078064995,0.0
2,1200,0.9430475,-578.9788208007812,1,1,0,0,0.17105263157894737,3.2600000000000025,0.5348767873033728,1800,600,1742,-360.0000000000022,15.0,0.0,-3484.0,3.2600000000000025,3.2600000000000025,1.2704102198282876,0.5499999999999999,0.9357042711786926,385.1112868584282,-35.99999999999978,350.0469911296071,0.0
3,1800,0.9145475,-704.6832885742188,0,0,0,0,0.12044534412955465,2.2600000000000016,0.5772140818106224,1763,600,2126,-360.0000000000022,0.0,0.0,-4252.0,2.2600000000000016,2.2600000000000016,0.41287391662597667,0.2,0.6939250159263611,415.59413890364766,-35.259999999999756,381.02806391957427,0.0
4,2400,0.8860475,-634.880126953125,0,0,0,0,0.1548582995951417,2.940000000000002,0.5314799962147421,1771,600,1901,-360.0000000000022,0.0,0.0,-3802.0,2.940000000000002,2.940000000000002,0.9026413218180334,0.44999999999999996,1.1813589109433804,382.6655972746144,-35.41999999999979,348.426956185558,0.0
5,3000,0.8575475,-914.8917846679688,0,0,0,0,0.0931174089068826,1.720000000000001,0.6284161858543181,1620,600,2776,-360.0000000000022,0.0,0.0,-5552.0,1.720000000000001,1.720000000000001,0.24277599589029947,0.2,0.4268785596080125,452.45965381510837,-32.399999999999714,420.48653237471666,0.0
6,3600,0.8290475,-727.3782348632812,1,1,0,0,0.11234817813765183,2.1000000000000014,0.5762608526812013,1675,600,2202,-360.0000000000022,15.0,0.0,-4404.0,2.1000000000000014,2.1000000000000014,0.2122290064493815,0.3,0.7093112229835243,414.90781393046433,-33.49999999999969,382.1171251534481,0.0
7,4200,0.8005475,-665.1900634765625,0,0,0,0,0.10931174089068826,2.0400000000000014,0.552391546920246,1619,600,2000,-360.0000000000022,0.0,0.0,-4000.0,2.0400000000000014,2.0400000000000014,0.52676033782959,0.35,0.6006292357854546,397.7219137825772,-32.37999999999968,365.9425430183629,0.0
8,4800,0.7720475,-608.7241821289062,0,0,0,0,0.10526315789473684,1.9600000000000013,0.5484625245009941,1637,600,1829,-360.0000000000022,0.0,0.0,-3658.0,1.9600000000000013,1.9600000000000013,0.9514135144551593,0.2,0.38958703201264144,394.89301764071587,-32.73999999999971,362.54260467272877,0.0
9,5400,0.7435475,-281.1494445800781,1,1,0,0,0.15991902834008098,3.0400000000000023,0.42411729651888086,1718,600,809,-360.0000000000022,15.0,0.0,-1618.0,3.0400000000000023,3.0400000000000023,0.7031061299641927,0.3,1.0555358379799875,305.36445349359394,-34.359999999999765,272.0599893315741,0.0
10,6000,0.7150475000000001,-50.200618743896484,1,1,0,0,0.16497975708502025,3.1400000000000023,0.42439786704409116,1630,600,118,-360.0000000000022,15.0,0.0,-236.0,3.1400000000000023,3.1400000000000023,1.4945492706298837,0.9000000000000002,1.2953346958011394,305.5664642717456,-32.59999999999967,274.26179896754707,0.0
