stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_miniscule,1,106,1,1,50,50,1,0,126.93701934814453,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,106,91,91,0,0.03773584905660377
stage1a_single_agent_miniscule,1,123,2,1,50,50,1,0,147.275634765625,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,17,14,14,0,0.23529411764705882
stage1a_single_agent_miniscule,1,212,3,1,50,50,1,0,137.532470703125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,89,86,86,0,0.0449438202247191
stage1a_single_agent_miniscule,1,216,4,1,50,50,1,0,148.94000244140625,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_miniscule,1,249,5,1,50,50,1,0,142.69769287109375,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,33,25,25,0,0.12121212121212122
stage1a_single_agent_miniscule,1,281,6,1,50,50,1,0,145.70486450195312,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,32,29,29,0,0.125
stage1a_single_agent_miniscule,1,314,7,1,50,50,1,0,144.3399200439453,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,33,30,30,0,0.12121212121212122
stage1a_single_agent_miniscule,1,412,8,1,50,50,1,0,128.54071044921875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,98,95,95,0,0.04081632653061224
stage1a_single_agent_miniscule,1,525,9,1,50,50,1,0,122.04410552978516,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,113,108,108,0,0.035398230088495575
stage1a_single_agent_miniscule,1,645,10,1,50,50,1,0,52.382015228271484,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,43,43,0,0.016666666666666666
stage1a_single_agent_miniscule,1,689,11,1,50,50,1,0,145.68759155273438,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,44,41,41,0,0.09090909090909091
stage1a_single_agent_miniscule,1,809,12,1,50,50,1,0,-30.96917152404785,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,918,13,1,50,50,1,0,134.68821716308594,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,109,105,105,0,0.03669724770642202
stage1a_single_agent_miniscule,1,1038,14,1,50,50,1,0,20.3499813079834,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,24,24,0,0.008333333333333333
stage1a_single_agent_miniscule,1,1063,15,1,50,50,1,0,148.66000366210938,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,25,22,22,0,0.16
stage1a_single_agent_miniscule,1,1067,16,1,50,50,1,0,151.94998168945312,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_miniscule,1,1183,17,1,50,50,1,0,120.62547302246094,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,116,52,52,0,0.034482758620689655
stage1a_single_agent_miniscule,1,1303,18,1,50,50,1,0,-25.251245498657227,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,1423,19,1,50,50,1,0,-23.788227081298828,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,1481,20,1,50,50,1,0,139.32034301757812,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,58,55,55,0,0.06896551724137931
stage1a_single_agent_miniscule,1,1506,21,1,50,50,1,0,144.16574096679688,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,25,19,19,0,0.16
stage1a_single_agent_miniscule,1,1626,22,1,50,50,1,0,-31.156152725219727,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,1693,23,1,50,50,1,0,139.37356567382812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,67,64,64,0,0.05970149253731343
stage1a_single_agent_miniscule,1,1697,24,1,50,50,1,0,150.439208984375,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_miniscule,1,1807,25,1,50,50,1,0,125.18733215332031,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,110,52,52,0,0.03636363636363636
stage1a_single_agent_miniscule,1,1811,26,1,50,50,1,0,150.44000244140625,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_miniscule,1,1931,27,1,50,50,1,0,84.4959487915039,3.0,3.0,3.0,0.4444444444444444,0.0,0,0,1,120,29,29,0,0.025
stage1a_single_agent_miniscule,1,1986,28,1,50,50,1,0,137.86282348632812,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,55,52,52,0,0.07272727272727272
stage1a_single_agent_miniscule,1,2106,29,1,50,50,1,0,-27.085947036743164,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2187,30,1,50,50,1,0,133.16554260253906,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,81,77,77,0,0.04938271604938271
stage1a_single_agent_miniscule,1,2307,31,1,50,50,1,0,-29.658206939697266,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2388,32,1,50,50,1,0,132.99374389648438,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,81,61,61,0,0.04938271604938271
stage1a_single_agent_miniscule,1,2472,33,1,50,50,1,0,122.593505859375,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,84,78,78,0,0.047619047619047616
stage1a_single_agent_miniscule,1,2592,34,1,50,50,1,0,-22.610027313232422,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2649,35,1,50,50,1,0,131.72357177734375,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,57,54,54,0,0.07017543859649122
stage1a_single_agent_miniscule,1,2769,36,1,50,50,1,0,50.445560455322266,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,92,92,0,0.016666666666666666
stage1a_single_agent_miniscule,1,2794,37,1,50,50,1,0,148.67803955078125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,25,22,22,0,0.16
stage1a_single_agent_miniscule,1,2798,38,1,50,50,1,0,150.43922424316406,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_miniscule,1,2889,39,1,50,50,1,0,122.65132904052734,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,91,88,88,0,0.04395604395604396
stage1a_single_agent_miniscule,1,2979,40,1,50,50,1,0,136.0299072265625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,90,87,87,0,0.044444444444444446
stage1a_single_agent_miniscule,1,3099,41,1,50,50,1,0,-28.151418685913086,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,3219,42,1,50,50,1,0,34.39716339111328,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,93,93,0,0.016666666666666666
stage1a_single_agent_miniscule,1,3339,43,1,50,50,1,0,8.54769515991211,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,14,14,0,0.008333333333333333
stage1a_single_agent_miniscule,1,3459,44,1,50,50,1,0,41.42783737182617,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,109,109,0,0.016666666666666666
stage1a_single_agent_miniscule,1,3494,45,1,50,50,1,0,144.1822052001953,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,35,32,32,0,0.11428571428571428
stage1a_single_agent_miniscule,1,3498,46,1,50,50,1,0,148.94000244140625,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_miniscule,1,3555,47,1,50,50,1,0,143.86605834960938,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,57,54,54,0,0.07017543859649122
stage1a_single_agent_miniscule,1,3675,48,1,50,50,1,0,-36.89107894897461,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,3795,49,1,50,50,1,0,85.84535217285156,3.0,3.0,3.0,0.4444444444444444,0.0,0,0,1,120,118,118,0,0.025
stage1a_single_agent_miniscule,1,3860,50,1,50,50,1,0,132.0439910888672,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,65,62,62,0,0.06153846153846154
stage1a_single_agent_miniscule,1,3920,51,1,50,50,1,0,136.17124938964844,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,60,52,52,0,0.06666666666666667
stage1a_single_agent_miniscule,1,3924,52,1,50,50,1,0,148.94000244140625,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_miniscule,1,4044,53,1,50,50,1,0,58.06297302246094,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,7,7,0,0.016666666666666666
stage1a_single_agent_miniscule,1,4164,54,1,50,50,1,0,9.581618309020996,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,51,51,0,0.008333333333333333
stage1a_single_agent_miniscule,1,4284,55,1,50,50,1,0,-25.149457931518555,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,4404,56,1,50,50,1,0,18.735885620117188,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,55,55,0,0.008333333333333333
stage1a_single_agent_miniscule,1,4524,57,1,50,50,1,0,19.051843643188477,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,120,120,0,0.008333333333333333
stage1a_single_agent_miniscule,1,4644,58,1,50,50,1,0,13.931737899780273,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,72,72,0,0.008333333333333333
stage1a_single_agent_miniscule,1,4745,59,1,50,50,1,0,127.2850341796875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,101,34,34,0,0.039603960396039604
stage1a_single_agent_miniscule,1,4865,60,1,50,50,1,0,-22.21723747253418,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,4985,61,1,50,50,1,0,-15.964795112609863,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,5064,62,1,50,50,1,0,134.39181518554688,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,79,60,60,0,0.05063291139240506
stage1a_single_agent_miniscule,1,5099,63,1,50,50,1,0,142.83319091796875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,35,32,32,0,0.11428571428571428
stage1a_single_agent_miniscule,1,5124,64,1,50,50,1,0,139.65431213378906,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,25,15,15,0,0.16
stage1a_single_agent_miniscule,1,5244,65,1,50,50,1,0,-26.92513656616211,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,5303,66,1,50,50,1,0,139.315673828125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,59,56,56,0,0.06779661016949153
stage1a_single_agent_miniscule,1,5423,67,1,50,50,1,0,-35.64436340332031,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,5523,68,1,50,50,1,0,126.82145690917969,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,100,78,78,0,0.04
stage1a_single_agent_miniscule,1,5566,69,1,50,50,1,0,142.41452026367188,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,43,40,40,0,0.09302325581395349
stage1a_single_agent_miniscule,1,5686,70,1,50,50,1,0,46.65026092529297,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,115,115,0,0.016666666666666666
stage1a_single_agent_miniscule,1,5751,71,1,50,50,1,0,136.510009765625,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,65,61,61,0,0.06153846153846154
stage1a_single_agent_miniscule,1,5813,72,1,50,50,1,0,139.251953125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,62,46,46,0,0.06451612903225806
stage1a_single_agent_miniscule,1,5933,73,1,50,50,1,0,-30.094762802124023,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,5963,74,1,50,50,1,0,145.79730224609375,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,30,8,8,0,0.13333333333333333
stage1a_single_agent_miniscule,1,6083,75,1,50,50,1,0,-27.941349029541016,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,6203,76,1,50,50,1,0,-33.66044235229492,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,6323,77,1,50,50,1,0,-33.97666931152344,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,6382,78,1,50,50,1,0,142.32730102539062,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,59,56,56,0,0.06779661016949153
stage1a_single_agent_miniscule,1,6468,79,1,50,50,1,0,134.2530059814453,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,86,82,82,0,0.046511627906976744
stage1a_single_agent_miniscule,1,6588,80,1,50,50,1,0,-22.001323699951172,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,6708,81,1,50,50,1,0,-26.604066848754883,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0
