episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-660.5204467773438,0,0,0,0,0.11437246963562753,2.1400000000000015,0.5591752350245791,1826,600,1986,-360.0000000000022,0.0,0.0,-3972.0,2.1400000000000015,2.1400000000000015,-0.22320909881591805,0.15000000000000002,0.7236656562890859,402.6061692176965,-36.51999999999981,366.8098348739858,0.0
2,1200,0.9430475,-745.7538452148438,1,1,0,0,0.15890688259109312,3.0200000000000022,0.6028172282849361,1885,600,2265,-360.0000000000022,15.0,0.0,-4530.0,3.0200000000000022,3.0200000000000022,0.20042642847696923,0.39999999999999997,0.5271620260924101,434.0284043651541,-37.69999999999983,396.85556639124667,0.0
3,1800,0.9145475,-802.58203125,1,1,0,0,0.12449392712550607,2.3400000000000016,0.618165594722466,1950,600,2440,-360.0000000000022,15.0,0.0,-4880.0,2.3400000000000016,2.3400000000000016,0.18691365559895828,0.15000000000000002,0.7526432120706885,445.07922820017586,-38.99999999999982,406.8318714122467,0.0
4,2400,0.8860475,-811.632080078125,0,0,0,0,0.12246963562753037,2.3000000000000016,0.6141310588685155,1849,600,2459,-360.0000000000022,0.0,0.0,-4918.0,2.3000000000000016,2.3000000000000016,-0.13871214294433595,0.15000000000000002,0.7027314697438851,442.17436238533116,-36.979999999999805,405.89709385507524,0.0
5,3000,0.8575475,-853.2623901367188,0,0,0,0,0.10728744939271255,2.0000000000000013,0.6112699301757998,1719,600,2584,-360.0000000000022,0.0,0.0,-5168.0,2.0000000000000013,2.0000000000000013,-0.04391572570800781,0.2,0.5343581177433953,440.1143497265756,-34.37999999999972,406.2687078443193,0.0
6,3600,0.8290475,-552.2491455078125,0,0,0,0,0.16902834008097167,3.2200000000000024,0.519734578070897,1725,600,1649,-360.0000000000022,0.0,0.0,-3298.0,3.2200000000000024,3.2200000000000024,-0.13943011856079088,0.49999999999999994,1.2159466274175788,374.2088962110456,-34.49999999999976,340.9248428384634,0.0
7,4200,0.8005475,-747.1057739257812,1,1,0,0,0.1346153846153846,2.540000000000002,0.589360598109892,1685,600,2266,-360.0000000000022,15.0,0.0,-4532.0,2.540000000000002,2.540000000000002,0.2743206367492676,0.3,0.61006361160893,424.3396306391218,-33.69999999999977,391.249694250731,0.0
8,4800,0.7720475,-457.6430358886719,1,1,0,0,0.14271255060728744,2.700000000000002,0.5020883980817356,1731,600,1366,-360.0000000000022,15.0,0.0,-2732.0,2.700000000000002,2.700000000000002,0.12810570017496747,0.2,1.2302037300076334,361.5036466188498,-34.61999999999971,328.11385034885774,0.0
9,5400,0.7435475,-409.5570068359375,1,1,0,0,0.1194331983805668,2.2400000000000015,0.49042514144713,1791,600,1217,-360.0000000000022,15.0,0.0,-2434.0,2.2400000000000015,2.2400000000000015,0.38826060740152984,0.7500000000000001,0.9926678859069946,353.1061018419336,-35.81999999999978,318.2787697278408,0.0
10,6000,0.7150475000000001,-366.6043395996094,1,1,0,0,0.15890688259109312,3.0200000000000022,0.4527683350998106,1791,600,1075,-360.0000000000022,15.0,0.0,-2150.0,3.0200000000000022,3.0200000000000022,0.19698914082845048,0.5499999999999999,1.434470204394311,325.9932012718638,-35.81999999999979,291.60767147625836,0.0
