episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9715475,-1676.212890625,1,1,0,0,0.1548582995951417,2.940000000000002,0.5223043252979469,1861,600,1659,-1800.0,30.0,0.0,-8295.0,2.940000000000002,2.940000000000002,-0.1801881383260091,0.15000000000000002,0.9534312264528124,376.05911421452186,-372.20000000000124,4.812545440973452,0.0
2,1200,0.9430475,-1729.6749267578125,2,2,0,0,0.1882591093117409,3.6000000000000028,0.47922294618710626,1845,600,1724,-1800.0,60.0,0.0,-8620.0,3.6000000000000028,3.6000000000000028,0.3689424387613936,0.49999999999999994,1.438986659478396,345.0405212547164,-369.0000000000011,-22.520492085806268,0.0
3,1800,0.9145475,-1304.7437744140625,0,0,0,0,0.17611336032388664,3.3600000000000025,0.4741159323251324,1824,600,1202,-1800.0,0.0,0.0,-6010.0,3.3600000000000025,3.3600000000000025,0.05389393107096354,0.05,1.5107667537219827,341.36347127409545,-364.80000000000086,-21.92576197218341,0.0
4,2400,0.8860475,-2370.220458984375,0,0,0,0,0.10121457489878542,1.8800000000000012,0.6177515305860855,1744,600,2504,-1800.0,0.0,0.0,-12520.0,1.8800000000000012,1.8800000000000012,-0.1340629628499349,0.3,0.6525931397080419,444.78110202198144,-348.8000000000003,96.63369516168916,0.0
5,3000,0.8575475,-2303.067138671875,1,1,0,0,0.12753036437246965,2.4000000000000017,0.5834562697782288,1608,600,2430,-1800.0,30.0,0.0,-12150.0,2.4000000000000017,2.4000000000000017,-0.0027499821980794628,0.15000000000000002,0.5606684177275746,420.08851424032497,-321.59999999999997,99.04918265805259,0.0
6,3600,0.8290475,-2090.5439453125,0,0,0,0,0.1325910931174089,2.5000000000000018,0.5681864199979221,1530,600,2170,-1800.0,0.0,0.0,-10850.0,2.5000000000000018,2.5000000000000018,0.05234442265828447,0.35,0.7396314578130838,409.09422239850363,-306.0000000000002,103.83385385631647,0.0
7,4200,0.8005475,-2223.983642578125,1,1,0,0,0.0951417004048583,1.7600000000000013,0.5873481493074926,1450,600,2342,-1800.0,30.0,0.0,-11710.0,1.7600000000000013,1.7600000000000013,0.33511251068115244,0.3,0.8123376012593506,422.8906675013944,-289.9999999999999,133.70300510265383,0.0
8,4800,0.7720475,-2107.025634765625,0,0,0,0,0.11336032388663968,2.1200000000000014,0.5635206281613339,1404,600,2194,-1800.0,0.0,0.0,-10970.0,2.1200000000000014,2.1200000000000014,-0.20430736796061189,0.2,0.7958453940320758,405.73485227616015,-280.7999999999999,125.73069767019234,0.0
9,5400,0.7435475,-2330.025146484375,0,0,0,0,0.07186234817813765,1.3000000000000007,0.5928444744240874,1469,600,2463,-1800.0,0.0,0.0,-12315.0,1.3000000000000007,1.3000000000000007,-0.09373553466796873,0.25,0.3450528522580862,426.848021585343,-293.79999999999944,133.39307443760168,0.0
10,6000,0.7150475000000001,-1707.3148193359375,0,0,0,0,0.14473684210526316,2.740000000000002,0.4838366753320831,1381,600,1704,-1800.0,0.0,0.0,-8520.0,2.740000000000002,2.740000000000002,-0.15235718790690111,0.39999999999999997,0.9615358616737647,348.3624062390999,-276.19999999999965,73.12394210077406,0.0
