family,condition,seed,n_agents,max_steps,active_targets,food_source_capacity,n_obstacles,pheromone_enabled,checkpoint_dir,food_picked_up,food_delivered,delivery_conversion,early_deliveries,late_deliveries,late_delivery_fraction,post_discovery_deliveries,time_to_first_discovery,time_to_first_delivery,pickup_to_delivery_latency,exploration_coverage,pheromone_usage,episode_length
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,100,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.18771186440677967,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,101,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.17923728813559323,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,102,6,1400,1,15,24,True,checkpoints/mappo_g/latest,2,2,1.0,2,0,0.0,2,30,298,268.0,0.19661016949152543,0.015281692918534167,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,103,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.19957627118644067,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,104,6,1400,1,15,24,True,checkpoints/mappo_g/latest,4,4,1.0,1,3,0.75,4,154,227,73.0,0.2669491525423729,0.014137831636485533,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,105,6,1400,1,15,24,True,checkpoints/mappo_g/latest,9,9,1.0,4,5,0.5555555555555556,9,77,181,104.0,0.25084745762711863,0.029061598529231212,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,106,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.17372881355932204,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,107,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.16016949152542373,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,108,6,1400,1,15,24,True,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,60,339,279.0,0.2652542372881356,0.008728383270319596,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,109,6,1400,1,15,24,True,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,25,154,129.0,0.21525423728813559,0.006310200574932553,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,110,6,1400,1,15,24,True,checkpoints/mappo_g/latest,3,3,1.0,2,1,0.3333333333333333,3,71,128,57.0,0.24194915254237287,0.010910210785902262,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,111,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.18559322033898304,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,112,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.17584745762711865,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,113,6,1400,1,15,24,True,checkpoints/mappo_g/latest,5,4,0.8,3,1,0.25,4,29,314,285.0,0.21779661016949153,0.02806880946407632,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,114,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.16822033898305086,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,115,6,1400,1,15,24,True,checkpoints/mappo_g/latest,1,0,0.0,0,0,0.0,0,1296,-1,-1.0,0.1788135593220339,0.0027334449336090722,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,116,6,1400,1,15,24,True,checkpoints/mappo_g/latest,6,5,0.8333333333333334,1,4,0.8,5,364,415,51.0,0.23432203389830508,0.007274872888928734,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,117,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.286864406779661,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,118,6,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.16398305084745762,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,119,6,1400,1,15,24,True,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,225,356,131.0,0.21483050847457627,0.004212328494689982,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,100,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.18771186440677967,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,101,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.17923728813559323,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,102,6,1400,1,15,24,False,checkpoints/mappo_g/latest,2,2,1.0,2,0,0.0,2,30,273,243.0,0.19788135593220338,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,103,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.19957627118644067,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,104,6,1400,1,15,24,False,checkpoints/mappo_g/latest,2,2,1.0,1,1,0.5,2,154,240,86.0,0.23177966101694916,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,105,6,1400,1,15,24,False,checkpoints/mappo_g/latest,8,8,1.0,4,4,0.5,8,77,279,202.0,0.24364406779661016,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,106,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.17372881355932204,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,107,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.16016949152542373,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,108,6,1400,1,15,24,False,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,60,314,254.0,0.2423728813559322,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,109,6,1400,1,15,24,False,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,25,179,154.0,0.2076271186440678,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,110,6,1400,1,15,24,False,checkpoints/mappo_g/latest,2,2,1.0,2,0,0.0,2,71,129,58.0,0.21652542372881356,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,111,6,1400,1,15,24,False,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,128,345,217.0,0.188135593220339,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,112,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.17584745762711865,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,113,6,1400,1,15,24,False,checkpoints/mappo_g/latest,5,4,0.8,1,3,0.75,4,29,173,144.0,0.21059322033898306,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,114,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.16822033898305086,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,115,6,1400,1,15,24,False,checkpoints/mappo_g/latest,1,0,0.0,0,0,0.0,0,1296,-1,-1.0,0.17754237288135594,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,116,6,1400,1,15,24,False,checkpoints/mappo_g/latest,6,6,1.0,1,5,0.8333333333333334,6,364,415,51.0,0.24322033898305084,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,117,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.286864406779661,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,118,6,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.16398305084745762,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,119,6,1400,1,15,24,False,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,225,395,170.0,0.22542372881355932,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,100,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1444915254237288,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,101,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1805084745762712,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,102,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,2,2,1.0,1,1,0.5,2,30,235,205.0,0.18008474576271186,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,103,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,1,1,1.0,1,0,0.0,1,51,302,251.0,0.21864406779661016,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,104,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,2,2,1.0,1,1,0.5,2,399,472,73.0,0.23389830508474577,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,105,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,8,6,0.75,4,2,0.3333333333333333,6,98,165,67.0,0.23135593220338982,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,106,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1906779661016949,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,107,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.16228813559322033,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,108,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.21398305084745764,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,109,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,1,1,1.0,1,0,0.0,1,25,181,156.0,0.2038135593220339,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,110,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,3,3,1.0,1,2,0.6666666666666666,3,206,279,73.0,0.19533898305084746,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,111,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.21483050847457627,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,112,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1635593220338983,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,113,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,8,6,0.75,1,5,0.8333333333333334,6,29,273,244.0,0.22161016949152543,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,114,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1635593220338983,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,115,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.1885593220338983,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,116,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,4,4,1.0,1,3,0.75,4,374,429,55.0,0.2033898305084746,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,117,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.27161016949152544,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,118,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.17711864406779662,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,119,6,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.19745762711864406,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,100,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2597457627118644,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,101,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24533898305084745,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,102,10,1400,1,15,24,True,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,40,404,364.0,0.2097457627118644,0.008636667591153778,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,103,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2775423728813559,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,104,10,1400,1,15,24,True,checkpoints/mappo_g/latest,4,4,1.0,1,3,0.75,4,419,493,74.0,0.2809322033898305,0.01716490259735396,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,105,10,1400,1,15,24,True,checkpoints/mappo_g/latest,15,15,1.0,8,7,0.4666666666666667,15,65,128,63.0,0.3016949152542373,0.038244078867602574,1339
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,106,10,1400,1,15,24,True,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,147,269,122.0,0.2533898305084746,0.0018026853756413664,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,107,10,1400,1,15,24,True,checkpoints/mappo_g/latest,1,1,1.0,0,1,1.0,1,1124,1269,145.0,0.2766949152542373,0.0016134869240132892,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,108,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.30042372881355933,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,109,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2584745762711864,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,110,10,1400,1,15,24,True,checkpoints/mappo_g/latest,5,5,1.0,3,2,0.4,5,9,92,83.0,0.28559322033898304,0.008885919354693864,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,111,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24745762711864408,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,112,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24745762711864408,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,113,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2593220338983051,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,114,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24194915254237287,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,115,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24110169491525424,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,116,10,1400,1,15,24,True,checkpoints/mappo_g/latest,9,8,0.8888888888888888,1,7,0.875,8,157,226,69.0,0.23728813559322035,0.012232330128371749,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,117,10,1400,1,15,24,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.32966101694915256,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,118,10,1400,1,15,24,True,checkpoints/mappo_g/latest,2,2,1.0,0,2,1.0,2,194,541,347.0,0.2423728813559322,0.004942391803754227,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_with_pheromone,119,10,1400,1,15,24,True,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,107,231,124.0,0.26228813559322034,0.003095736064075027,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,100,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2597457627118644,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,101,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24533898305084745,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,102,10,1400,1,15,24,False,checkpoints/mappo_g/latest,1,1,1.0,0,1,1.0,1,40,681,641.0,0.21991525423728814,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,103,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2775423728813559,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,104,10,1400,1,15,24,False,checkpoints/mappo_g/latest,6,6,1.0,1,5,0.8333333333333334,6,419,493,74.0,0.28940677966101697,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,105,10,1400,1,15,24,False,checkpoints/mappo_g/latest,15,15,1.0,9,6,0.4,15,65,179,114.0,0.2826271186440678,0.0,1023
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,106,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.31228813559322033,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,107,10,1400,1,15,24,False,checkpoints/mappo_g/latest,1,1,1.0,0,1,1.0,1,1124,1293,169.0,0.27584745762711865,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,108,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.30042372881355933,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,109,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2584745762711864,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,110,10,1400,1,15,24,False,checkpoints/mappo_g/latest,10,10,1.0,4,6,0.6,10,9,95,86.0,0.298728813559322,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,111,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24745762711864408,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,112,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24745762711864408,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,113,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2593220338983051,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,114,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24194915254237287,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,115,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24110169491525424,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,116,10,1400,1,15,24,False,checkpoints/mappo_g/latest,11,11,1.0,3,8,0.7272727272727273,11,157,230,73.0,0.25254237288135595,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,117,10,1400,1,15,24,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2838983050847458,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,118,10,1400,1,15,24,False,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,194,360,166.0,0.2364406779661017,0.0,1400
complex_environment_hypothesis_max_10,trained_with_pheromone__eval_without_pheromone,119,10,1400,1,15,24,False,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,285,393,108.0,0.2911016949152542,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,100,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.23177966101694916,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,101,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.24110169491525424,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,102,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,1,1,1.0,1,0,0.0,1,40,385,345.0,0.21271186440677967,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,103,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.26440677966101694,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,104,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,5,5,1.0,1,4,0.8,5,153,218,65.0,0.2885593220338983,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,105,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,15,14,0.9333333333333333,9,5,0.35714285714285715,14,58,110,52.0,0.2440677966101695,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,106,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,1,1,1.0,1,0,0.0,1,88,234,146.0,0.24364406779661016,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,107,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2309322033898305,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,108,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,1,1,1.0,1,0,0.0,1,18,390,372.0,0.26101694915254237,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,109,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.251271186440678,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,110,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,9,8,0.8888888888888888,5,3,0.375,8,9,73,64.0,0.26949152542372884,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,111,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2724576271186441,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,112,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.2555084745762712,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,113,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,13,10,0.7692307692307693,5,5,0.5,10,39,141,102.0,0.2796610169491525,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,114,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.23898305084745763,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,115,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.23601694915254237,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,116,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,6,6,1.0,2,4,0.6666666666666666,6,389,433,44.0,0.225,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,117,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.3207627118644068,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,118,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,3,3,1.0,1,2,0.6666666666666666,3,269,346,77.0,0.2635593220338983,0.0,1400
complex_environment_hypothesis_max_10,trained_without_pheromone__eval_without_pheromone,119,10,1400,1,15,24,False,checkpoints/mappo_g_no_pher_true/latest,1,1,1.0,1,0,0.0,1,264,354,90.0,0.28135593220338984,0.0,1400
