stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,106,1,1,50,50,1,0,126.93701934814453,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,106,91,91,0,0.03773584905660377
stage1a_single_agent_tiny,1,123,2,1,50,50,1,0,147.275634765625,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,17,14,14,0,0.23529411764705882
stage1a_single_agent_tiny,1,212,3,1,50,50,1,0,137.532470703125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,89,86,86,0,0.0449438202247191
stage1a_single_agent_tiny,1,216,4,1,50,50,1,0,148.94000244140625,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_tiny,1,249,5,1,50,50,1,0,142.69769287109375,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,33,25,25,0,0.12121212121212122
stage1a_single_agent_tiny,1,281,6,1,50,50,1,0,145.70486450195312,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,32,29,29,0,0.125
stage1a_single_agent_tiny,1,314,7,1,50,50,1,0,144.3399200439453,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,33,30,30,0,0.12121212121212122
stage1a_single_agent_tiny,1,412,8,1,50,50,1,0,128.54071044921875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,98,95,95,0,0.04081632653061224
stage1a_single_agent_tiny,1,525,9,1,50,50,1,0,122.04410552978516,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,113,108,108,0,0.035398230088495575
stage1a_single_agent_tiny,1,645,10,1,50,50,1,0,52.382015228271484,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,43,43,0,0.016666666666666666
