stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,non_carrying_nest_loiter_fraction,non_carrying_nest_crowding_fraction,non_carrying_nest_penalty_total,non_carrying_explore_active_fraction,non_carrying_outward_reward_total,non_carrying_idle_near_nest_fraction,non_carrying_idle_near_nest_penalty_total,post_delivery_active_fraction,post_delivery_outward_reward,post_delivery_loiter_penalty_total,swarm_efficiency
stage1a_single_agent_miniscule,1,2,6616,77,1,50,50,1,0,190.04998779296875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,45,42,42,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
stage1a_single_agent_miniscule,1,2,6620,78,1,50,50,1,0,191.96200561523438,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1a_single_agent_miniscule,1,2,6729,79,1,50,50,1,0,187.8419647216797,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,109,59,59,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669724770642202
stage1a_single_agent_miniscule,1,2,6849,80,1,50,50,1,0,-4.206436634063721,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,2,6969,81,1,50,50,1,0,-2.9273531436920166,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,2,7089,82,1,50,50,1,0,-3.28509521484375,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,2,7122,83,1,50,50,1,0,191.2536163330078,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,33,30,30,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122
stage1a_single_agent_miniscule,1,2,7159,84,1,50,50,1,0,191.14688110351562,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,37,34,34,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811
stage1a_single_agent_miniscule,1,2,7171,85,1,50,50,1,0,191.65914916992188,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,12,9,9,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1a_single_agent_miniscule,1,2,7291,86,1,50,50,1,0,-4.983285427093506,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,2,7380,87,1,50,50,1,0,190.73538208007812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,89,86,86,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191
stage1a_single_agent_miniscule,1,2,7493,88,1,50,50,1,0,189.22235107421875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,113,81,81,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035398230088495575
stage1a_single_agent_miniscule,1,2,7583,89,1,50,50,1,0,190.16220092773438,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,90,87,87,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
stage1a_single_agent_miniscule,1,2,7703,90,1,50,50,1,0,-2.334301710128784,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,2,7797,91,1,50,50,1,0,189.97406005859375,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,94,91,91,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617
stage1a_single_agent_miniscule,1,2,7917,92,1,50,50,1,0,-2.9810354709625244,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,2,7960,93,1,50,50,1,0,190.36709594726562,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,43,40,40,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349
stage1a_single_agent_miniscule,1,2,8080,94,1,50,50,1,0,-2.6841824054718018,0.0,0.0,0.0,0.2222222222222222,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,2,8177,95,1,50,50,1,0,190.48651123046875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,97,94,94,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855
stage1a_single_agent_miniscule,1,2,8297,96,1,50,50,1,0,-2.103501558303833,0.0,0.0,0.0,0.2222222222222222,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,8347,97,1,75,75,1,0,191.44528198242188,4.0,4.0,4.0,0.125,0.0,0,0,0,27,12,13,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814
stage1b_single_agent_tiny,2,1,8467,98,1,75,75,1,0,-8.184259414672852,1.0,1.0,0.0,0.3125,0.0,0,0,3,120,74,-1,-1,0.0,2,0.275,0.35833333333333334,0.125,-2.0200000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,8587,99,1,75,75,1,0,90.48936462402344,2.0,2.0,2.0,0.375,0.0,0,0,2,120,21,76,55,1.0,5,0.3333333333333333,0.48333333333333334,0.24166666666666667,-2.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,1,8634,100,1,75,75,1,0,190.79632568359375,4.0,4.0,4.0,0.3125,0.0,0,0,0,47,6,15,9,1.0,1,0.0425531914893617,0.10638297872340426,0.06382978723404255,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234
stage1b_single_agent_tiny,2,1,8754,101,1,75,75,1,0,140.84739685058594,3.0,3.0,3.0,0.375,0.0,0,0,1,120,67,67,0,1.0,1,0.058333333333333334,0.09166666666666666,0.041666666666666664,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
stage1b_single_agent_tiny,2,1,8811,102,1,75,75,1,0,190.3834991455078,4.0,4.0,4.0,0.4375,0.0,0,0,0,57,43,48,5,1.0,0,0.0,0.017543859649122806,0.017543859649122806,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122
stage1b_single_agent_tiny,2,1,8822,103,1,75,75,1,0,191.8966827392578,4.0,4.0,4.0,0.125,0.0,0,0,0,11,6,8,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365
stage1b_single_agent_tiny,2,1,8942,104,1,75,75,1,0,-2.912001848220825,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,9062,105,1,75,75,1,0,43.77836227416992,1.0,1.0,1.0,0.125,0.0,0,0,3,120,13,45,32,1.0,3,0.1,0.20833333333333334,0.125,-1.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,1,9119,106,1,75,75,1,0,191.3498992919922,4.0,4.0,4.0,0.1875,0.0,0,0,0,57,52,54,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122
stage1b_single_agent_tiny,2,1,9239,107,1,75,75,1,0,-2.66582989692688,0.0,0.0,0.0,0.375,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,9277,108,1,75,75,1,0,191.0148468017578,4.0,4.0,4.0,0.1875,0.0,0,0,0,38,29,30,1,1.0,0,0.0,0.02631578947368421,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
stage1b_single_agent_tiny,2,1,9385,109,1,75,75,1,0,187.41856384277344,4.0,4.0,4.0,0.375,0.0,0,0,0,108,3,73,70,1.0,5,0.3611111111111111,0.5370370370370371,0.3425925925925926,-3.0600000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
stage1b_single_agent_tiny,2,1,9400,110,1,75,75,1,0,191.58822631835938,4.0,4.0,4.0,0.125,0.0,0,0,0,15,12,12,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
stage1b_single_agent_tiny,2,1,9444,111,1,75,75,1,0,191.27621459960938,4.0,4.0,4.0,0.1875,0.0,0,0,0,44,39,41,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
stage1b_single_agent_tiny,2,1,9564,112,1,75,75,1,0,-11.52916145324707,1.0,1.0,0.0,0.25,0.0,0,0,3,120,7,-1,-1,0.0,11,0.4,0.7583333333333333,0.35833333333333334,-4.500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,9580,113,1,75,75,1,0,191.86424255371094,4.0,4.0,4.0,0.1875,0.0,0,0,0,16,11,13,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1b_single_agent_tiny,2,1,9658,114,1,75,75,1,0,191.13929748535156,4.0,4.0,4.0,0.5,0.0,0,0,0,78,3,5,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128
stage1b_single_agent_tiny,2,1,9778,115,1,75,75,1,0,94.04379272460938,2.0,2.0,2.0,0.25,0.0,0,0,2,120,63,63,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,1,9898,116,1,75,75,1,0,35.30514144897461,2.0,2.0,1.0,0.1875,0.0,0,0,2,120,8,90,82,0.5,5,0.6166666666666667,0.8083333333333333,0.4583333333333333,-4.9799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,1,10018,117,1,75,75,1,0,43.796630859375,1.0,1.0,1.0,0.375,0.0,0,0,3,120,13,47,34,1.0,1,0.125,0.21666666666666667,0.1,-1.2800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,1,10138,118,1,75,75,1,0,-1.4249155521392822,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,10258,119,1,75,75,1,0,-11.221471786499023,1.0,1.0,0.0,0.25,0.0,0,0,3,120,13,-1,-1,0.0,6,0.55,0.8,0.475,-4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,10378,120,1,75,75,1,0,-7.3577375411987305,1.0,1.0,0.0,0.3125,0.0,0,0,3,120,101,-1,-1,0.0,1,0.058333333333333334,0.11666666666666667,0.075,-0.7400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,10433,121,1,75,75,1,0,189.15817260742188,4.0,4.0,4.0,0.0625,0.0,0,0,0,55,5,10,5,1.0,4,0.36363636363636365,0.6545454545454545,0.45454545454545453,-1.940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272
stage1b_single_agent_tiny,2,1,10535,122,1,75,75,1,0,186.73367309570312,4.0,4.0,4.0,0.25,0.0,0,0,0,102,12,24,12,1.0,7,0.30392156862745096,0.5490196078431373,0.28431372549019607,-2.820000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098
stage1b_single_agent_tiny,2,1,10655,123,1,75,75,1,0,-3.1442463397979736,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,10775,124,1,75,75,1,0,-1.5865358114242554,0.0,0.0,0.0,0.5,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,10895,125,1,75,75,1,0,-0.9784104228019714,0.0,0.0,0.0,0.25,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,11015,126,1,75,75,1,0,-2.1428558826446533,0.0,0.0,0.0,0.375,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,11135,127,1,75,75,1,0,-7.862154006958008,1.0,1.0,0.0,0.1875,0.0,0,0,3,120,104,-1,-1,0.0,2,0.041666666666666664,0.11666666666666667,0.05,-0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,11211,128,1,75,75,1,0,189.94635009765625,4.0,4.0,4.0,0.3125,0.0,0,0,0,76,42,73,31,1.0,2,0.039473684210526314,0.2894736842105263,0.18421052631578946,-1.1600000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
stage1b_single_agent_tiny,2,1,11331,129,1,75,75,1,0,90.2340087890625,2.0,2.0,2.0,0.375,0.0,0,0,2,120,32,104,72,1.0,4,0.375,0.5166666666666667,0.275,-3.140000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,1,11420,130,1,75,75,1,0,189.34323120117188,4.0,4.0,4.0,0.4375,0.0,0,0,0,89,42,42,0,1.0,2,0.06741573033707865,0.15730337078651685,0.0449438202247191,-0.6399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191
stage1b_single_agent_tiny,2,1,11540,131,1,75,75,1,0,44.43809127807617,1.0,1.0,1.0,0.25,0.0,0,0,3,120,14,55,41,1.0,4,0.09166666666666666,0.21666666666666667,0.15,-1.4000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,1,11660,132,1,75,75,1,0,-11.65886402130127,1.0,1.0,0.0,0.1875,0.0,0,0,3,120,20,-1,-1,0.0,8,0.55,0.75,0.3416666666666667,-4.420000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,11678,133,1,75,75,1,0,191.6871337890625,4.0,4.0,4.0,0.1875,0.0,0,0,0,18,8,15,7,1.0,0,0.0,0.1111111111111111,0.1111111111111111,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
stage1b_single_agent_tiny,2,1,11777,134,1,75,75,1,0,189.3587646484375,4.0,4.0,4.0,0.375,0.0,0,0,0,99,1,7,6,1.0,1,0.010101010101010102,0.10101010101010101,0.04040404040404041,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040404040404041
stage1b_single_agent_tiny,2,1,11809,135,1,75,75,1,0,190.9801025390625,4.0,4.0,4.0,0.0625,0.0,0,0,0,32,22,27,5,1.0,0,0.0,0.09375,0.0625,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
stage1b_single_agent_tiny,2,1,11929,136,1,75,75,1,0,-10.994671821594238,1.0,1.0,0.0,0.1875,0.0,0,0,3,120,24,-1,-1,0.0,6,0.475,0.6833333333333333,0.44166666666666665,-4.340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,11979,137,1,75,75,1,0,189.84939575195312,4.0,4.0,4.0,0.125,0.0,0,0,0,50,29,47,18,1.0,2,0.14,0.28,0.26,-0.8200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
stage1b_single_agent_tiny,2,1,12099,138,1,75,75,1,0,92.07777404785156,2.0,2.0,2.0,0.375,0.0,0,0,2,120,118,118,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,1,12129,139,1,75,75,1,0,190.939453125,4.0,4.0,4.0,0.125,0.0,0,0,0,30,14,16,2,1.0,1,0.13333333333333333,0.3,0.2,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
stage1b_single_agent_tiny,2,1,12249,140,1,75,75,1,0,-3.074944496154785,0.0,0.0,0.0,0.375,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,12369,141,1,75,75,1,0,138.05340576171875,3.0,3.0,3.0,0.25,0.0,0,0,1,120,5,74,69,1.0,5,0.24166666666666667,0.45,0.24166666666666667,-2.740000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
stage1b_single_agent_tiny,2,1,12400,142,1,75,75,1,0,191.64637756347656,4.0,4.0,4.0,0.125,0.0,0,0,0,31,26,28,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
stage1b_single_agent_tiny,2,2,12600,143,1,75,75,1,0,140.33680725097656,3.0,3.0,3.0,0.3125,0.0,0,0,1,120,56,69,13,1.0,1,0.05,0.08333333333333333,0.041666666666666664,-0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
stage1b_single_agent_tiny,2,2,12720,144,1,75,75,1,0,45.10698699951172,1.0,1.0,1.0,0.375,0.0,0,0,3,120,119,120,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,2,12840,145,1,75,75,1,0,93.41678619384766,2.0,2.0,2.0,0.5,0.0,0,0,2,120,42,42,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,2,12960,146,1,75,75,1,0,-1.665952205657959,0.0,0.0,0.0,0.25,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,13080,147,1,75,75,1,0,-2.958670139312744,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,13116,148,1,75,75,1,0,191.16238403320312,4.0,4.0,4.0,0.25,0.0,0,0,0,36,28,33,5,1.0,1,0.027777777777777776,0.1111111111111111,0.027777777777777776,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
stage1b_single_agent_tiny,2,2,13236,149,1,75,75,1,0,45.665428161621094,1.0,1.0,1.0,0.4375,0.0,0,0,3,120,12,20,8,1.0,0,0.0,0.03333333333333333,0.016666666666666666,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,2,13253,150,1,75,75,1,0,191.54544067382812,4.0,4.0,4.0,0.125,0.0,0,0,0,17,12,14,2,1.0,0,0.0,0.058823529411764705,0.058823529411764705,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882
stage1b_single_agent_tiny,2,2,13361,151,1,75,75,1,0,190.76727294921875,4.0,4.0,4.0,0.25,0.0,0,0,0,108,5,5,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
stage1b_single_agent_tiny,2,2,13399,152,1,75,75,1,0,189.5567626953125,4.0,4.0,4.0,0.1875,0.0,0,0,0,38,1,31,30,1.0,1,0.5526315789473685,0.6578947368421053,0.34210526315789475,-1.2600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
stage1b_single_agent_tiny,2,2,13502,153,1,75,75,1,0,189.2678985595703,4.0,4.0,4.0,0.125,0.0,0,0,0,103,65,93,28,1.0,2,0.11650485436893204,0.22330097087378642,0.1650485436893204,-1.2600000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038834951456310676
stage1b_single_agent_tiny,2,2,13622,154,1,75,75,1,0,-9.950185775756836,1.0,1.0,0.0,0.25,0.0,0,0,3,120,32,-1,-1,0.0,2,0.6666666666666666,0.7166666666666667,0.3333333333333333,-4.240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,13742,155,1,75,75,1,0,91.30254364013672,2.0,2.0,2.0,0.375,0.0,0,0,2,120,20,62,42,1.0,4,0.175,0.3416666666666667,0.15833333333333333,-2.0200000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,2,13862,156,1,75,75,1,0,42.266319274902344,1.0,1.0,1.0,0.375,0.0,0,0,3,120,4,66,62,1.0,6,0.23333333333333334,0.4166666666666667,0.23333333333333334,-2.5600000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,2,13982,157,1,75,75,1,0,136.75860595703125,4.0,4.0,3.0,0.3125,0.0,0,0,0,120,9,11,2,0.75,2,0.03333333333333333,0.14166666666666666,0.075,-0.8600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
stage1b_single_agent_tiny,2,2,14102,158,1,75,75,1,0,-2.9140872955322266,0.0,0.0,0.0,0.25,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,2,14154,159,1,75,75,1,0,188.95179748535156,4.0,4.0,4.0,0.3125,0.0,0,0,0,52,2,11,9,1.0,4,0.5,0.75,0.36538461538461536,-1.9400000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
stage1b_single_agent_tiny,2,2,14274,160,1,75,75,1,0,45.894840240478516,1.0,1.0,1.0,0.5,0.0,0,0,3,120,2,5,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,2,14342,161,1,75,75,1,0,188.19541931152344,4.0,4.0,4.0,0.25,0.0,0,0,0,68,5,65,60,1.0,4,0.4411764705882353,0.6764705882352942,0.3382352941176471,-2.3000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
stage1b_single_agent_tiny,2,2,14460,162,1,75,75,1,0,184.45516967773438,4.0,4.0,4.0,0.1875,0.0,0,0,0,118,18,113,95,1.0,8,0.2966101694915254,0.635593220338983,0.3728813559322034,-3.880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576
stage1b_single_agent_tiny,2,2,14580,163,1,75,75,1,0,92.85338592529297,2.0,2.0,2.0,0.3125,0.0,0,0,2,120,14,15,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,2,14700,164,1,75,75,1,0,-11.323650360107422,1.0,1.0,0.0,0.1875,0.0,0,0,3,120,2,-1,-1,0.0,6,0.6166666666666667,0.8583333333333333,0.5,-5.319999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
