family,condition,seed,n_agents,max_steps,active_targets,food_source_capacity,pheromone_enabled,checkpoint_dir,food_picked_up,food_delivered,delivery_conversion,early_deliveries,late_deliveries,late_delivery_fraction,post_discovery_deliveries,time_to_first_discovery,time_to_first_delivery,pickup_to_delivery_latency,exploration_coverage,pheromone_usage,episode_length
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,106,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,1,1,1.0,0,1,1.0,1,747,959,212.0,0.10526315789473684,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,106,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.004048582995951417,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,107,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,1,1,1.0,0,1,1.0,1,182,420,238.0,0.11437246963562753,0.022233199343059416,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,107,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,2,0,0.0,0,0,0.0,0,182,-1,-1.0,0.11538461538461539,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,107,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.009109311740890687,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,108,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11336032388663968,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,108,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.11336032388663968,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,108,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.005060728744939271,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,109,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0951417004048583,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_without_pheromone,109,3,1200,1,12,False,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.0951417004048583,0.0,1200
focused_pheromone_ablation,trained_without_pheromone__eval_without_pheromone,109,3,1200,1,12,False,checkpoints/mappo_gru_no_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.006072874493927126,0.0,1200
focused_pheromone_ablation,trained_with_pheromone__eval_with_pheromone,110,3,1200,1,12,True,checkpoints/mappo_gru_pheromone/stage3_full_marl,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.07489878542510121,0.0,1200
