episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9952579166666666,-294.33734130859375,2,2,0,0,0.1720647773279352,3.2800000000000025,0.5240290797417806,1788,600,1727,-35.99999999999985,10.0,0.0,-1727.0,3.2800000000000025,3.2800000000000025,0.14347962188720711,0.1,1.332266311962157,0.0,-17.879999999999885,-16.547733688037727,0.0
2,1200,0.9905079166666667,-482.3292541503906,1,1,0,0,0.08198380566801619,1.5000000000000009,0.669928319532062,1799,600,2847,-35.99999999999985,5.0,0.0,-2847.0,1.5000000000000009,1.5000000000000009,-0.023179009755452503,0.2,0.33991438619792447,0.0,-17.989999999999885,-17.65008561380196,0.0
3,1800,0.9857579166666667,-430.3797912597656,0,0,0,0,0.11437246963562753,2.1400000000000015,0.6270688283745484,1818,600,2531,-35.99999999999985,0.0,0.0,-2531.0,2.1400000000000015,2.1400000000000015,-0.04827524820963543,0.25,0.5593625337816774,0.0,-18.179999999999893,-17.620637466218216,0.0
4,2400,0.9810079166666666,-401.9710693359375,1,1,0,0,0.11336032388663968,2.1200000000000014,0.6266429426952851,1832,600,2366,-35.99999999999985,5.0,0.0,-2366.0,2.1200000000000014,2.1200000000000014,0.29052927398681644,0.44999999999999996,0.6322498030029237,0.0,-18.319999999999904,-17.68775019699698,0.0
5,3000,0.9762579166666667,-366.6369934082031,0,0,0,0,0.13663967611336034,2.580000000000002,0.5827442622977672,1791,600,2149,-35.99999999999985,0.0,0.0,-2149.0,2.580000000000002,2.580000000000002,-0.09983219401041665,0.0,0.6059954949142413,0.0,-17.90999999999988,-17.304004505085636,0.0
6,3600,0.9715079166666667,-403.8171081542969,1,1,0,0,0.10222672064777327,1.9000000000000012,0.6100915587456742,1763,600,2377,-35.99999999999985,5.0,0.0,-2377.0,1.9000000000000012,1.9000000000000012,0.028580758412678986,0.15000000000000002,0.6497095222771164,0.0,-17.62999999999988,-16.980290477722765,0.0
7,4200,0.9667579166666667,-544.14306640625,0,0,0,0,0.04554655870445344,0.7800000000000002,0.720919403005747,1798,600,3212,-35.99999999999985,0.0,0.0,-3212.0,0.7800000000000002,0.7800000000000002,0.01666448974609375,0.1,0.22778593657538287,0.0,-17.979999999999908,-17.752214063424525,0.0
8,4800,0.9620079166666666,-415.453369140625,1,1,0,0,0.07995951417004049,1.4600000000000009,0.6386846703892418,1876,600,2445,-35.99999999999985,5.0,0.0,-2445.0,1.4600000000000009,1.4600000000000009,0.05902946472167965,0.1,0.4206084695644675,0.0,-18.75999999999992,-18.339391530435453,0.0
9,5400,0.9572579166666667,-414.4851989746094,0,0,0,0,0.11133603238866396,2.0800000000000014,0.601643955900379,1881,600,2435,-35.99999999999985,0.0,0.0,-2435.0,2.0800000000000014,2.0800000000000014,0.014495890299479073,0.2,0.604628120760899,0.0,-18.8099999999999,-18.205371879239,0.0
10,6000,0.9525079166666667,-334.8734436035156,0,0,0,0,0.18724696356275303,3.5800000000000027,0.5521881662961015,1779,600,1960,-35.99999999999985,0.0,0.0,-1960.0,3.5800000000000027,3.5800000000000027,-0.07597967529296877,0.15000000000000002,0.8936616314761341,0.0,-17.78999999999988,-16.896338368523743,0.0
11,6600,0.9477579166666666,-400.204833984375,0,0,0,0,0.1396761133603239,2.640000000000002,0.6076599855521151,1908,600,2350,-35.99999999999985,0.0,0.0,-2350.0,2.640000000000002,2.640000000000002,0.026114786783854177,0.3,0.884443640979007,0.0,-19.079999999999934,-18.195556359020927,0.0
12,7200,0.9430079166666667,-373.0087890625,0,0,0,0,0.16497975708502025,3.1400000000000023,0.5722489636334083,1747,600,2189,-35.99999999999985,0.0,0.0,-2189.0,3.1400000000000023,3.1400000000000023,0.023233909606933605,0.15000000000000002,1.1040747613739224,0.0,-17.46999999999989,-16.365925238625966,0.0
13,7800,0.9382579166666667,-422.0006103515625,0,0,0,0,0.10425101214574899,1.940000000000001,0.6312611938941539,1767,600,2481,-35.99999999999985,0.0,0.0,-2481.0,1.940000000000001,1.940000000000001,0.13731189982096353,0.2,0.3892035616189241,0.0,-17.669999999999884,-17.28079643838096,0.0
14,8400,0.9335079166666667,-376.6752014160156,0,0,0,0,0.12449392712550607,2.3400000000000016,0.587281773999922,1846,600,2209,-35.99999999999985,0.0,0.0,-2209.0,2.3400000000000016,2.3400000000000016,-0.023204610188802027,0.25,0.8405703464057298,0.0,-18.45999999999988,-17.61942965359415,0.0
15,9000,0.9287579166666666,-358.2928771972656,1,1,0,0,0.12854251012145748,2.4200000000000017,0.5896541239610006,1858,600,2104,-35.99999999999985,5.0,0.0,-2104.0,2.4200000000000017,2.4200000000000017,0.19275705718994143,0.44999999999999996,0.7589589342847465,0.0,-18.579999999999888,-17.821041065715143,0.0
