stage,stage_index,global_step,episode,n_agents,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,episode_length,swarm_efficiency
stage2_small_swarm,2,193600,218,3,-770.6472778320312,0.0,0.0,0.0,0.06781376518218624,0.35593097092771336,600,0.0
stage2_small_swarm,2,195400,219,3,-719.5400390625,0.0,0.0,0.0,0.09716599190283401,0.3579870908925336,600,0.0
stage2_small_swarm,2,197200,220,3,-893.15771484375,0.0,0.0,0.0,0.009109311740890687,0.39365940278460687,600,0.0
stage2_small_swarm,2,199000,221,3,-859.3345336914062,0.0,0.0,0.0,0.038461538461538464,0.32313372344826347,600,0.0
stage3_full_marl,3,203602,222,6,-844.990966796875,1.0,1.0,0.0,0.06072874493927125,0.37303073660188396,600,0.0
stage3_full_marl,3,207202,223,6,-672.3065795898438,1.0,1.0,0.0,0.18218623481781376,0.24768992542253623,600,0.0
stage3_full_marl,3,210802,224,6,-811.4876098632812,0.0,0.0,0.0,0.09919028340080972,0.5004339838635578,600,0.0
stage3_full_marl,3,214402,225,6,-811.66455078125,0.0,0.0,0.0,0.12348178137651822,0.2197117917079029,600,0.0
stage3_full_marl,3,218002,226,6,-860.681640625,0.0,0.0,0.0,0.0597165991902834,0.39655420576106637,600,0.0
stage3_full_marl,3,221602,227,6,-605.8269653320312,0.0,0.0,0.0,0.08805668016194332,0.28038841493612887,600,0.0
stage3_full_marl,3,225202,228,6,-548.6984252929688,0.0,0.0,0.0,0.1548582995951417,0.13365520488419053,600,0.0
stage3_full_marl,3,228802,229,6,-618.9468383789062,1.0,1.0,0.0,0.11133603238866396,0.39709743342245113,600,0.0
stage3_full_marl,3,232402,230,6,-581.0310668945312,1.0,1.0,0.0,0.18218623481781376,0.47025912855497154,600,0.0
stage3_full_marl,3,236002,231,6,-663.719482421875,0.0,0.0,0.0,0.09817813765182186,0.2170966086208056,600,0.0
stage3_full_marl,3,239602,232,6,-778.9556274414062,0.0,0.0,0.0,0.12044534412955465,0.2799445089943361,600,0.0
stage3_full_marl,3,243202,233,6,-836.4641723632812,0.0,0.0,0.0,0.07995951417004049,0.5898114651428317,600,0.0
stage3_full_marl,3,246802,234,6,-823.198974609375,0.0,0.0,0.0,0.08097165991902834,0.45564712417240816,600,0.0
stage3_full_marl,3,250402,235,6,-674.7432861328125,1.0,1.0,0.0,0.16396761133603238,0.5090928791357066,600,0.0
stage3_full_marl,3,254002,236,6,-663.2200317382812,0.0,0.0,0.0,0.14878542510121456,0.5031809934261643,600,0.0
stage3_full_marl,3,257602,237,6,-791.7218627929688,0.0,0.0,0.0,0.09412955465587045,0.5587010778724086,600,0.0
stage3_full_marl,3,261202,238,6,-835.5905151367188,0.0,0.0,0.0,0.06275303643724696,0.40198723049527163,600,0.0
stage3_full_marl,3,264802,239,6,-800.7317504882812,0.0,0.0,0.0,0.08097165991902834,0.6004924329546014,600,0.0
stage3_full_marl,3,268402,240,6,-775.0524291992188,0.0,0.0,0.0,0.11538461538461539,0.5176977675324532,600,0.0
stage3_full_marl,3,272002,241,6,-851.7013549804688,0.0,0.0,0.0,0.04554655870445344,0.680972966328425,600,0.0
stage3_full_marl,3,275602,242,6,-809.5371704101562,0.0,0.0,0.0,0.08704453441295547,0.6226990801354987,600,0.0
stage3_full_marl,3,279202,243,6,-737.3212890625,0.0,0.0,0.0,0.19433198380566802,0.3318521529813006,600,0.0
stage3_full_marl,3,282802,244,6,-788.4749145507812,0.0,0.0,0.0,0.09109311740890688,0.5721769170460337,600,0.0
stage3_full_marl,3,286402,245,6,-822.2653198242188,1.0,1.0,0.0,0.06578947368421052,0.6571146724067594,600,0.0
stage3_full_marl,3,290002,246,6,-752.9467163085938,0.0,0.0,0.0,0.12246963562753037,0.6214133529089223,600,0.0
stage3_full_marl,3,293602,247,6,-769.8363647460938,0.0,0.0,0.0,0.09008097165991903,0.5538627794844231,600,0.0
stage3_full_marl,3,297202,248,6,-777.9025268554688,0.0,0.0,0.0,0.08502024291497975,0.5242029104526188,600,0.0
