episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.92886875,-46.96466064453125,2,2,0,0,0.16902834008097167,3.2200000000000024,0.5367730613335799,1814,600,1830,-287.9999999999988,16.0,0.0,-366.00000000000296,3.2200000000000024,3.2200000000000024,0.750355759938558,0.6,1.445034883394837,386.4766041601774,-36.2799999999998,351.6416390435724,0.0
2,1200,0.85761875,-68.53682708740234,0,0,0,0,0.08906882591093117,1.6400000000000008,0.6435286477462554,1641,600,2782,-287.9999999999988,0.0,0.0,-556.4000000000007,1.6400000000000008,1.6400000000000008,0.06794631958007813,0.2,0.7504630736913532,463.34062637730403,-32.81999999999971,431.2710894509957,0.0
3,1800,0.7863687500000001,-70.64820098876953,1,1,0,0,0.10728744939271255,2.000000000000001,0.6224734637966646,1616,600,2819,-287.9999999999988,8.0,0.0,-563.7999999999989,2.000000000000001,2.000000000000001,0.7491602210998537,0.44999999999999996,0.8507598483748734,448.18089393359884,-32.3199999999997,416.711653781974,0.0
4,2400,0.71511875,-75.08362579345703,1,1,0,0,0.08502024291497975,1.560000000000001,0.6632971268800935,1694,600,3084,-287.9999999999988,8.0,0.0,-616.8000000000009,1.560000000000001,1.560000000000001,0.5392100855509441,0.2,0.3050569126009941,477.5739313536674,-33.879999999999704,443.99898826626867,0.0
5,3000,0.64386875,-73.5884017944336,0,0,0,0,0.11336032388663968,2.1200000000000014,0.6366132658069141,1655,600,2913,-287.9999999999988,0.0,0.0,-582.5999999999991,2.1200000000000014,2.1200000000000014,0.7727457224527996,0.25,0.6653659196477383,458.3615513809785,-33.09999999999972,425.9269173006265,0.0
6,3600,0.57261875,-70.05844116210938,1,1,0,0,0.11740890688259109,2.2000000000000015,0.5794679679158516,1582,600,2652,-287.9999999999988,8.0,0.0,-530.4000000000016,2.2000000000000015,2.2000000000000015,1.3417640635172525,0.2,0.7305318928230554,417.216936899413,-31.639999999999713,386.30746879223636,0.0
7,4200,0.50136875,-77.08470916748047,0,0,0,0,0.1082995951417004,2.0200000000000014,0.5880224369018024,1522,600,2855,-287.9999999999988,0.0,0.0,-570.9999999999985,2.0200000000000014,2.0200000000000014,0.8144448699951174,0.2,0.5210374544933437,423.3761545692978,-30.439999999999703,393.45719202379144,0.0
8,4800,0.43011875,-86.08348846435547,0,0,0,0,0.07186234817813765,1.3000000000000007,0.6100818884528255,1595,600,3188,-287.9999999999988,0.0,0.0,-637.6000000000012,1.3000000000000007,1.3000000000000007,0.3127679239908854,0.1,0.027410888671874998,439.25895968603425,-31.89999999999973,407.38637057470635,0.0
9,5400,0.35886875000000007,-90.89488983154297,0,0,0,0,0.08906882591093117,1.6400000000000008,0.6153435997373244,1789,600,3334,-287.9999999999988,0.0,0.0,-666.8000000000023,1.6400000000000008,1.6400000000000008,0.3698031005859376,0.15000000000000002,0.003571030497550964,443.04739181087365,-35.77999999999978,407.2709628413714,0.0
10,6000,0.28761875000000003,-77.53887176513672,0,0,0,0,0.1862348178137652,3.5600000000000027,0.4890928288375289,1571,600,2512,-287.9999999999988,0.0,0.0,-502.39999999999856,3.5600000000000027,3.5600000000000027,0.23656500498453772,0.15000000000000002,0.4933782647922635,352.14683676302064,-31.41999999999966,321.22021502781325,0.0
11,6600,0.21636875,-54.036041259765625,0,0,0,0,0.09817813765182186,1.8200000000000014,0.5010946118261401,1796,600,1816,-287.9999999999988,0.0,0.0,-363.20000000000186,1.8200000000000014,1.8200000000000014,0.0,0.0,0.2955675510317086,360.78812051482055,-35.91999999999984,325.1636880658524,0.0
