episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
21,12600,0.05,-87.82422637939453,1,1,0,0,0.15587044534412955,2.9800000000000018,0.0,0,600,1111,-287.9999999999988,8.0,0.0,-222.19999999999942,2.9800000000000018,2.9800000000000018,1.5742949752807613,0.3,0.0,0.0,-29.599999999999724,-29.599999999999724,0.0
22,13200,0.05,-71.39286041259766,0,0,0,0,0.1720647773279352,3.2800000000000025,0.0,0,600,606,-287.9999999999988,0.0,0.0,-121.20000000000118,3.2800000000000025,3.2800000000000025,2.2738080062866204,0.44999999999999996,0.0,0.0,-25.15999999999975,-25.15999999999975,0.0
23,13800,0.05,-84.84737396240234,0,0,0,0,0.18724696356275303,3.5800000000000027,0.0,0,600,952,-287.9999999999988,0.0,0.0,-190.40000000000163,3.5800000000000027,3.5800000000000027,1.4564550196329749,0.3,0.0,0.0,-36.01999999999977,-36.01999999999977,0.0
24,14400,0.05,-87.76239776611328,0,0,0,0,0.0860323886639676,1.580000000000001,0.0,0,600,992,-287.9999999999988,0.0,0.0,-198.40000000000154,1.580000000000001,1.580000000000001,0.5962201944986981,0.15000000000000002,0.0,0.0,-42.499999999999986,-42.499999999999986,0.0
25,15000,0.05,-61.38673400878906,2,2,0,0,0.1417004048582996,2.680000000000002,0.0,0,600,352,-287.9999999999988,16.0,0.0,-70.40000000000046,2.680000000000002,2.680000000000002,2.080401991526287,0.39999999999999997,0.0,0.0,-31.079999999999725,-31.079999999999725,0.0
26,15600,0.05,-57.0495491027832,3,3,0,0,0.18016194331983806,3.4400000000000026,0.0,0,600,286,-287.9999999999988,24.0,0.0,-57.20000000000027,3.4400000000000026,3.4400000000000026,1.1528850606282544,0.25,0.0,0.0,-25.939999999999742,-25.939999999999742,0.0
27,16200,0.05,-97.52008056640625,1,1,0,0,0.15890688259109312,3.0200000000000022,0.0,0,600,1427,-287.9999999999988,8.0,0.0,-285.4000000000022,3.0200000000000022,3.0200000000000022,0.5893956934611,0.35,0.0,0.0,-23.679999999999758,-23.679999999999758,0.0
28,16800,0.05,-84.65766143798828,0,0,0,0,0.15789473684210525,3.000000000000002,0.0,0,600,995,-287.9999999999988,0.0,0.0,-199.00000000000048,3.000000000000002,3.000000000000002,1.5247275950113919,1.2500000000000004,0.0,0.0,-26.719999999999718,-26.719999999999718,0.0
29,17400,0.05,-74.32921600341797,1,1,0,0,0.2034412955465587,3.900000000000003,0.0,0,600,749,-287.9999999999988,8.0,0.0,-149.80000000000098,3.900000000000003,3.900000000000003,1.695212455749512,0.25,0.0,0.0,-22.01999999999981,-22.01999999999981,0.0
30,18000,0.05,-103.74456787109375,0,0,0,0,0.15384615384615385,2.920000000000002,0.0,0,600,1528,-287.9999999999988,0.0,0.0,-305.6000000000008,2.920000000000002,2.920000000000002,0.8433936360677083,0.5499999999999999,0.0,0.0,-33.17999999999965,-33.17999999999965,0.0
31,18600,0.05,-51.93510818481445,1,1,0,0,0.12044534412955465,2.260000000000001,0.0,0,600,102,-287.9999999999988,8.0,0.0,-20.39999999999996,2.260000000000001,2.260000000000001,2.8502337837219245,1.900000000000001,0.0,0.0,-18.21999999999983,-18.21999999999983,0.0
32,19200,0.05,-65.27851104736328,2,2,0,0,0.20951417004048584,4.020000000000002,0.0,0,600,534,-287.9999999999988,16.0,0.0,-106.800000000001,4.020000000000002,4.020000000000002,1.649631357828777,1.4000000000000006,0.0,0.0,-19.939999999999795,-19.939999999999795,0.0
33,19800,0.05,-94.129638671875,1,1,0,0,0.1214574898785425,2.280000000000001,0.0,0,600,1274,-287.9999999999988,8.0,0.0,-254.80000000000035,2.280000000000001,2.280000000000001,0.9610440940856935,0.8000000000000002,0.0,0.0,-34.01999999999964,-34.01999999999964,0.0
34,20400,0.05,-132.3777618408203,0,0,0,0,0.11842105263157894,2.220000000000001,0.0,0,600,2344,-287.9999999999988,0.0,0.0,-468.8000000000012,2.220000000000001,2.220000000000001,0.3645371297200522,0.5499999999999999,0.0,0.0,-40.59999999999974,-40.59999999999974,0.0
35,21000,0.05,-139.5203399658203,0,0,0,0,0.1346153846153846,2.540000000000002,0.0,0,600,2582,-287.9999999999988,0.0,0.0,-516.4000000000026,2.540000000000002,2.540000000000002,0.379042355855306,0.1,0.0,0.0,-35.73999999999975,-35.73999999999975,0.0
36,21600,0.05,-76.24655151367188,0,0,0,0,0.1720647773279352,3.280000000000002,0.0,0,600,731,-287.9999999999988,0.0,0.0,-146.20000000000107,3.280000000000002,3.280000000000002,0.39179028320312503,0.25,0.0,0.0,-27.19999999999975,-27.19999999999975,0.0
37,22200,0.05,-82.92574310302734,1,1,0,0,0.1325910931174089,2.5000000000000018,0.0,0,600,964,-287.9999999999988,8.0,0.0,-192.80000000000075,2.5000000000000018,2.5000000000000018,0.5157682367960611,1.7500000000000009,0.0,0.0,-29.519999999999712,-29.519999999999712,0.0
38,22800,0.05,-54.47288131713867,1,1,0,0,0.2216599190283401,4.259999999999998,0.0,0,600,126,-287.9999999999988,8.0,0.0,-25.199999999999942,4.259999999999998,4.259999999999998,2.3234086596171055,1.0000000000000002,0.0,0.0,-29.219999999999725,-29.219999999999725,0.0
39,23400,0.05,-77.87711334228516,3,3,0,0,0.20040485829959515,3.840000000000003,0.0,0,600,891,-287.9999999999988,24.0,0.0,-178.19999999999953,3.840000000000003,3.840000000000003,1.098269222259522,0.3,0.0,0.0,-30.2999999999997,-30.2999999999997,0.0
40,24000,0.05,-115.9549789428711,0,0,0,0,0.07489878542510121,1.3600000000000008,0.0,0,600,1932,-287.9999999999988,0.0,0.0,-386.40000000000214,1.3600000000000008,1.3600000000000008,0.30935366312662776,0.2,0.0,0.0,-23.199999999999775,-23.199999999999775,0.0
41,24600,0.05,-52.120849609375,1,1,0,0,0.23481781376518218,4.519999999999996,0.0,0,600,65,-287.9999999999988,8.0,0.0,-12.999999999999986,4.519999999999996,4.519999999999996,1.3758804639180497,1.2000000000000004,0.0,0.0,-26.819999999999744,-26.819999999999744,0.0
42,25200,0.05,-120.013427734375,2,2,0,0,0.14271255060728744,2.700000000000002,0.0,0,600,2045,-287.9999999999988,16.0,0.0,-409.0000000000021,2.700000000000002,2.700000000000002,1.2410310249328622,0.3,0.0,0.0,-43.31999999999977,-43.31999999999977,0.0
43,25800,0.05,-115.94284057617188,2,2,0,0,0.16396761133603238,3.120000000000002,0.0,0,600,1944,-287.9999999999988,16.0,0.0,-388.8000000000032,3.120000000000002,3.120000000000002,0.9735597394307455,0.5499999999999999,0.0,0.0,-39.49999999999985,-39.49999999999985,0.0
44,26400,0.05,-95.29973602294922,0,0,0,0,0.12044534412955465,2.2600000000000016,0.0,0,600,1300,-287.9999999999988,0.0,0.0,-260.0000000000001,2.2600000000000016,2.2600000000000016,1.0719670461018875,0.15000000000000002,0.0,0.0,-27.27999999999973,-27.27999999999973,0.0
45,27000,0.05,-93.6481704711914,0,0,0,0,0.14777327935222673,2.800000000000002,0.0,0,600,1270,-287.9999999999988,0.0,0.0,-254.0000000000013,2.800000000000002,2.800000000000002,1.1913417968749997,2.1000000000000005,0.0,0.0,-25.979999999999748,-25.979999999999748,0.0
46,27600,0.05,-72.93526458740234,2,2,0,0,0.2702429149797571,5.2199999999999775,0.0,0,600,718,-287.9999999999988,16.0,0.0,-143.60000000000085,5.2199999999999775,5.2199999999999775,0.7589625409444175,0.25,0.0,0.0,-28.239999999999682,-28.239999999999682,0.0
47,28200,0.05,-82.83486938476562,1,1,0,0,0.19433198380566802,3.720000000000003,0.0,0,600,951,-287.9999999999988,8.0,0.0,-190.2000000000017,3.720000000000003,3.720000000000003,1.8418826777140298,0.65,0.0,0.0,-33.0199999999997,-33.0199999999997,0.0
48,28800,0.05,-84.06942749023438,0,0,0,0,0.12449392712550607,2.3400000000000016,0.0,0,600,993,-287.9999999999988,0.0,0.0,-198.60000000000142,2.3400000000000016,2.3400000000000016,1.5733694330851244,0.15000000000000002,0.0,0.0,-21.879999999999747,-21.879999999999747,0.0
49,29400,0.05,-105.6246337890625,3,3,0,0,0.15688259109311742,2.9800000000000018,0.0,0,600,1714,-287.9999999999988,24.0,0.0,-342.8000000000024,2.9800000000000018,2.9800000000000018,0.7927862408955896,0.2,0.0,0.0,-30.919999999999664,-30.919999999999664,0.0
50,30000,0.05,-57.64927291870117,2,2,0,0,0.2793522267206478,5.399999999999976,0.0,0,600,237,-287.9999999999988,16.0,0.0,-47.400000000000034,5.399999999999976,5.399999999999976,0.8449699885050455,0.2,0.0,0.0,-32.93999999999974,-32.93999999999974,0.0
