stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_miniscule,1,2,41048,371,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,41168,372,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,41288,373,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,41408,374,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,41528,375,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,41648,376,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,41768,377,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,41888,378,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42008,379,1,50,50,1,0,-2.709998846054077,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42012,380,1,50,50,1,0,143.95999145507812,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0
stage1a_single_agent_miniscule,1,2,42132,381,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42252,382,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42372,383,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42492,384,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42612,385,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42732,386,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42852,387,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,42972,388,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,43092,389,1,50,50,1,0,-2.709998846054077,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,43212,390,1,50,50,1,0,-1.0599993467330933,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,43332,391,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,43452,392,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,43572,393,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,43692,394,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,43812,395,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,43932,396,1,50,50,1,0,-2.709998846054077,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,44052,397,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,44172,398,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,44292,399,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,44412,400,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,44532,401,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,44652,402,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,44772,403,1,50,50,1,0,-2.709998846054077,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,44892,404,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45012,405,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45132,406,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45252,407,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45372,408,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45492,409,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45612,410,1,50,50,1,0,-2.709998846054077,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45732,411,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45852,412,1,50,50,1,0,-1.2199991941452026,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,45972,413,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,46092,414,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,46212,415,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,46332,416,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,46452,417,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,46572,418,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,46692,419,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,46812,420,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,46932,421,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,47052,422,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,47172,423,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,47292,424,1,50,50,1,0,-2.7093653678894043,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,47412,425,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,47532,426,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,47652,427,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,47772,428,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,47892,429,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48012,430,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48132,431,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48252,432,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48372,433,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48492,434,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48612,435,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48732,436,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48852,437,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,48972,438,1,50,50,1,0,-2.709998846054077,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,49092,439,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,49212,440,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,49332,441,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,49452,442,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,49572,443,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,49692,444,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,49812,445,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,49932,446,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,50052,447,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,50172,448,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,50292,449,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,50412,450,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,50532,451,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,50652,452,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,50772,453,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,50892,454,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51012,455,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51132,456,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51252,457,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51372,458,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51492,459,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51612,460,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51732,461,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51852,462,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,51972,463,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,52092,464,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,52212,465,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,52332,466,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,52452,467,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,52572,468,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,52692,469,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,52812,470,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,52932,471,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,53052,472,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,53172,473,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,53292,474,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,53412,475,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,53532,476,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,53652,477,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,53772,478,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,53892,479,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54012,480,1,50,50,1,0,-2.709998846054077,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54132,481,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54252,482,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54372,483,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54492,484,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54612,485,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54732,486,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54852,487,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,54972,488,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,55092,489,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,55212,490,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,55332,491,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,55452,492,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,55572,493,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,55692,494,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,55812,495,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,55932,496,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,56052,497,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,56172,498,1,50,50,1,0,-2.709998846054077,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,56292,499,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,56412,500,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,56532,501,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,56652,502,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,56772,503,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,56892,504,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57012,505,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57132,506,1,50,50,1,0,-1.2199991941452026,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57252,507,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57372,508,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57492,509,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57612,510,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57732,511,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57852,512,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,57972,513,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,58092,514,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,58212,515,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,58332,516,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,58452,517,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,58572,518,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,58692,519,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,58812,520,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,58932,521,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,59052,522,1,50,50,1,0,-1.199999213218689,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,59172,523,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,59292,524,1,50,50,1,0,-1.2199991941452026,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_miniscule,1,2,59412,525,1,50,50,1,0,-1.2099992036819458,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,4,120,-1,-1,-1,0.0
