episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
23,13800,0.9563031666666667,-766.0587768554688,0,0,0,0,0.07793522267206478,1.4400000000000008,0.6922236348683751,1823,600,3039,-35.99999999999985,0.0,0.0,-4558.5,1.4400000000000008,1.4400000000000008,-0.128478759765625,0.05,0.44902625385671846,0.0,-3.645999999999972,-3.1969737461432537,0.0
24,14400,0.9544031666666667,-333.6272888183594,0,0,0,0,0.2125506072874494,4.080000000000001,0.4748496137907851,1867,600,1312,-35.99999999999985,0.0,0.0,-1968.0,4.080000000000001,4.080000000000001,0.07075390625000001,0.5499999999999999,1.2733441536943428,0.0,-3.733999999999977,-2.460655846305634,0.0
25,15000,0.9525031666666667,-746.0005493164062,0,0,0,0,0.10121457489878542,1.8800000000000012,0.6808218324006238,1817,600,2959,-35.99999999999985,0.0,0.0,-4438.5,1.8800000000000012,1.8800000000000012,-0.15001758829752604,0.15000000000000002,0.26720344237983223,0.0,-3.6339999999999733,-3.366796557620141,0.0
26,15600,0.9506031666666667,-540.781982421875,0,0,0,0,0.11336032388663968,2.1200000000000014,0.5732757657598834,1798,600,2139,-35.99999999999985,0.0,0.0,-3208.5,2.1200000000000014,2.1200000000000014,-0.11742065938313809,0.35,1.0610726684052496,0.0,-3.595999999999972,-2.5349273315947225,0.0
27,16200,0.9487031666666667,-632.26171875,1,1,0,0,0.11538461538461539,2.1600000000000015,0.621689071740289,1823,600,2525,-35.99999999999985,30.0,0.0,-3787.5,2.1600000000000015,2.1600000000000015,0.14129940032958976,0.3,0.983213484347798,0.0,-3.6459999999999755,-2.6627865156521775,0.0
28,16800,0.9468031666666666,-688.6923828125,0,0,0,0,0.09817813765182186,1.8200000000000012,0.6326463164675725,1755,600,2730,-35.99999999999985,0.0,0.0,-4095.0,1.8200000000000012,1.8200000000000012,-0.07656246948242189,0.1,0.5230428682314231,0.0,-3.5099999999999763,-2.9869571317685533,0.0
29,17400,0.9449031666666666,-556.6384887695312,0,0,0,0,0.1548582995951417,2.940000000000002,0.5494716036711744,1713,600,2203,-35.99999999999985,0.0,0.0,-3304.5,2.940000000000002,2.940000000000002,-0.13901643880208325,0.15000000000000002,1.1540029123239217,0.0,-3.4259999999999717,-2.2719970876760502,0.0
30,18000,0.9430031666666667,-671.6542358398438,1,1,0,0,0.10728744939271255,2.0000000000000013,0.6290375194535348,1732,600,2682,-35.99999999999985,30.0,0.0,-4023.0,2.0000000000000013,2.0000000000000013,-0.04133290735880537,0.2,0.3911012601479887,0.0,-3.463999999999976,-3.072898739851987,0.0
31,18600,0.9411031666666667,-633.5093994140625,0,0,0,0,0.14271255060728744,2.700000000000002,0.6079548698077755,1770,600,2510,-35.99999999999985,0.0,0.0,-3765.0,2.700000000000002,2.700000000000002,0.009652002970377613,0.25,0.5327767485659568,0.0,-3.5399999999999716,-3.0072232514340147,0.0
32,19200,0.9392031666666667,-564.4229125976562,0,0,0,0,0.1508097165991903,2.860000000000002,0.5834042366584293,1719,600,2234,-35.99999999999985,0.0,0.0,-3351.0,2.860000000000002,2.860000000000002,-0.05527572123209622,0.25,0.8533502442575992,0.0,-3.4379999999999775,-2.584649755742378,0.0
33,19800,0.9373031666666667,-691.7186889648438,0,0,0,0,0.10425101214574899,1.9400000000000013,0.6404950947002686,1806,600,2742,-35.99999999999985,0.0,0.0,-4113.0,1.9400000000000013,1.9400000000000013,-0.12080781046549482,0.1,0.39308740260545166,0.0,-3.611999999999971,-3.218912597394519,0.0
34,20400,0.9354031666666667,-471.2371520996094,0,0,0,0,0.18421052631578946,3.5200000000000022,0.518451238573883,1779,600,1862,-35.99999999999985,0.0,0.0,-2793.0,3.5200000000000022,3.5200000000000022,-0.0017819569905598957,0.44999999999999996,1.1739374871505428,0.0,-3.5579999999999727,-2.3840625128494297,0.0
35,21000,0.9335031666666667,-725.5668334960938,1,1,0,0,0.06174089068825911,1.1000000000000005,0.6761594630366017,1745,600,2897,-35.99999999999985,30.0,0.0,-4345.5,1.1000000000000005,1.1000000000000005,0.16890453592936205,0.15000000000000002,0.18311057545244694,0.0,-3.4899999999999745,-3.3068894245475273,0.0
36,21600,0.9316031666666666,-620.6047973632812,0,0,0,0,0.1305668016194332,2.4600000000000017,0.6119841421106281,1799,600,2458,-35.99999999999985,0.0,0.0,-3687.0,2.4600000000000017,2.4600000000000017,-0.18217644246419276,0.15000000000000002,0.549939776295796,0.0,-3.5979999999999763,-3.04806022370418,0.0
37,22200,0.9297031666666666,-460.0841369628906,0,0,0,0,0.15182186234817813,2.880000000000002,0.522688495537077,1771,600,1817,-35.99999999999985,0.0,0.0,-2725.5,2.880000000000002,2.880000000000002,0.08911505635579428,0.49999999999999994,1.0744238497316836,0.0,-3.5419999999999767,-2.467576150268293,0.0
38,22800,0.9278031666666666,-496.3432922363281,1,1,0,0,0.16295546558704455,3.1000000000000023,0.5442487503003537,1769,600,1982,-35.99999999999985,30.0,0.0,-2973.0,3.1000000000000023,3.1000000000000023,-0.002306494394938118,0.44999999999999996,0.9371441193390636,0.0,-3.5379999999999723,-2.600855880660909,0.0
39,23400,0.9259031666666666,-431.969970703125,0,0,0,0,0.1346153846153846,2.540000000000002,0.5284606497924768,1733,600,1704,-35.99999999999985,0.0,0.0,-2556.0,2.540000000000002,2.540000000000002,-0.005989725748697941,0.39999999999999997,0.7167025041952728,0.0,-3.4659999999999767,-2.749297495804704,0.0
40,24000,0.9240031666666667,-259.7781066894531,2,2,0,0,0.17408906882591094,3.3200000000000025,0.48921851930697613,1811,600,1056,-35.99999999999985,60.0,0.0,-1584.0,3.3200000000000025,3.3200000000000025,0.22244009526570604,0.44999999999999996,0.961688043787144,0.0,-3.6219999999999755,-2.6603119562128317,0.0
41,24600,0.9221031666666667,-613.8522338867188,0,0,0,0,0.10121457489878542,1.8800000000000012,0.6067088520448467,1835,600,2431,-35.99999999999985,0.0,0.0,-3646.5,1.8800000000000012,1.8800000000000012,-0.006839111328125019,0.6,0.5942638014815751,0.0,-3.6699999999999715,-3.0757361985183964,0.0
42,25200,0.9202031666666667,-444.2273254394531,0,0,0,0,0.15182186234817813,2.880000000000002,0.541485433416593,1793,600,1753,-35.99999999999985,0.0,0.0,-2629.5,2.880000000000002,2.880000000000002,-0.0748762766520181,0.2,0.7245613674726337,0.0,-3.5859999999999737,-2.86143863252734,0.0
43,25800,0.9183031666666667,-462.593505859375,1,1,0,0,0.16295546558704455,3.1000000000000023,0.5390948221430962,1798,600,1847,-35.99999999999985,30.0,0.0,-2770.5,3.1000000000000023,3.1000000000000023,-0.18245534896850552,0.44999999999999996,1.171792770274914,0.0,-3.5959999999999743,-2.4242072297250603,0.0
44,26400,0.9164031666666667,-397.7705383300781,0,0,0,0,0.17510121457489877,3.3400000000000025,0.5099400921502497,1828,600,1568,-35.99999999999985,0.0,0.0,-2352.0,3.3400000000000025,3.3400000000000025,-0.12135645548502605,0.5499999999999999,1.267211852157489,0.0,-3.655999999999971,-2.3887881478424817,0.0
45,27000,0.9145031666666666,-645.2042846679688,0,0,0,0,0.09210526315789473,1.700000000000001,0.6332362264678362,1795,600,2556,-35.99999999999985,0.0,0.0,-3834.0,1.700000000000001,1.700000000000001,-0.1700254414876302,0.25,0.5950983809027818,0.0,-3.5899999999999723,-2.9949016190971904,0.0
46,27600,0.9126031666666666,-490.3177490234375,0,0,0,0,0.12449392712550607,2.3400000000000016,0.5535768651384407,1837,600,1937,-35.99999999999985,0.0,0.0,-2905.5,2.3400000000000016,2.3400000000000016,0.22102787272135413,0.15000000000000002,0.5628900124132633,0.0,-3.673999999999973,-3.1111099875867096,0.0
47,28200,0.9107031666666666,-371.1023254394531,0,0,0,0,0.16194331983805668,3.0800000000000023,0.49887017028098246,1839,600,1461,-35.99999999999985,0.0,0.0,-2191.5,3.0800000000000023,3.0800000000000023,0.041087900797526056,0.6,0.8481331410259003,0.0,-3.677999999999972,-2.8298668589740714,0.0
48,28800,0.9088031666666667,-530.0944213867188,0,0,0,0,0.12550607287449392,2.3600000000000017,0.579470795013937,1855,600,2096,-35.99999999999985,0.0,0.0,-3144.0,2.3600000000000017,2.3600000000000017,-0.13606961059570313,0.15000000000000002,0.7772709496133029,0.0,-3.7099999999999724,-2.9327290503866696,0.0
49,29400,0.9069031666666667,-478.69775390625,0,0,0,0,0.1417004048582996,2.680000000000002,0.5562036968332621,1787,600,1891,-35.99999999999985,0.0,0.0,-2836.5,2.680000000000002,2.680000000000002,0.031369689941406306,0.2,0.9829724764544516,0.0,-3.5739999999999763,-2.5910275235455247,0.0
50,30000,0.9050031666666667,-246.04615783691406,1,1,0,0,0.19129554655870445,3.660000000000003,0.4407503976122421,1807,600,982,-35.99999999999985,30.0,0.0,-1473.0,3.660000000000003,3.660000000000003,0.011891298929850337,0.44999999999999996,2.217534248381851,0.0,-3.613999999999973,-1.3964657516181216,0.0
51,30600,0.9031031666666667,-552.1156005859375,1,1,0,0,0.14271255060728744,2.700000000000002,0.5811151999441224,1773,600,2205,-35.99999999999985,30.0,0.0,-3307.5,2.700000000000002,2.700000000000002,0.17311375300089515,0.39999999999999997,1.0882411564048378,0.0,-3.545999999999972,-2.4577588435951343,0.0
52,31200,0.9012031666666667,-661.2683715820312,1,1,0,0,0.10020242914979757,1.8600000000000012,0.6356112272289062,1747,600,2641,-35.99999999999985,30.0,0.0,-3961.5,1.8600000000000012,1.8600000000000012,-0.019892941792806,0.05,1.5035895802080628,0.0,-3.493999999999974,-1.9904104197919112,0.0
53,31800,0.8993031666666667,-244.8100128173828,0,0,0,0,0.22064777327935223,4.239999999999998,0.4635404819732179,1758,600,957,-35.99999999999985,0.0,0.0,-1435.5,4.239999999999998,4.239999999999998,0.09624393717447927,0.7000000000000001,1.1191723668761553,0.0,-3.5159999999999725,-2.3968276331238174,0.0
54,32400,0.8974031666666666,-376.3367919921875,2,2,0,0,0.1811740890688259,3.4600000000000026,0.4923491137675025,1684,600,1523,-35.99999999999985,60.0,0.0,-2284.5,3.4600000000000026,3.4600000000000026,0.5586748580932621,0.8500000000000002,0.9789045170042664,0.0,-3.3679999999999755,-2.389095482995709,0.0
55,33000,0.8955031666666666,-285.28857421875,0,0,0,0,0.18522267206477733,3.5400000000000027,0.4512477039427096,1843,600,1118,-35.99999999999985,0.0,0.0,-1677.0,3.5400000000000027,3.5400000000000027,-0.2783572133382163,0.25,1.4470519299712028,0.0,-3.685999999999974,-2.2389480700287714,0.0
56,33600,0.8936031666666666,-545.345947265625,0,0,0,0,0.1194331983805668,2.2400000000000015,0.5947998683711517,1778,600,2157,-35.99999999999985,0.0,0.0,-3235.5,2.2400000000000015,2.2400000000000015,0.000351664225260416,0.05,0.6992185761407018,0.0,-3.5559999999999747,-2.856781423859273,0.0
57,34200,0.8917031666666667,-324.8929138183594,0,0,0,0,0.19534412955465588,3.740000000000003,0.4655727272787205,1735,600,1277,-35.99999999999985,0.0,0.0,-1915.5,3.740000000000003,3.740000000000003,0.05515017700195301,0.8000000000000002,1.0208970573870464,0.0,-3.4699999999999784,-2.449102942612932,0.0
58,34800,0.8898031666666667,-659.5894165039062,0,0,0,0,0.1062753036437247,1.9800000000000013,0.6190995391583904,1657,600,2614,-35.99999999999985,0.0,0.0,-3921.0,1.9800000000000013,1.9800000000000013,0.11780515034993497,0.05,0.6398953588306903,0.0,-3.313999999999976,-2.674104641169286,0.0
59,35400,0.8879031666666667,-493.8783874511719,1,1,0,0,0.15688259109311742,2.980000000000002,0.5591645918165805,1785,600,1972,-35.99999999999985,30.0,0.0,-2958.0,2.980000000000002,2.980000000000002,-0.017627479553222566,0.39999999999999997,0.9406420970242472,0.0,-3.569999999999973,-2.629357902975726,0.0
60,36000,0.8860031666666667,-385.9058532714844,0,0,0,0,0.15890688259109312,3.0200000000000022,0.5134318501590881,1733,600,1520,-35.99999999999985,0.0,0.0,-2280.0,3.0200000000000022,3.0200000000000022,-0.10982051086425781,0.25,0.873797859046608,0.0,-3.465999999999975,-2.5922021409533667,0.0
61,36600,0.8841031666666667,-573.5700073242188,0,0,0,0,0.11336032388663968,2.1200000000000014,0.5829075010102113,1713,600,2270,-35.99999999999985,0.0,0.0,-3405.0,2.1200000000000014,2.1200000000000014,-0.10632312520345052,0.25,0.7519651323929427,0.0,-3.425999999999975,-2.6740348676070322,0.0
62,37200,0.8822031666666666,-537.3298950195312,0,0,0,0,0.11538461538461539,2.1600000000000015,0.5824631610264219,1748,600,2125,-35.99999999999985,0.0,0.0,-3187.5,2.1600000000000015,2.1600000000000015,-0.13759520212809243,0.25,0.7538607730809596,0.0,-3.4959999999999765,-2.742139226919017,0.0
63,37800,0.8803031666666666,-378.2620849609375,1,1,0,0,0.16194331983805668,3.0800000000000023,0.5000542055536951,1753,600,1510,-35.99999999999985,30.0,0.0,-2265.0,3.0800000000000023,3.0800000000000023,0.4192830530802409,0.3,1.138949955012649,0.0,-3.5059999999999727,-2.367050044987324,0.0
64,38400,0.8784031666666666,-532.232421875,0,0,0,0,0.12044534412955465,2.2600000000000016,0.566758890974856,1724,600,2105,-35.99999999999985,0.0,0.0,-3157.5,2.2600000000000016,2.2600000000000016,-0.15854853312174472,0.6500000000000001,0.8069035016186534,0.0,-3.4479999999999746,-2.641096498381321,0.0
65,39000,0.8765031666666667,-430.6144104003906,1,1,0,0,0.1548582995951417,2.940000000000002,0.5236033240262219,1803,600,1719,-35.99999999999985,30.0,0.0,-2578.5,2.940000000000002,2.940000000000002,-0.01524087524414064,0.25,1.2501204215828323,0.0,-3.6059999999999723,-2.35587957841714,0.0
66,39600,0.8746031666666667,-465.9314880371094,0,0,0,0,0.12854251012145748,2.4200000000000017,0.5286963277007938,1781,600,1840,-35.99999999999985,0.0,0.0,-2760.0,2.4200000000000017,2.4200000000000017,0.010430664062499987,0.15000000000000002,1.3974642675463111,0.0,-3.561999999999974,-2.164535732453663,0.0
67,40200,0.8727031666666667,-218.74464416503906,0,0,0,0,0.23076923076923078,4.459999999999996,0.400931183580259,1736,600,853,-35.99999999999985,0.0,0.0,-1279.5,4.459999999999996,4.459999999999996,-0.16437775166829424,0.39999999999999997,1.8103718427848068,0.0,-3.4719999999999747,-1.6616281572151679,0.0
68,40800,0.8708031666666667,-696.6681518554688,0,0,0,0,0.06781376518218624,1.2200000000000006,0.6356265666757989,1720,600,2762,-35.99999999999985,0.0,0.0,-4143.0,1.2200000000000006,1.2200000000000006,0.22217439778645837,0.3,0.7005859003588557,0.0,-3.4399999999999724,-2.7394140996411167,0.0
69,41400,0.8689031666666667,-637.7344360351562,0,0,0,0,0.09716599190283401,1.8000000000000012,0.6244975883594857,1748,600,2526,-35.99999999999985,0.0,0.0,-3789.0,1.8000000000000012,1.8000000000000012,-0.18551543680826818,0.1,0.3853656420484186,0.0,-3.4959999999999734,-3.1106343579515547,0.0
70,42000,0.8670031666666667,-190.57843017578125,2,2,0,0,0.19534412955465588,3.740000000000003,0.43087201018044047,1795,600,780,-35.99999999999985,60.0,0.0,-1170.0,3.740000000000003,3.740000000000003,0.1646042607625324,0.44999999999999996,1.7656039101351049,0.0,-3.5899999999999737,-1.8243960898648688,0.0
71,42600,0.8651031666666666,-346.3625793457031,0,0,0,0,0.14068825910931174,2.660000000000002,0.5115239611146696,1761,600,1362,-35.99999999999985,0.0,0.0,-2043.0,2.660000000000002,2.660000000000002,-0.12589378356933587,0.7000000000000001,1.1131387909501789,0.0,-3.5219999999999705,-2.4088612090497916,0.0
72,43200,0.8632031666666666,-252.613525390625,2,2,0,0,0.21052631578947367,4.040000000000002,0.4524076521091693,1747,600,1028,-35.99999999999985,60.0,0.0,-1542.0,4.040000000000002,4.040000000000002,0.053719795227050914,0.6,1.1207501915562894,0.0,-3.4939999999999722,-2.373249808443683,0.0
73,43800,0.8613031666666666,-483.8440246582031,0,0,0,0,0.15789473684210525,3.000000000000002,0.5253898180173807,1759,600,1912,-35.99999999999985,0.0,0.0,-2868.0,3.000000000000002,3.000000000000002,-0.008766540527343828,0.35,1.1197660456504668,0.0,-3.5179999999999763,-2.3982339543495095,0.0
74,44400,0.8594031666666666,-468.8930969238281,0,0,0,0,0.15384615384615385,2.920000000000002,0.5414907419691978,1660,600,1852,-35.99999999999985,0.0,0.0,-2778.0,2.920000000000002,2.920000000000002,0.030918762207031263,0.3,0.7176929634623231,0.0,-3.3199999999999754,-2.602307036537652,0.0
75,45000,0.8575031666666667,-752.7822265625,1,1,0,0,0.06376518218623482,1.1400000000000006,0.6779627018736047,1723,600,3006,-35.99999999999985,30.0,0.0,-4509.0,1.1400000000000006,1.1400000000000006,0.1839449996948242,0.1,0.3441231921315194,0.0,-3.445999999999974,-3.1018768078684547,0.0
76,45600,0.8556031666666667,-624.636474609375,0,0,0,0,0.10222672064777327,1.9000000000000012,0.5994941070808111,1744,600,2474,-35.99999999999985,0.0,0.0,-3711.0,1.9000000000000012,1.9000000000000012,-0.1299010925292969,0.25,0.6606779232434928,0.0,-3.487999999999977,-2.827322076756484,0.0
77,46200,0.8537031666666667,-536.909423828125,2,2,0,0,0.14271255060728744,2.700000000000002,0.5749238544031848,1834,600,2164,-35.99999999999985,60.0,0.0,-3246.0,2.700000000000002,2.700000000000002,-0.06846302795410156,0.49999999999999994,1.0830998569540675,0.0,-3.667999999999971,-2.5849001430459033,0.0
78,46800,0.8518031666666667,-622.6257934570312,0,0,0,0,0.10222672064777327,1.9000000000000012,0.6131803416042627,1832,600,2466,-35.99999999999985,0.0,0.0,-3699.0,1.9000000000000012,1.9000000000000012,0.10393404134114582,0.3,0.6124178675562141,0.0,-3.663999999999975,-3.0515821324437606,0.0
79,47400,0.8499031666666667,-656.7262573242188,0,0,0,0,0.08805668016194332,1.620000000000001,0.6503710731852819,1864,600,2602,-35.99999999999985,0.0,0.0,-3903.0,1.620000000000001,1.620000000000001,-0.06877354685465495,0.35,0.4794145311042666,0.0,-3.727999999999975,-3.2485854688957083,0.0
80,48000,0.8480031666666666,-606.8983764648438,1,1,0,0,0.11437246963562753,2.1400000000000015,0.6086743392441873,1813,600,2423,-35.99999999999985,30.0,0.0,-3634.5,2.1400000000000015,2.1400000000000015,0.06029219309488929,0.0,0.5441519995755516,0.0,-3.6259999999999724,-3.081848000424421,0.0
81,48600,0.8461031666666666,-438.8846130371094,0,0,0,0,0.16295546558704455,3.1000000000000023,0.5338535790324547,1805,600,1732,-35.99999999999985,0.0,0.0,-2598.0,3.1000000000000023,3.1000000000000023,-0.010195231119791702,0.44999999999999996,0.7668692523334174,0.0,-3.609999999999974,-2.8431307476665566,0.0
82,49200,0.8442031666666667,-698.4937133789062,0,0,0,0,0.07793522267206478,1.4200000000000008,0.649488700270166,1858,600,2769,-35.99999999999985,0.0,0.0,-4153.5,1.4200000000000008,1.4200000000000008,-0.062023061116536424,0.35,0.5605974229797719,0.0,-3.715999999999973,-3.155402577020201,0.0
83,49800,0.8423031666666667,-488.5566711425781,0,0,0,0,0.15890688259109312,3.0200000000000022,0.5420187854794737,1691,600,1931,-35.99999999999985,0.0,0.0,-2896.5,3.0200000000000022,3.0200000000000022,0.05115338643391933,0.2,1.2763884093076927,0.0,-3.3819999999999752,-2.1056115906922823,0.0
84,50400,0.8404031666666667,-520.49169921875,1,1,0,0,0.1437246963562753,2.720000000000002,0.5562871538227612,1754,600,2078,-35.99999999999985,30.0,0.0,-3117.0,2.720000000000002,2.720000000000002,0.0012414093017577912,0.0,0.8414364331634714,0.0,-3.507999999999975,-2.666563566836504,0.0
85,51000,0.8385031666666667,-442.1810302734375,0,0,0,0,0.14878542510121456,2.820000000000002,0.530941825289774,1802,600,1745,-35.99999999999985,0.0,0.0,-2617.5,2.820000000000002,2.820000000000002,-0.05967790730794273,0.2,1.0611220130883154,0.0,-3.6039999999999752,-2.54287798691166,0.0
86,51600,0.8366031666666667,-300.1262512207031,2,2,0,0,0.19635627530364372,3.760000000000003,0.47383767295817963,1756,600,1218,-35.99999999999985,60.0,0.0,-1827.0,3.760000000000003,3.760000000000003,0.0615203831990563,0.65,1.282186980983243,0.0,-3.5119999999999743,-2.2298130190167313,0.0
