episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9952579166666666,-634.222900390625,1,1,0,0,0.11842105263157894,2.2200000000000015,0.6128127370700934,1860,600,2518,-35.99999999999985,8.0,0.0,-3777.0,2.2200000000000015,2.2200000000000015,0.16757578150431313,0.35,0.6563011795654895,0.0,-3.7199999999999713,-3.0636988204344817,0.0
2,1200,0.9905079166666667,-549.773193359375,0,0,0,0,0.11639676113360324,2.1800000000000015,0.5920393857923855,1790,600,2175,-35.99999999999985,0.0,0.0,-3262.5,2.1800000000000015,2.1800000000000015,0.028736902872721303,0.44999999999999996,0.790045166350901,0.0,-3.5799999999999734,-2.7899548336490723,0.0
3,1800,0.9857579166666667,-536.3355712890625,0,0,0,0,0.12449392712550607,2.3400000000000016,0.5879687231354749,1867,600,2121,-35.99999999999985,0.0,0.0,-3181.5,2.3400000000000016,2.3400000000000016,0.06270546468098957,0.15000000000000002,0.6759984011203051,0.0,-3.7339999999999725,-3.0580015988796676,0.0
4,2400,0.9810079166666666,-551.1442260742188,0,0,0,0,0.09008097165991903,1.6600000000000013,0.5955257335521149,1839,600,2180,-35.99999999999985,0.0,0.0,-3270.0,1.6600000000000013,1.6600000000000013,-0.08654970804850273,0.39999999999999997,0.8459990610787643,0.0,-3.677999999999971,-2.832000938921207,0.0
5,3000,0.9762579166666667,-817.4661254882812,0,0,0,0,0.044534412955465584,0.7600000000000002,0.7185515460463973,1811,600,3244,-35.99999999999985,0.0,0.0,-4866.0,0.7600000000000002,0.7600000000000002,-0.09308296712239586,0.05,0.1276172356400639,0.0,-3.6219999999999732,-3.4943827643599095,0.0
6,3600,0.9715079166666667,-753.7857055664062,1,1,0,0,0.06477732793522267,1.1600000000000006,0.6729075524656056,1766,600,2995,-35.99999999999985,8.0,0.0,-4492.5,1.1600000000000006,1.1600000000000006,-0.08092862319946295,0.0,0.25439801573753357,0.0,-3.5319999999999765,-3.277601984262443,0.0
7,4200,0.9667579166666667,-602.1390380859375,0,0,0,0,0.10526315789473684,1.9600000000000013,0.6168542546694112,1824,600,2384,-35.99999999999985,0.0,0.0,-3576.0,1.9600000000000013,1.9600000000000013,-0.0034471028645832753,0.1,0.7674929811805484,0.0,-3.6479999999999735,-2.880507018819425,0.0
8,4800,0.9620079166666666,-358.0208435058594,1,1,0,0,0.15587044534412955,2.960000000000002,0.5280375777866073,1877,600,1414,-35.99999999999985,8.0,0.0,-2121.0,2.960000000000002,2.960000000000002,0.2642260564168294,0.44999999999999996,0.9556209362950178,0.0,-3.7539999999999694,-2.7983790637049517,0.0
9,5400,0.9572579166666667,-534.7879028320312,0,0,0,0,0.11032388663967611,2.0600000000000014,0.5809960696704205,1773,600,2115,-35.99999999999985,0.0,0.0,-3172.5,2.0600000000000014,2.0600000000000014,0.010043518066406236,0.39999999999999997,0.8553729860857131,0.0,-3.545999999999971,-2.690627013914258,0.0
10,6000,0.9525079166666667,-648.1417236328125,0,0,0,0,0.10323886639676114,1.9200000000000013,0.6258003376321479,1768,600,2568,-35.99999999999985,0.0,0.0,-3852.0,1.9200000000000013,1.9200000000000013,-0.057328033447265614,0.2,0.635843743784353,0.0,-3.5359999999999743,-2.900156256215621,0.0
11,6600,0.9477579166666666,-396.822998046875,0,0,0,0,0.1659919028340081,3.1600000000000024,0.4861960088838775,1752,600,1564,-35.99999999999985,0.0,0.0,-2346.0,3.1600000000000024,3.1600000000000024,0.03940781656901039,0.1,1.2729651868063954,0.0,-3.5039999999999742,-2.231034813193579,0.0
12,7200,0.9430079166666667,-428.3795166015625,0,0,0,0,0.16497975708502025,3.1400000000000023,0.5198007798641953,1787,600,1690,-35.99999999999985,0.0,0.0,-2535.0,3.1400000000000023,3.1400000000000023,0.022654932657877574,0.15000000000000002,0.987405099822208,0.0,-3.573999999999972,-2.5865949001777637,0.0
13,7800,0.9382579166666667,-479.5999450683594,0,0,0,0,0.1720647773279352,3.2800000000000025,0.5329959085788708,1796,600,1895,-35.99999999999985,0.0,0.0,-2842.5,3.2800000000000025,3.2800000000000025,0.003980529785156235,0.25,0.9638005060795697,0.0,-3.5919999999999725,-2.6281994939204028,0.0
14,8400,0.9335079166666667,-419.035888671875,1,1,0,0,0.15890688259109312,3.0200000000000022,0.5166400274877458,1728,600,1658,-35.99999999999985,8.0,0.0,-2487.0,3.0200000000000022,3.0200000000000022,-0.04919179534912111,0.0,1.2737203538278115,0.0,-3.4559999999999733,-2.182279646172162,0.0
