episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9952579166666666,-609.2142333984375,2,2,0,0,0.1214574898785425,2.2800000000000016,0.6109077147714965,1780,600,2453,-35.99999999999985,60.0,0.0,-3679.5,2.2800000000000016,2.2800000000000016,0.167799180348714,0.3,1.0360069495439526,0.0,-3.559999999999973,-2.5239930504560206,0.0
2,1200,0.9905079166666667,-365.4735412597656,0,0,0,0,0.15688259109311742,2.980000000000002,0.4835015430055015,1784,600,1439,-35.99999999999985,0.0,0.0,-2158.5,2.980000000000002,2.980000000000002,0.027693171183268153,0.5499999999999999,1.6734744975320064,0.0,-3.567999999999973,-1.8945255024679666,0.0
3,1800,0.9857579166666667,-595.2103881835938,1,1,0,0,0.15182186234817813,2.880000000000002,0.5857244405529894,1828,600,2377,-35.99999999999985,30.0,0.0,-3565.5,2.880000000000002,2.880000000000002,0.05049844868977866,0.49999999999999994,0.4714339610002935,0.0,-3.655999999999974,-3.1845660389996806,0.0
4,2400,0.9810079166666666,-404.4321594238281,1,1,0,0,0.17105263157894737,3.2600000000000025,0.5236079806278738,1781,600,1615,-35.99999999999985,30.0,0.0,-2422.5,3.2600000000000025,3.2600000000000025,0.1891723403930664,0.7000000000000001,1.3219003615714606,0.0,-3.5619999999999736,-2.240099638428513,0.0
5,3000,0.9762579166666667,-760.770263671875,1,1,0,0,0.07692307692307693,1.4000000000000008,0.6845715087354538,1782,600,3038,-35.99999999999985,30.0,0.0,-4557.0,1.4000000000000008,1.4000000000000008,0.07054904937744137,0.2,0.2878315370902419,0.0,-3.563999999999975,-3.2761684629097334,0.0
6,3600,0.9715079166666667,-605.1328735351562,1,1,0,0,0.11133603238866396,2.0800000000000014,0.6151583145823679,1812,600,2416,-35.99999999999985,30.0,0.0,-3624.0,2.0800000000000014,2.0800000000000014,-0.14901712799072256,0.3,0.6016026984597557,0.0,-3.6239999999999752,-3.0223973015402197,0.0
7,4200,0.9667579166666667,-563.8609008789062,0,0,0,0,0.11133603238866396,2.0800000000000014,0.5828743450634323,1760,600,2231,-35.99999999999985,0.0,0.0,-3346.5,2.0800000000000014,2.0800000000000014,-0.00043218994140625105,0.1,0.6820809299871322,0.0,-3.519999999999973,-2.8379190700128407,0.0
8,4800,0.9620079166666666,-411.4918212890625,2,2,0,0,0.18218623481781376,3.4800000000000026,0.514388036761504,1757,600,1663,-35.99999999999985,60.0,0.0,-2494.5,3.4800000000000026,3.4800000000000026,0.342168092091878,0.3,0.9422721359878777,0.0,-3.513999999999974,-2.571727864012096,0.0
9,5400,0.9572579166666667,-835.9153442382812,0,0,0,0,0.053643724696356275,0.9400000000000005,0.7094262369758507,1791,600,3318,-35.99999999999985,0.0,0.0,-4977.0,0.9400000000000005,0.9400000000000005,0.0005752665201822927,0.05,0.11975694436579942,0.0,-3.5819999999999728,-3.4622430556341732,0.0
10,6000,0.9525079166666667,-628.6404418945312,0,0,0,0,0.11336032388663968,2.1200000000000014,0.6120718572917152,1798,600,2490,-35.99999999999985,0.0,0.0,-3735.0,2.1200000000000014,2.1200000000000014,0.03880773417154948,0.1,0.5044399350509047,0.0,-3.5959999999999734,-3.0915600649490687,0.0
11,6600,0.9477579166666666,-667.653076171875,1,1,0,0,0.10526315789473684,1.9600000000000013,0.644376591654032,1755,600,2666,-35.99999999999985,30.0,0.0,-3999.0,1.9600000000000013,1.9600000000000013,0.16203765869140624,0.3,0.18259357094764714,0.0,-3.5099999999999767,-3.3274064290523295,0.0
12,7200,0.9430079166666667,-532.2556762695312,0,0,0,0,0.1417004048582996,2.680000000000002,0.5833362447235171,1782,600,2105,-35.99999999999985,0.0,0.0,-3157.5,2.680000000000002,2.680000000000002,0.015383015950520934,0.1,0.7411398289399223,0.0,-3.5639999999999765,-2.8228601710600545,0.0
13,7800,0.9382579166666667,-479.6802673339844,0,0,0,0,0.15587044534412955,2.960000000000002,0.5402669487434953,1777,600,1895,-35.99999999999985,0.0,0.0,-2842.5,2.960000000000002,2.960000000000002,-0.06036168416341149,0.2,0.8771952167339623,0.0,-3.5539999999999727,-2.6768047832660105,0.0
14,8400,0.9335079166666667,-520.0233764648438,0,0,0,0,0.13360323886639677,2.520000000000002,0.5797321723302593,1790,600,2056,-35.99999999999985,0.0,0.0,-3084.0,2.520000000000002,2.520000000000002,-0.1383038330078125,0.1,0.9644568538572639,0.0,-3.5799999999999743,-2.6155431461427106,0.0
15,9000,0.9287579166666666,-645.19580078125,0,0,0,0,0.10020242914979757,1.860000000000001,0.6342975499758016,1829,600,2556,-35.99999999999985,0.0,0.0,-3834.0,1.860000000000001,1.860000000000001,-0.10096896870930998,0.15000000000000002,0.5837734721414746,0.0,-3.6579999999999746,-3.0742265278585,0.0
16,9600,0.9240079166666667,-577.1574096679688,1,1,0,0,0.09412955465587045,1.7400000000000013,0.5999861802753973,1833,600,2304,-35.99999999999985,30.0,0.0,-3456.0,1.7400000000000013,1.7400000000000013,0.055854525248209594,0.3,0.6322897617984562,0.0,-3.6659999999999724,-3.0337102382015164,0.0
17,10200,0.9192579166666667,-451.7145690917969,0,0,0,0,0.1325910931174089,2.5000000000000018,0.5359222587582675,1707,600,1783,-35.99999999999985,0.0,0.0,-2674.5,2.5000000000000018,2.5000000000000018,0.040116444905599034,0.1,0.992807976622134,0.0,-3.413999999999975,-2.4211920233778406,0.0
18,10800,0.9145079166666666,-487.9825134277344,0,0,0,0,0.12246963562753037,2.300000000000001,0.5649564459094351,1793,600,1928,-35.99999999999985,0.0,0.0,-2892.0,2.300000000000001,2.300000000000001,0.12127414449055984,0.49999999999999994,0.7749632321856919,0.0,-3.5859999999999723,-2.8110367678142802,0.0
19,11400,0.9097579166666667,-669.1768188476562,0,0,0,0,0.09919028340080972,1.8400000000000012,0.6454136665486051,1746,600,2652,-35.99999999999985,0.0,0.0,-3978.0,1.8400000000000012,1.8400000000000012,0.064099001566569,0.05,0.49058522441424424,0.0,-3.4919999999999733,-3.001414775585729,0.0
20,12000,0.9050079166666667,-357.5262145996094,0,0,0,0,0.1902834008097166,3.640000000000003,0.4983820501466026,1730,600,1407,-35.99999999999985,0.0,0.0,-2110.5,3.640000000000003,3.640000000000003,-0.16653291829427086,0.39999999999999997,0.9332855795882644,0.0,-3.4599999999999764,-2.526714420411712,0.0
21,12600,0.9002579166666667,-439.5171813964844,0,0,0,0,0.14979757085020243,2.860000000000002,0.5340695146739988,1858,600,1734,-35.99999999999985,0.0,0.0,-2601.0,2.860000000000002,2.860000000000002,-0.3766511027018228,0.0,1.1362074305070566,0.0,-3.7159999999999727,-2.5797925694929162,0.0
22,13200,0.8955079166666666,-261.08331298828125,0,0,0,0,0.20445344129554655,3.920000000000003,0.4435634176418615,1811,600,1022,-35.99999999999985,0.0,0.0,-1533.0,3.920000000000003,3.920000000000003,0.32360837300618506,0.8000000000000002,1.079310818407684,0.0,-3.621999999999973,-2.542689181592289,0.0
23,13800,0.8907579166666667,-274.9475402832031,1,1,0,0,0.19129554655870445,3.660000000000003,0.45760499351681366,1855,600,1097,-35.99999999999985,30.0,0.0,-1645.5,3.660000000000003,3.660000000000003,0.12062462615966799,0.5499999999999999,1.196090252883733,0.0,-3.7099999999999724,-2.5139097471162395,0.0
24,14400,0.8860079166666667,-496.2607421875,1,1,0,0,0.12449392712550607,2.3400000000000016,0.5644992646639325,1808,600,1981,-35.99999999999985,30.0,0.0,-2971.5,2.3400000000000016,2.3400000000000016,0.28700313695271834,0.2,0.7282135017402467,0.0,-3.6159999999999717,-2.887786498259725,0.0
25,15000,0.8812579166666666,-564.3020629882812,1,1,0,0,0.11842105263157894,2.2200000000000015,0.6088038389851702,1842,600,2253,-35.99999999999985,30.0,0.0,-3379.5,2.2200000000000015,2.2200000000000015,0.026427258809407612,0.15000000000000002,0.982508913734928,0.0,-3.683999999999971,-2.701491086265043,0.0
26,15600,0.8765079166666667,-448.698974609375,1,1,0,0,0.1417004048582996,2.6800000000000015,0.5329810502919362,1831,600,1791,-35.99999999999985,30.0,0.0,-2686.5,2.6800000000000015,2.6800000000000015,0.09739188130696629,0.39999999999999997,0.7959843750111759,0.0,-3.661999999999973,-2.8660156249887967,0.0
27,16200,0.8717579166666667,-505.2629699707031,0,0,0,0,0.1305668016194332,2.4600000000000017,0.5565153451021212,1759,600,1997,-35.99999999999985,0.0,0.0,-2995.5,2.4600000000000017,2.4600000000000017,0.004083536783854192,0.1,0.8816572645143608,0.0,-3.517999999999976,-2.636342735485615,0.0
28,16800,0.8670079166666667,-649.1334838867188,1,1,0,0,0.1194331983805668,2.2400000000000015,0.6018167805531347,1776,600,2592,-35.99999999999985,30.0,0.0,-3888.0,2.2400000000000015,2.2400000000000015,0.0115592969258628,0.05,0.4608810549415648,0.0,-3.551999999999975,-3.0911189450584104,0.0
29,17400,0.8622579166666666,-425.93359375,0,0,0,0,0.1417004048582996,2.700000000000002,0.5135638305771054,1767,600,1680,-35.99999999999985,0.0,0.0,-2520.0,2.700000000000002,2.700000000000002,-0.11589165751139328,0.39999999999999997,0.95392079109326,0.0,-3.533999999999972,-2.580079208906712,0.0
30,18000,0.8575079166666667,-217.1226043701172,3,3,0,0,0.2408906882591093,4.639999999999991,0.43086225465882705,1760,600,907,-35.99999999999985,90.0,0.0,-1360.5,4.639999999999991,4.639999999999991,0.44289661026000976,0.44999999999999996,1.7512361410260195,0.0,-3.5199999999999707,-1.7687638589739512,0.0
31,18600,0.8527579166666667,-358.5235900878906,0,0,0,0,0.18218623481781376,3.4800000000000026,0.47699255464278395,1702,600,1411,-35.99999999999985,0.0,0.0,-2116.5,3.4800000000000026,3.4800000000000026,-0.029453806559244792,0.1,1.216831186339259,0.0,-3.4039999999999724,-2.1871688136607137,0.0
32,19200,0.8480079166666666,-377.0580749511719,1,1,0,0,0.18724696356275303,3.5800000000000027,0.5147255007866381,1778,600,1505,-35.99999999999985,30.0,0.0,-2257.5,3.5800000000000027,3.5800000000000027,-0.1795276781717936,0.3,1.0093159488681704,0.0,-3.555999999999977,-2.5466840511318063,0.0
33,19800,0.8432579166666667,-438.3937072753906,0,0,0,0,0.145748987854251,2.7600000000000016,0.5247865445648171,1818,600,1730,-35.99999999999985,0.0,0.0,-2595.0,2.7600000000000016,2.7600000000000016,0.06679476928710941,0.44999999999999996,1.0010777076613155,0.0,-3.6359999999999757,-2.6349222923386604,0.0
34,20400,0.8385079166666667,-494.7812194824219,0,0,0,0,0.12246963562753037,2.3000000000000016,0.5396954531341583,1771,600,1955,-35.99999999999985,0.0,0.0,-2932.5,2.3000000000000016,2.3000000000000016,-0.09326305643717445,0.2,0.9561123950779437,0.0,-3.5419999999999705,-2.5858876049220267,0.0
35,21000,0.8337579166666667,-682.8372192382812,0,0,0,0,0.07692307692307693,1.4000000000000008,0.6435639487286648,1873,600,2706,-35.99999999999985,0.0,0.0,-4059.0,1.4000000000000008,1.4000000000000008,-0.07430763753255208,0.0,0.4108786503598094,0.0,-3.7459999999999716,-3.335121349640162,0.0
36,21600,0.8290079166666666,-518.3760375976562,0,0,0,0,0.10323886639676114,1.9200000000000013,0.5474522121260734,1732,600,2049,-35.99999999999985,0.0,0.0,-3073.5,1.9200000000000013,1.9200000000000013,-0.07532560221354166,0.0,0.8719132556766274,0.0,-3.463999999999974,-2.592086744323347,0.0
37,22200,0.8242579166666667,-489.4364013671875,0,0,0,0,0.14271255060728744,2.700000000000002,0.5428749045199704,1762,600,1934,-35.99999999999985,0.0,0.0,-2901.0,2.700000000000002,2.700000000000002,-0.1545001118977865,0.44999999999999996,0.9124732732772824,0.0,-3.5239999999999774,-2.611526726722695,0.0
38,22800,0.8195079166666667,-625.674560546875,1,1,0,0,0.10425101214574899,1.9400000000000013,0.5991205282706747,1677,600,2498,-35.99999999999985,30.0,0.0,-3747.0,1.9400000000000013,1.9400000000000013,-0.15051791381835938,0.05,0.4747397869080305,0.0,-3.3539999999999752,-2.879260213091945,0.0
39,23400,0.8147579166666666,-509.1352233886719,0,0,0,0,0.10222672064777327,1.9000000000000012,0.559386029038837,1683,600,2012,-35.99999999999985,0.0,0.0,-3018.0,1.9000000000000012,1.9000000000000012,-0.1213199666341146,0.2,0.5826610084064306,0.0,-3.3659999999999766,-2.783338991593546,0.0
40,24000,0.8100079166666667,-434.6323547363281,0,0,0,0,0.14777327935222673,2.800000000000002,0.5187052569189836,1693,600,1715,-35.99999999999985,0.0,0.0,-2572.5,2.800000000000002,2.800000000000002,0.04356843058268232,0.35,0.9039146584644914,0.0,-3.385999999999975,-2.4820853415354835,0.0
