stage,stage_index,global_step,episode,n_agents,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,episode_length,swarm_efficiency
stage1_single_agent,1,48000,80,1,-6.00004243850708,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,48600,81,1,-1.2924102544784546,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,49200,82,1,-4.800019264221191,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,49800,83,1,-6.00004243850708,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,50400,84,1,-1.167323350906372,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,51000,85,1,-6.00004243850708,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,51600,86,1,-4.800018310546875,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,52200,87,1,-4.846286773681641,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,52800,88,1,-4.800018310546875,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,53400,89,1,-6.00004243850708,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,54000,90,1,-6.00004243850708,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,54600,91,1,-6.00004243850708,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,55200,92,1,-4.800018310546875,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,55800,93,1,-4.800018310546875,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,56400,94,1,-4.800018310546875,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,57000,95,1,-4.800018787384033,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,57600,96,1,-6.010042667388916,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,58200,97,1,-4.800017833709717,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,58800,98,1,-5.990042209625244,0.0,0.0,0.0,0.0020242914979757085,0.0,600,0.0
stage1_single_agent,1,59400,99,1,-4.800018310546875,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,60000,100,1,-5.990042209625244,0.0,0.0,0.0,0.0020242914979757085,0.0,600,0.0
stage1_single_agent,1,60600,101,1,-6.020042896270752,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,61200,102,1,-6.010042667388916,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,61800,103,1,-4.800018310546875,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,62400,104,1,-6.010042667388916,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,63000,105,1,-6.00004243850708,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,63600,106,1,-6.010042667388916,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,64200,107,1,-6.010042667388916,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,64800,108,1,-6.020042896270752,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,65400,109,1,-6.020042896270752,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,66000,110,1,-4.800018310546875,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage1_single_agent,1,66600,111,1,-6.00004243850708,0.0,0.0,0.0,0.0010121457489878543,0.0,600,0.0
stage2_small_swarm,2,68466,112,3,-6.126713275909424,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,70266,113,3,-5.630034923553467,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,72066,114,3,-6.503387451171875,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,73866,115,3,-6.100048542022705,0.0,0.0,0.0,0.005060728744939271,0.0,600,0.0
stage2_small_swarm,2,75666,116,3,-6.500053882598877,0.0,0.0,0.0,0.005060728744939271,0.0,600,0.0
stage2_small_swarm,2,77466,117,3,-6.182314395904541,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,79266,118,3,-6.003376007080078,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,81066,119,3,-5.193359851837158,0.0,0.0,0.0,0.005060728744939271,0.0,600,0.0
stage2_small_swarm,2,82866,120,3,-6.017370700836182,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,84666,121,3,-6.003376007080078,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,86466,122,3,-5.599735736846924,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,88266,123,3,-5.603367328643799,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,90066,124,3,-5.731256008148193,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,91866,125,3,-5.606700897216797,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,93666,126,3,-5.21336030960083,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,95466,127,3,-5.233360767364502,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,97266,128,3,-5.99670934677124,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,99066,129,3,-5.600034236907959,0.0,0.0,0.0,0.005060728744939271,0.0,600,0.0
stage2_small_swarm,2,100866,130,3,-5.223360538482666,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,102666,131,3,-6.00004243850708,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,104466,132,3,-5.600034236907959,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,106266,133,3,-5.600034236907959,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,108066,134,3,-5.600034713745117,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,109866,135,3,-5.21669340133667,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,111666,136,3,-6.510054111480713,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,113466,137,3,-5.6007208824157715,0.0,0.0,0.0,0.005060728744939271,0.0,600,0.0
stage2_small_swarm,2,115266,138,3,-5.193397045135498,0.0,0.0,0.0,0.005060728744939271,0.0,600,0.0
stage2_small_swarm,2,117066,139,3,-5.603368282318115,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,118866,140,3,-5.603367328643799,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,120666,141,3,-5.600034713745117,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,122466,142,3,-5.616701602935791,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,124266,143,3,-5.5843825340271,0.0,0.0,0.0,0.003036437246963563,0.0,600,0.0
stage2_small_swarm,2,126066,144,3,-5.993375778198242,0.0,0.0,0.0,0.005060728744939271,0.0,600,0.0
stage2_small_swarm,2,127866,145,3,-5.996708393096924,0.0,0.0,0.0,0.006072874493927126,0.0,600,0.0
stage2_small_swarm,2,129666,146,3,-6.020042419433594,0.0,0.0,0.0,0.005060728744939271,0.0,600,0.0
stage2_small_swarm,2,131466,147,3,-5.600034713745117,0.0,0.0,0.0,0.004048582995951417,0.0,600,0.0
stage2_small_swarm,2,133266,148,3,-5.210569858551025,0.0,0.0,0.0,0.00708502024291498,0.0,600,0.0
stage3_full_marl,3,136932,149,6,-5.905843257904053,0.0,0.0,0.0,0.009109311740890687,0.0,600,0.0
stage3_full_marl,3,140532,150,6,-5.620755672454834,0.0,0.0,0.0,0.010121457489878543,0.0,600,0.0
stage3_full_marl,3,144132,151,6,-5.680919170379639,0.0,0.0,0.0,0.010121457489878543,0.0,600,0.0
stage3_full_marl,3,147732,152,6,-5.2441630363464355,0.0,0.0,0.0,0.009109311740890687,0.0,600,0.0
stage3_full_marl,3,151332,153,6,-4.7315826416015625,0.0,0.0,0.0,0.00708502024291498,0.0,600,0.0
stage3_full_marl,3,154932,154,6,-5.326120853424072,0.0,0.0,0.0,0.006072874493927126,0.0,600,0.0
stage3_full_marl,3,158532,155,6,-5.421697616577148,0.0,0.0,0.0,0.00708502024291498,0.0,600,0.0
stage3_full_marl,3,162132,156,6,-6.50171422958374,0.0,0.0,0.0,0.008097165991902834,0.0,600,0.0
stage3_full_marl,3,165732,157,6,-5.403387069702148,0.0,0.0,0.0,0.010121457489878543,0.0,600,0.0
stage3_full_marl,3,169332,158,6,-5.595397472381592,0.0,0.0,0.0,0.010121457489878543,0.0,600,0.0
stage3_full_marl,3,172932,159,6,-5.600034236907959,0.0,0.0,0.0,0.010121457489878543,0.0,600,0.0
stage3_full_marl,3,176532,160,6,-5.174427032470703,0.0,0.0,0.0,0.016194331983805668,0.0,600,0.0
stage3_full_marl,3,180132,161,6,-5.520248889923096,0.0,0.0,0.0,0.009109311740890687,0.0,600,0.0
stage3_full_marl,3,183732,162,6,-5.600034713745117,0.0,0.0,0.0,0.008097165991902834,0.0,600,0.0
stage3_full_marl,3,187332,163,6,-5.7983717918396,0.0,0.0,0.0,0.009109311740890687,0.0,600,0.0
stage3_full_marl,3,190932,164,6,-5.277746677398682,0.0,0.0,0.0,0.00708502024291498,0.0,600,0.0
stage3_full_marl,3,194532,165,6,-5.670846939086914,0.0,0.0,0.0,0.009109311740890687,0.0,600,0.0
stage3_full_marl,3,198132,166,6,-5.816050052642822,0.0,0.0,0.0,0.00708502024291498,0.0,600,0.0
