episode,global_step,epsilon,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,food_delivered,exploration_coverage,coverage_reward_total,pheromone_usage,pheromone_deposit_events,episode_length,collisions,reward_step_component,reward_pickup_component,reward_delivery_component,reward_collision_component,reward_exploration_component,reward_new_cell_component,reward_food_approach_component,reward_food_detected_component,reward_pheromone_follow_component,reward_pheromone_usage_component,reward_pheromone_deposit_component,reward_pheromone_component,swarm_efficiency
1,600,0.9952579166666666,-538.365966796875,1,1,0,0,0.15587044534412955,2.960000000000002,0.5523195406410377,1774,600,2150,-35.99999999999985,30.0,0.0,-3225.0,2.960000000000002,2.960000000000002,0.22937665685017908,0.44999999999999996,0.7211307949433104,0.0,-3.547999999999972,-2.8268692050566617,0.0
2,1200,0.9905079166666667,-689.6691284179688,0,0,0,0,0.10526315789473684,1.9600000000000013,0.6332422856546327,1780,600,2734,-35.99999999999985,0.0,0.0,-4101.0,1.9600000000000013,1.9600000000000013,0.006420684814453136,0.2,0.3899764456786215,0.0,-3.5599999999999694,-3.170023554321348,0.0
3,1800,0.9857579166666667,-678.6410522460938,4,4,0,0,0.10323886639676114,1.9200000000000013,0.6604143434960296,1797,600,2770,-35.99999999999985,120.0,0.0,-4155.0,1.9200000000000013,1.9200000000000013,0.3697829945882161,0.15000000000000002,0.31793570587411524,0.0,-3.5939999999999714,-3.276064294125856,0.0
4,2400,0.9810079166666666,-481.7422790527344,0,0,0,0,0.152834008097166,2.900000000000002,0.5631117133739382,1800,600,1903,-35.99999999999985,0.0,0.0,-2854.5,2.900000000000002,2.900000000000002,-0.0059942372639973564,0.15000000000000002,0.6065287407394498,0.0,-3.5999999999999703,-2.9934712592605206,0.0
5,3000,0.9762579166666667,-647.2587280273438,0,0,0,0,0.0860323886639676,1.5800000000000007,0.6299819487962265,1852,600,2564,-35.99999999999985,0.0,0.0,-3846.0,1.5800000000000007,1.5800000000000007,-0.12125394694010412,0.0,0.703185704844073,0.0,-3.7039999999999744,-3.0008142951559016,0.0
6,3600,0.9715079166666667,-547.9347534179688,0,0,0,0,0.15182186234817813,2.880000000000002,0.5646749936051897,1742,600,2168,-35.99999999999985,0.0,0.0,-3252.0,2.880000000000002,2.880000000000002,-0.02141600926717121,0.39999999999999997,0.6254648374021053,0.0,-3.4839999999999742,-2.8585351625978688,0.0
7,4200,0.9667579166666667,-497.476806640625,1,1,0,0,0.1346153846153846,2.540000000000002,0.5540184930520142,1808,600,1986,-35.99999999999985,30.0,0.0,-2979.0,2.540000000000002,2.540000000000002,0.2580439974466961,0.15000000000000002,0.81305426591076,0.0,-3.6159999999999743,-2.8029457340892145,0.0
8,4800,0.9620079166666666,-702.5253295898438,0,0,0,0,0.0728744939271255,1.3200000000000007,0.6608385780499602,1783,600,2785,-35.99999999999985,0.0,0.0,-4177.5,1.3200000000000007,1.3200000000000007,0.04963958231608072,0.15000000000000002,0.4073892489261925,0.0,-3.565999999999973,-3.158610751073781,0.0
9,5400,0.9572579166666667,-579.0270385742188,0,0,0,0,0.09412955465587045,1.740000000000001,0.6070390788126436,1790,600,2292,-35.99999999999985,0.0,0.0,-3438.0,1.740000000000001,1.740000000000001,0.08108066813151045,0.8000000000000002,0.8063867981638755,0.0,-3.5799999999999703,-2.7736132018360946,0.0
10,6000,0.9525079166666667,-617.1895141601562,0,0,0,0,0.08906882591093117,1.640000000000001,0.6195163962199634,1758,600,2444,-35.99999999999985,0.0,0.0,-3666.0,1.640000000000001,1.640000000000001,-0.024439788818359388,0.3,0.4729346255958081,0.0,-3.515999999999973,-3.043065374404165,0.0
11,6600,0.9477579166666666,-467.8819580078125,1,1,0,0,0.16194331983805668,3.080000000000002,0.5500475412312114,1804,600,1868,-35.99999999999985,30.0,0.0,-2802.0,3.080000000000002,3.080000000000002,0.13818637593587232,0.2,0.8996634737960992,0.0,-3.6079999999999757,-2.7083365262038765,0.0
12,7200,0.9430079166666667,-539.6847534179688,0,0,0,0,0.13360323886639677,2.520000000000002,0.5815368033072121,1809,600,2135,-35.99999999999985,0.0,0.0,-3202.5,2.520000000000002,2.520000000000002,0.037488398234049425,0.7000000000000001,0.7599864460341631,0.0,-3.617999999999974,-2.858013553965811,0.0
13,7800,0.9382579166666667,-437.1455078125,1,1,0,0,0.15890688259109312,3.0200000000000022,0.5481295981293482,1809,600,1745,-35.99999999999985,30.0,0.0,-2617.5,3.0200000000000022,3.0200000000000022,0.2448535003662109,0.25,0.7332543403655291,0.0,-3.617999999999972,-2.8847456596344427,0.0
14,8400,0.9335079166666667,-438.1318664550781,0,0,0,0,0.16295546558704455,3.1000000000000023,0.5265976125691022,1828,600,1729,-35.99999999999985,0.0,0.0,-2593.5,3.1000000000000023,3.1000000000000023,-0.17375254313151045,0.25,1.1949565560976043,0.0,-3.655999999999973,-2.4610434439023687,0.0
