stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,swarm_efficiency
stage1f_single_agent_delivery_obstacles,6,2,16983,213,1,300,240,1,2,23.152048110961914,4.0,4.0,0.0,0.06993006993006994,0.0,0,0,0,161,47,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17008,214,1,300,240,1,2,27.700210571289062,4.0,4.0,0.0,0.02097902097902098,0.0,0,0,0,25,21,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17059,215,1,300,240,1,2,27.265674591064453,4.0,4.0,0.0,0.04195804195804196,0.0,0,0,0,51,3,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17072,216,1,300,240,1,2,27.044742584228516,4.0,4.0,0.0,0.006993006993006993,0.0,0,0,0,13,4,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17213,217,1,300,240,1,2,24.814170837402344,4.0,4.0,0.0,0.0979020979020979,0.0,0,0,0,141,136,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17360,218,1,300,240,1,2,25.132341384887695,4.0,4.0,0.0,0.06293706293706294,0.0,0,0,0,147,141,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17383,219,1,300,240,1,2,27.030155181884766,4.0,4.0,0.0,0.02097902097902098,0.0,0,0,0,23,19,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17393,220,1,300,240,1,2,27.864303588867188,4.0,4.0,0.0,0.006993006993006993,0.0,0,0,0,10,6,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17438,221,1,300,240,1,2,27.608667373657227,4.0,4.0,0.0,0.04195804195804196,0.0,0,0,0,45,24,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17444,222,1,300,240,1,2,27.908838272094727,4.0,4.0,0.0,0.006993006993006993,0.0,0,0,0,6,2,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17618,223,1,300,240,1,2,25.888160705566406,4.0,4.0,0.0,0.11188811188811189,0.0,0,0,0,174,170,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17624,224,1,300,240,1,2,27.9327392578125,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,6,2,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17643,225,1,300,240,1,2,26.97365379333496,4.0,4.0,0.0,0.02097902097902098,0.0,0,0,0,19,13,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17676,226,1,300,240,1,2,27.87710952758789,4.0,4.0,0.0,0.02097902097902098,0.0,0,0,0,33,25,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17683,227,1,300,240,1,2,27.94440460205078,4.0,4.0,0.0,0.02097902097902098,0.0,0,0,0,7,3,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17711,228,1,300,240,1,2,27.765464782714844,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,28,24,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17758,229,1,300,240,1,2,27.530574798583984,4.0,4.0,0.0,0.03496503496503497,0.0,0,0,0,47,17,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,17958,230,1,300,240,1,2,-2.590878486633301,0.0,0.0,0.0,0.11188811188811189,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,18065,231,1,300,240,1,2,25.196794509887695,4.0,4.0,0.0,0.0979020979020979,0.0,0,0,0,107,61,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,2,18086,232,1,300,240,1,2,26.94727325439453,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,21,16,-1,-1,0.0,0.0
stage2a_small_swarm_medium,7,1,19176,233,3,600,420,2,2,11.809791564941406,8.0,8.0,0.0,0.19444444444444445,0.0,0,0,0,312,127,-1,-1,0.0,0.0
stage2a_small_swarm_medium,7,1,20256,234,3,600,420,2,2,-9.63060474395752,0.0,0.0,0.0,0.3162393162393162,0.0,0,0,8,360,-1,-1,-1,0.0,0.0
stage2a_small_swarm_medium,7,2,21336,235,3,600,420,2,2,-13.71996784210205,0.0,0.0,0.0,0.2264957264957265,0.0,0,0,8,360,-1,-1,-1,0.0,0.0
