stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,non_carrying_nest_loiter_fraction,non_carrying_nest_crowding_fraction,non_carrying_nest_penalty_total,non_carrying_explore_active_fraction,non_carrying_outward_reward_total,non_carrying_idle_near_nest_fraction,non_carrying_idle_near_nest_penalty_total,non_carrying_force_explore_fraction,non_carrying_force_explore_overrides,non_carrying_random_explore_fraction,non_carrying_random_explore_overrides,post_delivery_active_fraction,post_delivery_outward_reward,post_delivery_loiter_penalty_total,swarm_efficiency
stage1b_single_agent_tiny,2,1,12258,656,1,75,75,1,0,191.53192138671875,4.0,4.0,4.0,0.25,0.0,0,0,0,29,5,7,2,1.0,1,0.1724137931034483,0.27586206896551724,0.06896551724137931,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862
stage1b_single_agent_tiny,2,1,12288,657,1,75,75,1,0,191.431396484375,4.0,4.0,4.0,0.3125,0.0,0,0,0,30,2,3,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
stage1b_single_agent_tiny,2,1,12348,658,1,75,75,1,0,191.86973571777344,4.0,4.0,4.0,0.5,0.0,0,0,0,60,2,9,7,1.0,1,0.03333333333333333,0.16666666666666666,0.03333333333333333,-0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
stage1b_single_agent_tiny,2,1,12434,659,1,75,75,1,0,192.44241333007812,4.0,4.0,4.0,0.4375,0.0,0,0,0,86,31,33,2,1.0,1,0.011627906976744186,0.06976744186046512,0.011627906976744186,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744
stage1b_single_agent_tiny,2,1,12488,660,1,75,75,1,0,192.11245727539062,4.0,4.0,4.0,0.4375,0.0,0,0,0,54,2,4,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407
stage1b_single_agent_tiny,2,1,12494,661,1,75,75,1,0,191.76651000976562,4.0,4.0,4.0,0.1875,0.0,0,0,0,6,3,3,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
stage1b_single_agent_tiny,2,1,12516,662,1,75,75,1,0,191.47158813476562,4.0,4.0,4.0,0.25,0.0,0,0,0,22,1,6,5,1.0,0,0.0,0.22727272727272727,0.09090909090909091,-0.24000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
stage1b_single_agent_tiny,2,1,12537,663,1,75,75,1,0,191.341796875,4.0,4.0,4.0,0.25,0.0,0,0,0,21,5,5,0,1.0,0,0.0,0.09523809523809523,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047
stage1b_single_agent_tiny,2,1,12591,664,1,75,75,1,0,190.31991577148438,4.0,4.0,4.0,0.3125,0.0,0,0,0,54,21,27,6,1.0,1,0.07407407407407407,0.2222222222222222,0.018518518518518517,-0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407
stage1b_single_agent_tiny,2,1,12663,665,1,75,75,1,0,189.57763671875,4.0,4.0,4.0,0.3125,0.0,0,0,0,72,6,10,4,1.0,1,0.041666666666666664,0.1388888888888889,0.013888888888888888,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
stage1b_single_agent_tiny,2,1,12763,666,1,75,75,1,0,189.80352783203125,4.0,4.0,4.0,0.5,0.0,0,0,0,100,35,47,12,1.0,4,0.11,0.25,0.03,-1.0600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
stage1b_single_agent_tiny,2,1,12793,667,1,75,75,1,0,191.96896362304688,4.0,4.0,4.0,0.375,0.0,0,0,0,30,19,21,2,1.0,0,0.0,0.13333333333333333,0.1,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
stage1b_single_agent_tiny,2,1,12913,668,1,75,75,1,0,143.23973083496094,3.0,3.0,3.0,0.5,0.0,0,0,1,120,50,53,3,1.0,2,0.041666666666666664,0.125,0.041666666666666664,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
stage1b_single_agent_tiny,2,1,12936,669,1,75,75,1,0,191.09854125976562,4.0,4.0,4.0,0.25,0.0,0,0,0,23,3,6,3,1.0,0,0.0,0.08695652173913043,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086
stage1b_single_agent_tiny,2,1,12973,670,1,75,75,1,0,191.09121704101562,4.0,4.0,4.0,0.3125,0.0,0,0,0,37,2,4,2,1.0,0,0.0,0.02702702702702703,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811
stage1b_single_agent_tiny,2,1,12998,671,1,75,75,1,0,191.15838623046875,4.0,4.0,4.0,0.25,0.0,0,0,0,25,2,9,7,1.0,1,0.04,0.24,0.04,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
stage1b_single_agent_tiny,2,1,13062,672,1,75,75,1,0,189.94076538085938,4.0,4.0,4.0,0.4375,0.0,0,0,0,64,6,16,10,1.0,4,0.1875,0.375,0.0625,-1.0400000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
stage1b_single_agent_tiny,2,1,13162,673,1,75,75,1,0,190.16790771484375,4.0,4.0,4.0,0.5,0.0,0,0,0,100,8,10,2,1.0,4,0.21,0.33,0.05,-1.4200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
stage1b_single_agent_tiny,2,1,13179,674,1,75,75,1,0,191.83926391601562,4.0,4.0,4.0,0.25,0.0,0,0,0,17,11,11,0,1.0,0,0.0,0.11764705882352941,0.058823529411764705,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882
stage1b_single_agent_tiny,2,1,13210,675,1,75,75,1,0,191.4534912109375,4.0,4.0,4.0,0.375,0.0,0,0,0,31,2,10,8,1.0,2,0.12903225806451613,0.3225806451612903,0.0967741935483871,-0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
stage1b_single_agent_tiny,2,1,13248,676,1,75,75,1,0,190.36151123046875,4.0,4.0,4.0,0.25,0.0,0,0,0,38,2,8,6,1.0,0,0.0,0.18421052631578946,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
stage1b_single_agent_tiny,2,1,13267,677,1,75,75,1,0,191.38406372070312,4.0,4.0,4.0,0.125,0.0,0,0,0,19,4,6,2,1.0,0,0.0,0.05263157894736842,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367
stage1b_single_agent_tiny,2,1,13320,678,1,75,75,1,0,191.3504638671875,4.0,4.0,4.0,0.375,0.0,0,0,0,53,2,4,2,1.0,2,0.16981132075471697,0.3018867924528302,0.07547169811320754,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754
stage1b_single_agent_tiny,2,1,13368,679,1,75,75,1,0,191.9405517578125,4.0,4.0,4.0,0.375,0.0,0,0,0,48,24,41,17,1.0,1,0.0625,0.1875,0.0625,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
stage1b_single_agent_tiny,2,1,13415,680,1,75,75,1,0,189.91384887695312,4.0,4.0,4.0,0.1875,0.0,0,0,0,47,3,8,5,1.0,1,0.02127659574468085,0.19148936170212766,0.0425531914893617,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234
stage1b_single_agent_tiny,2,1,13455,681,1,75,75,1,0,189.87847900390625,4.0,4.0,4.0,0.1875,0.0,0,0,0,40,9,10,1,1.0,2,0.175,0.4,0.075,-0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
stage1b_single_agent_tiny,2,1,13482,682,1,75,75,1,0,192.34689331054688,4.0,4.0,4.0,0.3125,0.0,0,0,0,27,10,12,2,1.0,0,0.0,0.07407407407407407,0.037037037037037035,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814
stage1b_single_agent_tiny,2,1,13539,683,1,75,75,1,0,192.0325927734375,4.0,4.0,4.0,0.5,0.0,0,0,0,57,16,16,0,1.0,1,0.017543859649122806,0.12280701754385964,0.017543859649122806,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122
stage1b_single_agent_tiny,2,1,13570,684,1,75,75,1,0,191.80691528320312,4.0,4.0,4.0,0.3125,0.0,0,0,0,31,3,5,2,1.0,1,0.03225806451612903,0.22580645161290322,0.06451612903225806,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
stage1b_single_agent_tiny,2,1,13607,685,1,75,75,1,0,191.04225158691406,4.0,4.0,4.0,0.25,0.0,0,0,0,37,12,12,0,1.0,1,0.1891891891891892,0.35135135135135137,0.08108108108108109,-0.5799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811
stage1b_single_agent_tiny,2,1,13627,686,1,75,75,1,0,192.10296630859375,4.0,4.0,4.0,0.25,0.0,0,0,0,20,15,15,0,1.0,0,0.0,0.1,0.05,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1b_single_agent_tiny,2,1,13718,687,1,75,75,1,0,189.59823608398438,4.0,4.0,4.0,0.4375,0.0,0,0,0,91,7,20,13,1.0,5,0.17582417582417584,0.3956043956043956,0.14285714285714285,-1.7000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396
stage1b_single_agent_tiny,2,1,13799,688,1,75,75,1,0,190.32223510742188,4.0,4.0,4.0,0.375,0.0,0,0,0,81,18,18,0,1.0,2,0.12345679012345678,0.20987654320987653,0.04938271604938271,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271
stage1b_single_agent_tiny,2,1,13828,689,1,75,75,1,0,190.60153198242188,4.0,4.0,4.0,0.125,0.0,0,0,0,29,6,10,4,1.0,0,0.0,0.034482758620689655,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862
stage1b_single_agent_tiny,2,1,13837,690,1,75,75,1,0,191.99905395507812,4.0,4.0,4.0,0.1875,0.0,0,0,0,9,2,3,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
stage1b_single_agent_tiny,2,1,13892,691,1,75,75,1,0,190.836181640625,4.0,4.0,4.0,0.375,0.0,0,0,0,55,3,4,1,1.0,1,0.09090909090909091,0.18181818181818182,0.07272727272727272,-0.4799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272
stage1b_single_agent_tiny,2,1,14012,692,1,75,75,1,0,47.54697036743164,1.0,1.0,1.0,0.5625,0.0,0,0,3,120,23,36,13,1.0,1,0.058333333333333334,0.08333333333333333,0.016666666666666666,-0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1b_single_agent_tiny,2,1,14132,693,1,75,75,1,0,91.2069320678711,3.0,3.0,2.0,0.5,0.0,0,0,1,120,1,26,25,0.6666666666666666,3,0.13333333333333333,0.23333333333333334,0.05,-1.2400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1b_single_agent_tiny,2,1,14159,694,1,75,75,1,0,191.05398559570312,4.0,4.0,4.0,0.25,0.0,0,0,0,27,4,10,6,1.0,0,0.0,0.1111111111111111,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814
stage1b_single_agent_tiny,2,1,14203,695,1,75,75,1,0,191.486572265625,4.0,4.0,4.0,0.4375,0.0,0,0,0,44,3,3,0,1.0,2,0.045454545454545456,0.18181818181818182,0.045454545454545456,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
stage1b_single_agent_tiny,2,1,14213,696,1,75,75,1,0,191.74221801757812,4.0,4.0,4.0,0.1875,0.0,0,0,0,10,7,7,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
stage1b_single_agent_tiny,2,1,14241,697,1,75,75,1,0,190.7989501953125,4.0,4.0,4.0,0.1875,0.0,0,0,0,28,2,4,2,1.0,0,0.0,0.25,0.07142857142857142,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
stage1b_single_agent_tiny,2,1,14284,698,1,75,75,1,0,191.89654541015625,4.0,4.0,4.0,0.375,0.0,0,0,0,43,2,7,5,1.0,1,0.06976744186046512,0.20930232558139536,0.06976744186046512,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349
stage1b_single_agent_tiny,2,1,14316,699,1,75,75,1,0,191.97003173828125,4.0,4.0,4.0,0.375,0.0,0,0,0,32,2,9,7,1.0,1,0.03125,0.125,0.03125,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
stage1b_single_agent_tiny,2,1,14387,700,1,75,75,1,0,190.89755249023438,4.0,4.0,4.0,0.5,0.0,0,0,0,71,22,26,4,1.0,2,0.16901408450704225,0.2676056338028169,0.056338028169014086,-0.8400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086
stage1b_single_agent_tiny,2,1,14491,701,1,75,75,1,0,190.66265869140625,4.0,4.0,4.0,0.5,0.0,0,0,0,104,44,54,10,1.0,3,0.1346153846153846,0.23076923076923078,0.057692307692307696,-1.0800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
stage1b_single_agent_tiny,2,1,14557,702,1,75,75,1,0,191.36944580078125,4.0,4.0,4.0,0.3125,0.0,0,0,0,66,8,9,1,1.0,1,0.13636363636363635,0.19696969696969696,0.045454545454545456,-0.5799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061
stage1b_single_agent_tiny,2,1,14573,703,1,75,75,1,0,191.69366455078125,4.0,4.0,4.0,0.125,0.0,0,0,0,16,8,8,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1b_single_agent_tiny,2,1,14664,704,1,75,75,1,0,189.98843383789062,4.0,4.0,4.0,0.5,0.0,0,0,0,91,26,37,11,1.0,3,0.16483516483516483,0.26373626373626374,0.07692307692307693,-1.1000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396
stage1b_single_agent_tiny,2,1,14700,705,1,75,75,1,0,190.95068359375,4.0,4.0,4.0,0.1875,0.0,0,0,0,36,7,8,1,1.0,1,0.1111111111111111,0.2777777777777778,0.027777777777777776,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
stage1b_single_agent_tiny,2,1,14791,706,1,75,75,1,0,191.00576782226562,4.0,4.0,4.0,0.5625,0.0,0,0,0,91,3,4,1,1.0,3,0.13186813186813187,0.24175824175824176,0.04395604395604396,-0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396
stage1b_single_agent_tiny,2,1,14848,707,1,75,75,1,0,191.88845825195312,4.0,4.0,4.0,0.3125,0.0,0,0,0,57,2,3,1,1.0,1,0.017543859649122806,0.12280701754385964,0.03508771929824561,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122
stage1b_single_agent_tiny,2,1,14858,708,1,75,75,1,0,191.97801208496094,4.0,4.0,4.0,0.125,0.0,0,0,0,10,5,7,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
stage1b_single_agent_tiny,2,1,14945,709,1,75,75,1,0,190.74822998046875,4.0,4.0,4.0,0.375,0.0,0,0,0,87,10,13,3,1.0,1,0.022988505747126436,0.09195402298850575,0.034482758620689655,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287
stage1b_single_agent_tiny,2,1,14980,710,1,75,75,1,0,191.486328125,4.0,4.0,4.0,0.3125,0.0,0,0,0,35,2,6,4,1.0,1,0.11428571428571428,0.2571428571428571,0.05714285714285714,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428
stage1b_single_agent_tiny,2,1,15023,711,1,75,75,1,0,190.63711547851562,4.0,4.0,4.0,0.125,0.0,0,0,0,43,7,8,1,1.0,1,0.13953488372093023,0.20930232558139536,0.046511627906976744,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349
stage1b_single_agent_tiny,2,1,15107,712,1,75,75,1,0,191.97915649414062,4.0,4.0,4.0,0.5,0.0,0,0,0,84,25,25,0,1.0,0,0.0,0.047619047619047616,0.023809523809523808,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
stage1b_single_agent_tiny,2,1,15150,713,1,75,75,1,0,190.29708862304688,4.0,4.0,4.0,0.3125,0.0,0,0,0,43,18,25,7,1.0,1,0.09302325581395349,0.16279069767441862,0.023255813953488372,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349
stage1b_single_agent_tiny,2,1,15213,714,1,75,75,1,0,190.77066040039062,4.0,4.0,4.0,0.375,0.0,0,0,0,63,2,8,6,1.0,2,0.09523809523809523,0.23809523809523808,0.1111111111111111,-0.7400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349
stage1b_single_agent_tiny,2,1,15258,715,1,75,75,1,0,190.54080200195312,4.0,4.0,4.0,0.25,0.0,0,0,0,45,3,5,2,1.0,2,0.08888888888888889,0.26666666666666666,0.044444444444444446,-0.5199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
stage1b_single_agent_tiny,2,1,15296,716,1,75,75,1,0,190.44686889648438,4.0,4.0,4.0,0.25,0.0,0,0,0,38,14,14,0,1.0,1,0.15789473684210525,0.23684210526315788,0.05263157894736842,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
stage1b_single_agent_tiny,2,1,15393,717,1,75,75,1,0,190.772705078125,4.0,4.0,4.0,0.5625,0.0,0,0,0,97,10,19,9,1.0,3,0.10309278350515463,0.20618556701030927,0.020618556701030927,-0.8400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855
stage1b_single_agent_tiny,2,1,15417,718,1,75,75,1,0,191.98184204101562,4.0,4.0,4.0,0.375,0.0,0,0,0,24,2,4,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1b_single_agent_tiny,2,1,15430,719,1,75,75,1,0,191.96456909179688,4.0,4.0,4.0,0.125,0.0,0,0,0,13,10,10,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077
stage1b_single_agent_tiny,2,1,15484,720,1,75,75,1,0,191.51168823242188,4.0,4.0,4.0,0.5625,0.0,0,0,0,54,9,9,0,1.0,1,0.07407407407407407,0.14814814814814814,0.018518518518518517,-0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407
stage1b_single_agent_tiny,2,1,15500,721,1,75,75,1,0,191.78097534179688,4.0,4.0,4.0,0.1875,0.0,0,0,0,16,6,7,1,1.0,0,0.0,0.25,0.0625,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1b_single_agent_tiny,2,1,15595,722,1,75,75,1,0,189.8162841796875,4.0,4.0,4.0,0.375,0.0,0,0,0,95,9,15,6,1.0,3,0.09473684210526316,0.25263157894736843,0.05263157894736842,-1.0600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042105263157894736
stage1b_single_agent_tiny,2,1,15629,723,1,75,75,1,0,192.12838745117188,4.0,4.0,4.0,0.3125,0.0,0,0,0,34,2,3,1,1.0,0,0.0,0.029411764705882353,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941
stage1b_single_agent_tiny,2,1,15668,724,1,75,75,1,0,190.13626098632812,4.0,4.0,4.0,0.25,0.0,0,0,0,39,13,13,0,1.0,1,0.20512820512820512,0.28205128205128205,0.02564102564102564,-0.4599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256
stage1b_single_agent_tiny,2,1,15696,725,1,75,75,1,0,191.94390869140625,4.0,4.0,4.0,0.3125,0.0,0,0,0,28,25,25,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
stage1b_single_agent_tiny,2,1,15750,726,1,75,75,1,0,191.08718872070312,4.0,4.0,4.0,0.375,0.0,0,0,0,54,18,18,0,1.0,2,0.18518518518518517,0.2962962962962963,0.05555555555555555,-0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407
stage1b_single_agent_tiny,2,1,15823,727,1,75,75,1,0,191.92315673828125,4.0,4.0,4.0,0.375,0.0,0,0,0,73,2,11,9,1.0,2,0.0273972602739726,0.1506849315068493,0.0410958904109589,-0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452
stage1b_single_agent_tiny,2,1,15833,728,1,75,75,1,0,191.61001586914062,4.0,4.0,4.0,0.1875,0.0,0,0,0,10,3,7,4,1.0,0,0.0,0.3,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
stage1b_single_agent_tiny,2,1,15858,729,1,75,75,1,0,191.95513916015625,4.0,4.0,4.0,0.4375,0.0,0,0,0,25,2,4,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
stage1b_single_agent_tiny,2,1,15876,730,1,75,75,1,0,191.68362426757812,4.0,4.0,4.0,0.1875,0.0,0,0,0,18,15,15,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
stage1b_single_agent_tiny,2,1,15916,731,1,75,75,1,0,190.26492309570312,4.0,4.0,4.0,0.1875,0.0,0,0,0,40,4,9,5,1.0,0,0.0,0.05,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
stage1b_single_agent_tiny,2,1,15957,732,1,75,75,1,0,191.82684326171875,4.0,4.0,4.0,0.25,0.0,0,0,0,41,6,7,1,1.0,1,0.0975609756097561,0.24390243902439024,0.12195121951219512,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561
stage1b_single_agent_tiny,2,1,16056,733,1,75,75,1,0,191.75338745117188,4.0,4.0,4.0,0.5,0.0,0,0,0,99,16,16,0,1.0,2,0.08080808080808081,0.1919191919191919,0.050505050505050504,-0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040404040404041
