stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,swarm_efficiency
stage1b_single_agent_tiny,2,2,69044,1714,1,75,75,1,0,32.52196502685547,4.0,4.0,0.0,0.25,0.0,0,0,0,34,15,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69054,1715,1,75,75,1,0,31.39267349243164,4.0,4.0,0.0,0.125,0.0,0,0,0,10,4,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69068,1716,1,75,75,1,0,151.19271850585938,4.0,4.0,3.0,0.25,0.0,0,0,0,14,6,7,1,0.75,0.21428571428571427
stage1b_single_agent_tiny,2,2,69088,1717,1,75,75,1,0,31.878923416137695,4.0,4.0,0.0,0.25,0.0,0,0,0,20,15,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69116,1718,1,75,75,1,0,71.47073364257812,4.0,4.0,1.0,0.3125,0.0,0,0,0,28,23,23,0,0.25,0.03571428571428571
stage1b_single_agent_tiny,2,2,69126,1719,1,75,75,1,0,31.696388244628906,4.0,4.0,0.0,0.1875,0.0,0,0,0,10,4,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69145,1720,1,75,75,1,0,32.13031768798828,4.0,4.0,0.0,0.25,0.0,0,0,0,19,2,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69190,1721,1,75,75,1,0,72.1562728881836,4.0,4.0,1.0,0.375,0.0,0,0,0,45,3,4,1,0.25,0.022222222222222223
stage1b_single_agent_tiny,2,2,69208,1722,1,75,75,1,0,31.330310821533203,4.0,4.0,0.0,0.25,0.0,0,0,0,18,13,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69230,1723,1,75,75,1,0,71.37431335449219,4.0,4.0,1.0,0.25,0.0,0,0,0,22,13,13,0,0.25,0.045454545454545456
stage1b_single_agent_tiny,2,2,69247,1724,1,75,75,1,0,31.36188507080078,4.0,4.0,0.0,0.125,0.0,0,0,0,17,10,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69267,1725,1,75,75,1,0,152.0896759033203,4.0,4.0,3.0,0.1875,0.0,0,0,0,20,17,18,1,0.75,0.15
stage1b_single_agent_tiny,2,2,69289,1726,1,75,75,1,0,31.872745513916016,4.0,4.0,0.0,0.25,0.0,0,0,0,22,16,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69304,1727,1,75,75,1,0,31.325525283813477,4.0,4.0,0.0,0.0625,0.0,0,0,0,15,9,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69321,1728,1,75,75,1,0,31.908647537231445,4.0,4.0,0.0,0.1875,0.0,0,0,0,17,13,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69374,1729,1,75,75,1,0,30.581668853759766,4.0,4.0,0.0,0.4375,0.0,0,0,0,53,46,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69409,1730,1,75,75,1,0,31.770736694335938,4.0,4.0,0.0,0.3125,0.0,0,0,0,35,31,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69418,1731,1,75,75,1,0,31.7152099609375,4.0,4.0,0.0,0.1875,0.0,0,0,0,9,4,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69458,1732,1,75,75,1,0,31.689956665039062,4.0,4.0,0.0,0.3125,0.0,0,0,0,40,19,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69478,1733,1,75,75,1,0,31.1329345703125,4.0,4.0,0.0,0.25,0.0,0,0,0,20,7,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69494,1734,1,75,75,1,0,112.14165496826172,4.0,4.0,2.0,0.1875,0.0,0,0,0,16,13,15,2,0.5,0.125
stage1b_single_agent_tiny,2,2,69509,1735,1,75,75,1,0,31.92371368408203,4.0,4.0,0.0,0.25,0.0,0,0,0,15,10,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69536,1736,1,75,75,1,0,31.815187454223633,4.0,4.0,0.0,0.3125,0.0,0,0,0,27,22,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69547,1737,1,75,75,1,0,31.65198516845703,4.0,4.0,0.0,0.125,0.0,0,0,0,11,6,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69571,1738,1,75,75,1,0,71.85310363769531,4.0,4.0,1.0,0.375,0.0,0,0,0,24,20,20,0,0.25,0.041666666666666664
stage1b_single_agent_tiny,2,2,69580,1739,1,75,75,1,0,31.692970275878906,4.0,4.0,0.0,0.1875,0.0,0,0,0,9,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69608,1740,1,75,75,1,0,71.60921478271484,4.0,4.0,1.0,0.4375,0.0,0,0,0,28,17,17,0,0.25,0.03571428571428571
stage1b_single_agent_tiny,2,2,69636,1741,1,75,75,1,0,31.75348472595215,4.0,4.0,0.0,0.1875,0.0,0,0,0,28,23,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69642,1742,1,75,75,1,0,31.936527252197266,4.0,4.0,0.0,0.0625,0.0,0,0,0,6,2,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69658,1743,1,75,75,1,0,30.885244369506836,4.0,4.0,0.0,0.1875,0.0,0,0,0,16,5,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69695,1744,1,75,75,1,0,29.498964309692383,4.0,4.0,0.0,0.1875,0.0,0,0,0,37,31,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69729,1745,1,75,75,1,0,31.088706970214844,4.0,4.0,0.0,0.5,0.0,0,0,0,34,4,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69792,1746,1,75,75,1,0,112.28917694091797,4.0,4.0,2.0,0.375,0.0,0,0,0,63,6,7,1,0.5,0.031746031746031744
stage1b_single_agent_tiny,2,2,69806,1747,1,75,75,1,0,31.87069320678711,4.0,4.0,0.0,0.125,0.0,0,0,0,14,8,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69828,1748,1,75,75,1,0,31.163619995117188,4.0,4.0,0.0,0.25,0.0,0,0,0,22,17,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69864,1749,1,75,75,1,0,30.746963500976562,4.0,4.0,0.0,0.3125,0.0,0,0,0,36,31,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69890,1750,1,75,75,1,0,31.80322265625,4.0,4.0,0.0,0.25,0.0,0,0,0,26,14,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69910,1751,1,75,75,1,0,31.849590301513672,4.0,4.0,0.0,0.25,0.0,0,0,0,20,15,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69921,1752,1,75,75,1,0,31.715087890625,4.0,4.0,0.0,0.1875,0.0,0,0,0,11,6,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,69943,1753,1,75,75,1,0,191.7830810546875,4.0,4.0,4.0,0.125,0.0,0,0,0,22,8,8,0,1.0,0.18181818181818182
stage1b_single_agent_tiny,2,2,69965,1754,1,75,75,1,0,111.38470458984375,4.0,4.0,2.0,0.25,0.0,0,0,0,22,12,12,0,0.5,0.09090909090909091
stage1b_single_agent_tiny,2,2,69984,1755,1,75,75,1,0,31.92177963256836,4.0,4.0,0.0,0.3125,0.0,0,0,0,19,15,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70014,1756,1,75,75,1,0,31.736530303955078,4.0,4.0,0.0,0.25,0.0,0,0,0,30,23,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70025,1757,1,75,75,1,0,31.726661682128906,4.0,4.0,0.0,0.25,0.0,0,0,0,11,6,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70044,1758,1,75,75,1,0,31.610687255859375,4.0,4.0,0.0,0.1875,0.0,0,0,0,19,9,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70074,1759,1,75,75,1,0,31.558578491210938,4.0,4.0,0.0,0.3125,0.0,0,0,0,30,23,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70101,1760,1,75,75,1,0,31.548166275024414,4.0,4.0,0.0,0.3125,0.0,0,0,0,27,23,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70118,1761,1,75,75,1,0,111.87238311767578,4.0,4.0,2.0,0.1875,0.0,0,0,0,17,4,16,12,0.5,0.11764705882352941
stage1b_single_agent_tiny,2,2,70141,1762,1,75,75,1,0,71.41950988769531,4.0,4.0,1.0,0.3125,0.0,0,0,0,23,10,23,13,0.25,0.043478260869565216
stage1b_single_agent_tiny,2,2,70176,1763,1,75,75,1,0,31.03192901611328,4.0,4.0,0.0,0.3125,0.0,0,0,0,35,30,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70221,1764,1,75,75,1,0,31.144744873046875,4.0,4.0,0.0,0.3125,0.0,0,0,0,45,41,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70247,1765,1,75,75,1,0,31.063796997070312,4.0,4.0,0.0,0.1875,0.0,0,0,0,26,14,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70278,1766,1,75,75,1,0,31.783096313476562,4.0,4.0,0.0,0.3125,0.0,0,0,0,31,25,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70288,1767,1,75,75,1,0,31.73848533630371,4.0,4.0,0.0,0.1875,0.0,0,0,0,10,5,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70303,1768,1,75,75,1,0,31.900253295898438,4.0,4.0,0.0,0.25,0.0,0,0,0,15,11,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70352,1769,1,75,75,1,0,192.18243408203125,4.0,4.0,4.0,0.375,0.0,0,0,0,49,46,46,0,1.0,0.08163265306122448
stage1b_single_agent_tiny,2,2,70378,1770,1,75,75,1,0,31.327665328979492,4.0,4.0,0.0,0.25,0.0,0,0,0,26,18,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70396,1771,1,75,75,1,0,32.10139846801758,4.0,4.0,0.0,0.1875,0.0,0,0,0,18,11,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70432,1772,1,75,75,1,0,32.51226043701172,4.0,4.0,0.0,0.375,0.0,0,0,0,36,32,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70449,1773,1,75,75,1,0,31.341766357421875,4.0,4.0,0.0,0.0625,0.0,0,0,0,17,10,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70457,1774,1,75,75,1,0,31.488656997680664,4.0,4.0,0.0,0.125,0.0,0,0,0,8,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70487,1775,1,75,75,1,0,30.63340187072754,4.0,4.0,0.0,0.3125,0.0,0,0,0,30,24,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70525,1776,1,75,75,1,0,30.73963737487793,4.0,4.0,0.0,0.1875,0.0,0,0,0,38,34,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70564,1777,1,75,75,1,0,71.44258117675781,4.0,4.0,1.0,0.375,0.0,0,0,0,39,34,34,0,0.25,0.02564102564102564
stage1b_single_agent_tiny,2,2,70582,1778,1,75,75,1,0,31.898340225219727,4.0,4.0,0.0,0.25,0.0,0,0,0,18,13,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70594,1779,1,75,75,1,0,31.61948585510254,4.0,4.0,0.0,0.0625,0.0,0,0,0,12,7,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70615,1780,1,75,75,1,0,31.947223663330078,4.0,4.0,0.0,0.375,0.0,0,0,0,21,16,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70624,1781,1,75,75,1,0,31.67801856994629,4.0,4.0,0.0,0.125,0.0,0,0,0,9,5,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70646,1782,1,75,75,1,0,31.846832275390625,4.0,4.0,0.0,0.25,0.0,0,0,0,22,18,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70685,1783,1,75,75,1,0,31.734058380126953,4.0,4.0,0.0,0.4375,0.0,0,0,0,39,35,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70721,1784,1,75,75,1,0,30.8045711517334,4.0,4.0,0.0,0.3125,0.0,0,0,0,36,31,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70750,1785,1,75,75,1,0,71.51388549804688,4.0,4.0,1.0,0.25,0.0,0,0,0,29,23,25,2,0.25,0.034482758620689655
stage1b_single_agent_tiny,2,2,70788,1786,1,75,75,1,0,30.663625717163086,4.0,4.0,0.0,0.1875,0.0,0,0,0,38,34,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70806,1787,1,75,75,1,0,31.581796646118164,4.0,4.0,0.0,0.1875,0.0,0,0,0,18,13,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70856,1788,1,75,75,1,0,111.458251953125,4.0,4.0,2.0,0.4375,0.0,0,0,0,50,4,20,16,0.5,0.04
stage1b_single_agent_tiny,2,2,70878,1789,1,75,75,1,0,72.39625549316406,4.0,4.0,1.0,0.25,0.0,0,0,0,22,2,11,9,0.25,0.045454545454545456
stage1b_single_agent_tiny,2,2,70887,1790,1,75,75,1,0,31.947351455688477,4.0,4.0,0.0,0.25,0.0,0,0,0,9,5,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70910,1791,1,75,75,1,0,31.283662796020508,4.0,4.0,0.0,0.25,0.0,0,0,0,23,18,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70931,1792,1,75,75,1,0,111.44166564941406,4.0,4.0,2.0,0.4375,0.0,0,0,0,21,18,20,2,0.5,0.09523809523809523
stage1b_single_agent_tiny,2,2,70957,1793,1,75,75,1,0,32.11591339111328,4.0,4.0,0.0,0.3125,0.0,0,0,0,26,11,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,70982,1794,1,75,75,1,0,191.83657836914062,4.0,4.0,4.0,0.1875,0.0,0,0,0,25,22,22,0,1.0,0.16
stage1b_single_agent_tiny,2,2,71008,1795,1,75,75,1,0,31.59642219543457,4.0,4.0,0.0,0.4375,0.0,0,0,0,26,21,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71045,1796,1,75,75,1,0,30.950469970703125,4.0,4.0,0.0,0.1875,0.0,0,0,0,37,31,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71054,1797,1,75,75,1,0,31.66604232788086,4.0,4.0,0.0,0.125,0.0,0,0,0,9,4,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71114,1798,1,75,75,1,0,112.11954498291016,4.0,4.0,2.0,0.375,0.0,0,0,0,60,28,29,1,0.5,0.03333333333333333
stage1b_single_agent_tiny,2,2,71135,1799,1,75,75,1,0,31.59681510925293,4.0,4.0,0.0,0.25,0.0,0,0,0,21,16,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71171,1800,1,75,75,1,0,31.057331085205078,4.0,4.0,0.0,0.3125,0.0,0,0,0,36,31,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71192,1801,1,75,75,1,0,31.13854217529297,4.0,4.0,0.0,0.25,0.0,0,0,0,21,14,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71218,1802,1,75,75,1,0,31.81131935119629,4.0,4.0,0.0,0.25,0.0,0,0,0,26,14,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71234,1803,1,75,75,1,0,31.94496726989746,4.0,4.0,0.0,0.25,0.0,0,0,0,16,11,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71272,1804,1,75,75,1,0,31.48466682434082,4.0,4.0,0.0,0.375,0.0,0,0,0,38,33,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71281,1805,1,75,75,1,0,31.181699752807617,4.0,4.0,0.0,0.125,0.0,0,0,0,9,2,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71307,1806,1,75,75,1,0,31.81298828125,4.0,4.0,0.0,0.25,0.0,0,0,0,26,21,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71351,1807,1,75,75,1,0,32.21581268310547,4.0,4.0,0.0,0.4375,0.0,0,0,0,44,32,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71362,1808,1,75,75,1,0,31.66037368774414,4.0,4.0,0.0,0.1875,0.0,0,0,0,11,2,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71385,1809,1,75,75,1,0,191.68423461914062,4.0,4.0,4.0,0.3125,0.0,0,0,0,23,18,18,0,1.0,0.17391304347826086
stage1b_single_agent_tiny,2,2,71397,1810,1,75,75,1,0,31.872081756591797,4.0,4.0,0.0,0.125,0.0,0,0,0,12,8,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71441,1811,1,75,75,1,0,31.205036163330078,4.0,4.0,0.0,0.4375,0.0,0,0,0,44,37,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71496,1812,1,75,75,1,0,31.86904525756836,4.0,4.0,0.0,0.5,0.0,0,0,0,55,28,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71550,1813,1,75,75,1,0,31.204504013061523,4.0,4.0,0.0,0.4375,0.0,0,0,0,54,17,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71558,1814,1,75,75,1,0,31.661701202392578,4.0,4.0,0.0,0.0625,0.0,0,0,0,8,4,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71584,1815,1,75,75,1,0,71.75641632080078,4.0,4.0,1.0,0.25,0.0,0,0,0,26,19,19,0,0.25,0.038461538461538464
stage1b_single_agent_tiny,2,2,71617,1816,1,75,75,1,0,32.540565490722656,4.0,4.0,0.0,0.3125,0.0,0,0,0,33,29,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71653,1817,1,75,75,1,0,30.70452880859375,4.0,4.0,0.0,0.1875,0.0,0,0,0,36,30,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71687,1818,1,75,75,1,0,72.07096862792969,4.0,4.0,1.0,0.3125,0.0,0,0,0,34,17,19,2,0.25,0.029411764705882353
stage1b_single_agent_tiny,2,2,71697,1819,1,75,75,1,0,31.656734466552734,4.0,4.0,0.0,0.125,0.0,0,0,0,10,5,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71706,1820,1,75,75,1,0,31.708145141601562,4.0,4.0,0.0,0.125,0.0,0,0,0,9,4,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71732,1821,1,75,75,1,0,31.615903854370117,4.0,4.0,0.0,0.3125,0.0,0,0,0,26,21,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71749,1822,1,75,75,1,0,31.87440299987793,4.0,4.0,0.0,0.125,0.0,0,0,0,17,13,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71757,1823,1,75,75,1,0,31.74367332458496,4.0,4.0,0.0,0.25,0.0,0,0,0,8,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71796,1824,1,75,75,1,0,72.77581024169922,4.0,4.0,1.0,0.3125,0.0,0,0,0,39,13,15,2,0.25,0.02564102564102564
stage1b_single_agent_tiny,2,2,71803,1825,1,75,75,1,0,31.727436065673828,4.0,4.0,0.0,0.125,0.0,0,0,0,7,2,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71846,1826,1,75,75,1,0,192.103759765625,4.0,4.0,4.0,0.25,0.0,0,0,0,43,34,34,0,1.0,0.09302325581395349
stage1b_single_agent_tiny,2,2,71865,1827,1,75,75,1,0,32.33261489868164,4.0,4.0,0.0,0.125,0.0,0,0,0,19,15,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71917,1828,1,75,75,1,0,30.83782958984375,4.0,4.0,0.0,0.1875,0.0,0,0,0,52,21,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,71999,1829,1,75,75,1,0,30.28646469116211,4.0,4.0,0.0,0.4375,0.0,0,0,0,82,78,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72022,1830,1,75,75,1,0,31.57428741455078,4.0,4.0,0.0,0.1875,0.0,0,0,0,23,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72032,1831,1,75,75,1,0,31.423118591308594,4.0,4.0,0.0,0.125,0.0,0,0,0,10,5,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72084,1832,1,75,75,1,0,72.34345245361328,4.0,4.0,1.0,0.375,0.0,0,0,0,52,11,13,2,0.25,0.019230769230769232
stage1b_single_agent_tiny,2,2,72092,1833,1,75,75,1,0,31.709928512573242,4.0,4.0,0.0,0.125,0.0,0,0,0,8,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72117,1834,1,75,75,1,0,111.10198211669922,4.0,4.0,2.0,0.25,0.0,0,0,0,25,20,20,0,0.5,0.08
stage1b_single_agent_tiny,2,2,72135,1835,1,75,75,1,0,31.181625366210938,4.0,4.0,0.0,0.25,0.0,0,0,0,18,13,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72165,1836,1,75,75,1,0,31.28345489501953,4.0,4.0,0.0,0.1875,0.0,0,0,0,30,25,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72181,1837,1,75,75,1,0,31.91643524169922,4.0,4.0,0.0,0.25,0.0,0,0,0,16,12,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72205,1838,1,75,75,1,0,31.35220718383789,4.0,4.0,0.0,0.25,0.0,0,0,0,24,19,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72230,1839,1,75,75,1,0,31.76408576965332,4.0,4.0,0.0,0.25,0.0,0,0,0,25,20,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72250,1840,1,75,75,1,0,31.65651512145996,4.0,4.0,0.0,0.3125,0.0,0,0,0,20,16,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72256,1841,1,75,75,1,0,31.953075408935547,4.0,4.0,0.0,0.1875,0.0,0,0,0,6,2,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72269,1842,1,75,75,1,0,31.921432495117188,4.0,4.0,0.0,0.25,0.0,0,0,0,13,2,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72289,1843,1,75,75,1,0,111.37889099121094,4.0,4.0,2.0,0.3125,0.0,0,0,0,20,16,16,0,0.5,0.1
stage1b_single_agent_tiny,2,2,72307,1844,1,75,75,1,0,71.89810180664062,4.0,4.0,1.0,0.1875,0.0,0,0,0,18,13,13,0,0.25,0.05555555555555555
stage1b_single_agent_tiny,2,2,72336,1845,1,75,75,1,0,31.531299591064453,4.0,4.0,0.0,0.25,0.0,0,0,0,29,25,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72343,1846,1,75,75,1,0,152.19198608398438,4.0,4.0,3.0,0.125,0.0,0,0,0,7,4,5,1,0.75,0.42857142857142855
stage1b_single_agent_tiny,2,2,72353,1847,1,75,75,1,0,31.408903121948242,4.0,4.0,0.0,0.125,0.0,0,0,0,10,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72374,1848,1,75,75,1,0,31.0955810546875,4.0,4.0,0.0,0.125,0.0,0,0,0,21,17,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72400,1849,1,75,75,1,0,71.88987731933594,4.0,4.0,1.0,0.375,0.0,0,0,0,26,20,20,0,0.25,0.038461538461538464
stage1b_single_agent_tiny,2,2,72439,1850,1,75,75,1,0,31.187240600585938,4.0,4.0,0.0,0.375,0.0,0,0,0,39,34,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72457,1851,1,75,75,1,0,31.362226486206055,4.0,4.0,0.0,0.1875,0.0,0,0,0,18,12,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72488,1852,1,75,75,1,0,31.523548126220703,4.0,4.0,0.0,0.1875,0.0,0,0,0,31,12,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72512,1853,1,75,75,1,0,192.35012817382812,4.0,4.0,4.0,0.25,0.0,0,0,0,24,17,17,0,1.0,0.16666666666666666
stage1b_single_agent_tiny,2,2,72519,1854,1,75,75,1,0,31.920177459716797,4.0,4.0,0.0,0.125,0.0,0,0,0,7,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72533,1855,1,75,75,1,0,191.99981689453125,4.0,4.0,4.0,0.3125,0.0,0,0,0,14,11,11,0,1.0,0.2857142857142857
stage1b_single_agent_tiny,2,2,72581,1856,1,75,75,1,0,71.91612243652344,4.0,4.0,1.0,0.375,0.0,0,0,0,48,17,17,0,0.25,0.020833333333333332
stage1b_single_agent_tiny,2,2,72617,1857,1,75,75,1,0,30.513477325439453,4.0,4.0,0.0,0.25,0.0,0,0,0,36,25,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72634,1858,1,75,75,1,0,30.92350196838379,4.0,4.0,0.0,0.25,0.0,0,0,0,17,11,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72668,1859,1,75,75,1,0,31.16576385498047,4.0,4.0,0.0,0.1875,0.0,0,0,0,34,30,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72679,1860,1,75,75,1,0,31.68509864807129,4.0,4.0,0.0,0.1875,0.0,0,0,0,11,6,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72698,1861,1,75,75,1,0,31.94249725341797,4.0,4.0,0.0,0.3125,0.0,0,0,0,19,15,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72737,1862,1,75,75,1,0,31.00353240966797,4.0,4.0,0.0,0.3125,0.0,0,0,0,39,34,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72767,1863,1,75,75,1,0,32.29962921142578,4.0,4.0,0.0,0.3125,0.0,0,0,0,30,26,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72777,1864,1,75,75,1,0,31.433162689208984,4.0,4.0,0.0,0.125,0.0,0,0,0,10,4,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72793,1865,1,75,75,1,0,31.14615821838379,4.0,4.0,0.0,0.25,0.0,0,0,0,16,10,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72807,1866,1,75,75,1,0,31.166873931884766,4.0,4.0,0.0,0.1875,0.0,0,0,0,14,8,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72834,1867,1,75,75,1,0,32.03175354003906,4.0,4.0,0.0,0.3125,0.0,0,0,0,27,20,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72846,1868,1,75,75,1,0,32.125587463378906,4.0,4.0,0.0,0.0625,0.0,0,0,0,12,6,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72876,1869,1,75,75,1,0,31.845916748046875,4.0,4.0,0.0,0.375,0.0,0,0,0,30,26,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72925,1870,1,75,75,1,0,29.861555099487305,4.0,4.0,0.0,0.25,0.0,0,0,0,49,33,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72948,1871,1,75,75,1,0,31.154356002807617,4.0,4.0,0.0,0.25,0.0,0,0,0,23,16,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,2,72962,1872,1,75,75,1,0,31.138010025024414,4.0,4.0,0.0,0.25,0.0,0,0,0,14,7,-1,-1,0.0,0.0
